,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
11,87.15,92.47,0.31,11,0.3437303965490095,0.47708933522844177,0.3252401506310485,0.94454539811918,0.7590072204996909,0.5217931599909633,0.8814104017505455,17.0,9.0,17.0,3.0,4.0,13.0,5.0,1.2808003804906543,5.0,RegNetY_400MF
12,91.27,92.17,0.32,12,0.9255429478589696,0.48078455168008816,0.8717413994332273,0.9239659254935466,0.7413932659131675,0.4113649860344566,0.9157372690626944,2.0,8.0,3.0,4.0,5.0,17.0,4.0,1.152758251947624,8.0,RegNetY_400MF
2,84.23,92.04,0.33,2,0.5148591387587476,0.043358977447468305,0.4142645871860786,0.7415890035035915,0.29047184639596957,0.5622787661905022,0.8577081237755846,6.0,20.0,13.0,6.0,17.0,11.0,6.0,0.8527506125864718,17.0,RegNetY_400MF
1,81.73,91.92,0.32,1,0.4868256464820364,0.4336519746951808,0.43368143742697124,0.12701311238565127,0.0,1.0,0.2996763164663325,8.0,11.0,11.0,22.0,23.0,1.0,17.0,1.0,11.0,RegNetY_400MF
5,73.51,90.89,0.35,5,0.2837397450913013,0.024156150509952568,0.5844330973901183,0.1397055424888043,0.09268361988729945,0.876095230787513,0.2509323044097589,19.0,22.0,6.0,21.0,22.0,3.0,20.0,0.9687788506748124,12.0,RegNetY_400MF
4,73.59,90.83,0.35,4,0.47378284339813614,0.21544337232079158,0.41806532677421093,0.31819853596628755,0.16708715651352746,0.4070265533454176,0.31301212945799195,10.0,17.0,12.0,15.0,19.0,18.0,16.0,0.574113709858945,20.0,RegNetY_400MF
22,81.31,90.12,0.36,22,0.446471020387778,0.22756792179262675,0.5351177640157668,0.6898707514166897,0.458473121650693,0.42652165787170304,0.7682010256312344,12.0,15.0,8.0,8.0,11.0,16.0,7.0,0.884994779522396,14.0,RegNetY_400MF
14,82.23,89.49,0.4,14,0.2465500458466523,0.48298533189010584,0.19101226481197994,0.4014497710714018,0.3820384010076001,0.9059049587363148,0.41533071402593746,21.0,7.0,21.0,13.0,14.0,2.0,14.0,1.287943359743915,4.0,RegNetY_400MF
9,85.65,89.24,0.4,9,0.27433250529818753,0.2213659583803036,0.2838334183431441,0.5537523292345847,0.4691866792311148,0.0,0.5704649194132463,20.0,16.0,19.0,10.0,9.0,23.0,11.0,0.4691866792311148,22.0,RegNetY_400MF
8,91.43,88.8,0.4,8,0.4063679703578216,0.14546144266792282,0.3318225681010843,0.2869280251656381,0.40340171046547435,0.4584166137870511,0.2988773426483302,14.0,18.0,16.0,17.0,12.0,15.0,18.0,0.8618183242525255,16.0,RegNetY_400MF
6,96.04,87.91,0.46,6,0.6696702567863846,0.33842531175044144,0.4356157632074649,0.0,0.16048387495256644,0.22057215787796736,0.0,4.0,13.0,10.0,23.0,20.0,20.0,23.0,0.3810560328305338,23.0,RegNetY_400MF
3,90.32,87.78,0.46,3,0.6110742716055619,0.025873418733723952,0.22134456563321528,0.26544360115844334,0.10623678188954966,0.5856472711777911,0.42235588225196796,5.0,21.0,20.0,18.0,21.0,10.0,12.0,0.6918840530673408,19.0,RegNetY_400MF
13,81.18,86.41,0.47,13,0.9999999999999996,0.6359142851594868,0.28761595196453815,0.34502121567886856,0.33948601247942156,0.6656974957012238,0.3212093217773422,1.0,3.0,18.0,14.0,15.0,7.0,15.0,1.0051835081806453,10.0,RegNetY_400MF
7,94.06,85.81,0.51,7,0.4625185735589463,0.2514802007253536,0.5056437593711576,0.24299248702165688,0.22195132448393828,0.27885114256275756,0.2483808020837941,11.0,14.0,9.0,19.0,18.0,19.0,21.0,0.5008024670466958,21.0,RegNetY_400MF
10,94.69,85.39,0.54,10,0.0,0.0735955119687901,0.5757883027278562,0.9848426421278802,0.9142729204085083,0.21263538190609665,0.9654341014582926,23.0,19.0,7.0,2.0,2.0,21.0,3.0,1.126908302314605,9.0,RegNetY_400MF
0,98.3,82.4,0.67,0,0.49642656183448786,0.0,0.09054623096957143,0.5186384988305957,0.673594944354051,0.12371955728333717,0.5775091807636037,7.0,23.0,22.0,11.0,6.0,22.0,10.0,0.7973145016373882,18.0,RegNetY_400MF
20,53.86,29.38,2.01,20,0.4755720335031146,0.5582606431875661,0.8075933408555483,0.6477200243521395,0.6157836833421069,0.6198229139528024,0.6242212437811947,9.0,4.0,4.0,9.0,7.0,8.0,9.0,1.2356065972949093,6.0,RegNetY_400MF
17,94.79,28.38,2.49,17,0.9193955952616215,1.0,0.0,1.0,1.0,0.7970455686861442,1.0,3.0,1.0,23.0,1.0,1.0,4.0,1.0,1.7970455686861442,1.0,RegNetY_400MF
15,95.14,27.63,2.49,15,0.39994888301131937,0.3922946816350361,0.6046592768435777,0.29243465927474466,0.398024844694699,0.509610685118389,0.2661271267950518,16.0,12.0,5.0,16.0,13.0,14.0,19.0,0.907635529813088,13.0,RegNetY_400MF
19,89.4,27.48,2.52,19,0.42232339311637235,0.4615620310129458,0.9976680800138239,0.9078458393366287,0.8940600471102353,0.5900852759484962,0.9860058413945172,13.0,10.0,2.0,5.0,3.0,9.0,2.0,1.4841453230587316,2.0,RegNetY_400MF
16,62.64,25.96,2.75,16,0.3073643961471717,0.7206197754114072,1.0,0.4235218687229523,0.4604485920458852,0.7402424108973236,0.42186056254586246,18.0,2.0,1.0,12.0,10.0,6.0,13.0,1.2006910029432087,7.0,RegNetY_400MF
18,44.48,22.3,3.08,18,0.4042243981753586,0.4888313626825891,0.38547156073065864,0.21099926969994298,0.3379575400617103,0.5305832944596034,0.23950139774521206,15.0,6.0,15.0,20.0,16.0,12.0,22.0,0.8685408345213137,15.0,RegNetY_400MF
21,77.82,21.62,2.74,21,0.23986483156549898,0.5133459701179532,0.4098767546716907,0.7186126147779452,0.6057940447867338,0.7635415839712749,0.7136156190569207,22.0,5.0,14.0,7.0,8.0,5.0,8.0,1.3693356287580087,3.0,RegNetY_400MF
