,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
8,25.03,17.73,3.67,8,0.0,0.9976347496369371,0.1153730791514388,1.0,0.7954732116889094,0.9997308104814571,1.0,1.0,12.0,22.0,1.0,2.0,5.0,1.0,1.7952040221703665,1.0,RegNetY_400MF
7,23.37,17.6,3.72,7,0.0,0.9967523221602468,0.7559732495912103,0.6192196069446254,0.5227439409131676,0.9991223787989019,0.6123545733988518,1.0,17.0,5.0,4.0,5.0,18.0,4.0,1.5218663197120694,4.0,RegNetY_400MF
13,18.33,17.5,3.58,13,0.0,0.9986957755739319,0.3310490644556084,0.08748537033940806,0.021963542948080894,0.9996193167764345,0.12618675806028135,1.0,8.0,18.0,20.0,21.0,8.0,20.0,1.0215828597245153,20.0,RegNetY_400MF
9,24.08,17.33,3.62,9,0.0,0.9985981929380277,0.8361707002075643,0.2092232398479963,0.12316930021417327,0.9996569532767372,0.201720243935664,1.0,9.0,2.0,14.0,16.0,7.0,17.0,1.1228262534909104,15.0,RegNetY_400MF
10,20.15,17.13,3.59,10,0.0,0.9966419676383751,0.40518215182757955,0.1115045896367306,0.09544252709601053,0.9984088919615476,0.12875720346595543,1.0,19.0,14.0,18.0,19.0,22.0,19.0,1.0938514190575581,19.0,RegNetY_400MF
0,25.79,17.07,3.65,0,0.0,0.9967019610033576,0.40484133881619655,0.3038121231636808,0.2402940770413735,0.9994803795501145,0.33741908131254617,1.0,18.0,15.0,13.0,13.0,10.0,13.0,1.2397744565914879,12.0,RegNetY_400MF
20,22.4,15.1,3.71,20,0.0,0.9970043380093907,0.0,0.03578332414786756,0.007646769123617725,0.9999433170911416,0.10699528356829946,1.0,15.0,23.0,22.0,22.0,3.0,21.0,1.0075900862147593,21.0,RegNetY_400MF
19,24.94,15.0,3.83,19,0.0,0.9985821298253317,0.6194765659997112,0.20835810312904446,0.13547429141102396,0.9999574046030133,0.2123460348609254,1.0,10.0,8.0,15.0,15.0,2.0,15.0,1.1354316960140372,14.0,RegNetY_400MF
15,24.27,14.1,3.83,15,0.0,0.9980887799395841,0.6991367982201144,0.4801862275807549,0.45993953556158673,0.9993197400775026,0.5053249876117167,1.0,11.0,7.0,9.0,8.0,16.0,9.0,1.4592592756390892,7.0,RegNetY_400MF
21,20.78,13.77,3.78,21,0.0,0.9994376670378422,0.7070356166631238,0.5123203931792242,0.38413269400696604,0.9994273555142147,0.513800597006675,1.0,4.0,6.0,7.0,10.0,14.0,8.0,1.3835600495211806,9.0,RegNetY_400MF
16,19.34,13.5,3.8,16,0.0,0.9994125288988425,0.7678348638392887,0.694715364085035,0.6325709911955704,0.9993494789300719,0.7194098241554747,1.0,5.0,4.0,3.0,4.0,15.0,2.0,1.6319204701256422,3.0,RegNetY_400MF
18,23.5,13.17,3.94,18,0.0,0.9990789562143254,0.6166814198212012,0.0,0.0,0.999607794975826,0.0,1.0,6.0,9.0,23.0,23.0,9.0,23.0,0.999607794975826,23.0,RegNetY_400MF
17,16.41,13.17,3.84,17,0.0,0.9995118595204566,0.13440272138346476,0.5042954954062351,0.46281733641089695,0.9994794512369338,0.5148062196092216,1.0,3.0,21.0,8.0,7.0,11.0,7.0,1.4622967876478308,6.0,RegNetY_400MF
