,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
7,57.36,59.26,0.9,13,0.3193472931851815,0.2899434688197289,0.619283495714886,0.4265690273622933,0.37208681259190485,0.314699272917899,0.3912409858831183,7.0,12.0,3.0,7.0,7.0,14.0,7.0,0.6867860855098038,15.0,RegNetY_400MF
8,58.36,58.88,0.9,14,0.43441573847847437,0.36718926146477315,0.3685778320450261,0.021801924601468015,0.0,0.7293784498827165,0.015424578352291718,5.0,11.0,10.0,14.0,16.0,11.0,14.0,0.7293784498827165,14.0,RegNetY_400MF
5,61.45,58.32,0.91,11,0.24541938718848044,0.031518313445076274,0.23674432523395114,0.9999999999999998,1.0,0.0,1.0,10.0,15.0,13.0,1.0,1.0,16.0,1.0,1.0,8.0,RegNetY_400MF
6,64.13,57.84,0.92,12,0.43238740407874854,0.668821838005897,0.5712855356014749,0.13702256761126752,0.12191304434550565,0.8177740915771885,0.12771868190154434,6.0,6.0,5.0,12.0,11.0,8.0,11.0,0.9396871359226942,12.0,RegNetY_400MF
2,72.06,57.44,0.94,8,0.0,1.0,0.5714853776714244,0.6461189981656756,0.7129385026559818,0.7830470444722977,0.6362586974473727,16.0,1.0,4.0,5.0,5.0,10.0,5.0,1.4959855471282795,5.0,RegNetY_400MF
3,63.54,56.51,0.94,9,0.30056631822409763,0.9060086685922215,0.08567364588192705,0.59253682085437,0.5634988583697544,0.9474208346966186,0.5418572595743187,8.0,3.0,15.0,6.0,6.0,3.0,6.0,1.510919693066373,4.0,RegNetY_400MF
14,55.11,56.34,0.94,20,0.026240554510412295,0.0,0.7567876185275128,0.09302294473931094,0.0542556280399491,0.11061936483389445,0.08938941733068373,14.0,16.0,2.0,13.0,12.0,15.0,12.0,0.16487499287384355,16.0,RegNetY_400MF
12,57.55,56.15,0.94,18,0.15343113823243026,0.7156755715329837,0.16538794486648312,0.3205078452280128,0.24782174216961755,0.8377653925853359,0.2945025141366169,12.0,5.0,14.0,9.0,10.0,6.0,9.0,1.0855871347549535,7.0,RegNetY_400MF
1,57.89,55.73,0.93,1,0.19436260378863857,0.4037002399802532,0.0,0.3543483584918219,0.29350660528859734,0.6536959832740301,0.34002049902986897,11.0,10.0,16.0,8.0,9.0,13.0,8.0,0.9472025885626274,11.0,RegNetY_400MF
15,57.7,55.69,0.94,21,1.0,0.6140026159596346,0.4344538717572438,0.9514398192574129,0.8527704925321453,1.0,0.9105942009880086,1.0,7.0,8.0,2.0,2.0,1.0,2.0,1.8527704925321453,1.0,RegNetY_400MF
9,57.93,52.42,0.98,15,0.677678736595408,0.519224091771548,0.5157133414303062,0.015944036533103834,0.017194078315076355,0.9725699837915087,0.005338751241202644,2.0,8.0,6.0,15.0,15.0,2.0,15.0,0.9897640621065851,9.0,RegNetY_400MF
13,56.63,52.37,0.98,19,0.4971912695562377,0.4834467039931951,0.3333428452994126,0.0,0.02678978989033587,0.8516893293481083,0.0,3.0,9.0,11.0,16.0,13.0,5.0,16.0,0.8784791192384441,13.0,RegNetY_400MF
10,54.33,51.56,0.98,16,0.042441883256294055,0.7463077857480584,0.4219866087137921,0.8241419181792657,0.8410983619836354,0.8167784590440199,0.7683484504864326,13.0,4.0,9.0,3.0,3.0,9.0,4.0,1.6578768210276553,2.0,RegNetY_400MF
11,52.01,49.86,1.0,17,0.2463258068484162,0.9857599572733307,0.255673469159079,0.15652751328237358,0.02518425384583378,0.9231872749889014,0.07544783260037136,9.0,2.0,12.0,11.0,14.0,4.0,13.0,0.9483715288347352,10.0,RegNetY_400MF
0,89.03,49.56,1.3,0,0.026113223461272206,0.18228073838554337,0.46030711024493476,0.8162527108104822,0.8362369996481265,0.7150959456121413,0.7874454922127678,15.0,14.0,7.0,4.0,4.0,12.0,3.0,1.5513329452602678,3.0,RegNetY_400MF
4,79.8,48.94,1.2,10,0.4900120638425305,0.28621562675925816,1.0,0.22916260144740308,0.3337594899965349,0.828630163849958,0.2613730789898874,4.0,13.0,1.0,10.0,8.0,7.0,10.0,1.1623896538464928,6.0,RegNetY_400MF
