,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
14,60.23,60.79,0.89,14,0.0,0.9536207392945641,0.48470594939362305,0.7829726055651651,0.4201438365557356,0.7520330494907057,0.7943537863315626,23.0,2.0,10.0,8.0,10.0,7.0,5.0,1.1721768860464414,9.0,RegNetY_400MF
12,63.46,60.69,0.89,12,0.4945946519920019,1.0,0.4488923825863266,0.5456740011453789,0.2771889930026825,0.7185832291062297,0.5143478379469979,7.0,1.0,12.0,15.0,15.0,10.0,15.0,0.9957722221089123,12.0,RegNetY_400MF
11,62.4,60.41,0.9,11,0.3637020454728743,0.9011983303486488,0.14821735953809928,0.6503326623732999,0.3057026260432222,1.0,0.6075672955000821,11.0,4.0,21.0,14.0,14.0,1.0,13.0,1.3057026260432223,6.0,RegNetY_400MF
13,57.25,57.96,0.95,13,0.03986142826953554,0.9053720538942969,0.20827547363343857,0.7052681050250937,0.3739533916379686,0.5238387300105387,0.6726582855453374,22.0,3.0,19.0,11.0,13.0,18.0,11.0,0.8977921216485073,15.0,RegNetY_400MF
9,66.96,54.17,1.05,9,0.721474276739797,0.8781522395193804,1.0,0.7507387639178402,0.3916008232928948,0.5954291848325965,0.7689496085593381,3.0,5.0,1.0,10.0,12.0,14.0,8.0,0.9870300081254914,13.0,RegNetY_400MF
8,59.49,53.91,1.03,8,0.15426354848302992,0.8149330832734165,0.6271005838884242,0.9584981932381553,0.4932290999085025,0.9324056397603044,0.9919601775012032,19.0,6.0,4.0,2.0,8.0,2.0,2.0,1.425634739668807,5.0,RegNetY_400MF
1,47.89,52.66,1.04,1,0.17042019763116745,0.0,0.3392811446166871,0.08458732349129061,0.06668896746047448,0.23748331742081064,0.07363501733038946,18.0,23.0,16.0,21.0,21.0,22.0,21.0,0.3041722848812851,22.0,RegNetY_400MF
2,51.1,52.35,1.05,2,0.27625437297940714,0.11156466236280949,0.3678971876074821,0.0,0.02069613890795971,0.0,0.0,16.0,20.0,15.0,23.0,22.0,23.0,23.0,0.02069613890795971,23.0,RegNetY_400MF
5,49.41,52.26,1.05,5,0.3577991700185885,0.3240243430078067,0.5062621575582922,0.23394297145074772,0.09548240001842251,0.28543036336282057,0.19306414839987562,12.0,18.0,9.0,19.0,19.0,21.0,19.0,0.3809127633812431,21.0,RegNetY_400MF
4,49.8,51.39,1.06,4,0.3456008753664781,0.09930725543478047,0.5397573678008634,0.2850934722001299,0.10762939069632488,0.6079883384968525,0.25436981881185394,13.0,21.0,7.0,18.0,18.0,13.0,17.0,0.7156177291931773,19.0,RegNetY_400MF
22,42.86,49.32,1.11,22,0.41386619462798624,0.16708148320103078,0.40524529826339495,0.3801592371098361,0.17994155194303002,0.3354139683773383,0.31371199435431407,9.0,19.0,13.0,16.0,16.0,20.0,16.0,0.5153555203203684,20.0,RegNetY_400MF
6,45.5,44.79,1.18,6,0.37622337050183763,0.6664603709761252,0.7180361078718092,0.14110092410378794,0.09188566505729323,0.7257330502446848,0.07454135403183448,10.0,10.0,2.0,20.0,20.0,8.0,20.0,0.817618715301978,18.0,RegNetY_400MF
3,46.25,43.79,1.18,3,0.15020686020686647,0.09109907996665356,0.5890752827350971,0.018784660138061682,0.0,0.8227672690674126,0.06064290069981526,20.0,22.0,5.0,22.0,23.0,4.0,22.0,0.8227672690674126,17.0,RegNetY_400MF
7,46.69,43.09,1.19,7,0.6874476148448814,0.8116752867861976,0.0,0.3124594529996245,0.1667890397055246,0.6993912364893049,0.23742079453170994,4.0,7.0,23.0,17.0,17.0,12.0,18.0,0.8661802761948295,16.0,RegNetY_400MF
10,50.65,41.01,1.25,10,0.4170219416810186,0.8017343266849082,0.3713829343395182,0.8137015757428379,0.43201100225676514,0.5351649352893446,0.8176594866614515,8.0,9.0,14.0,5.0,9.0,17.0,4.0,0.9671759375461098,14.0,RegNetY_400MF
0,49.33,40.19,1.25,0,1.0,0.8024945672452759,0.2996939215770075,0.7888383008527051,0.4054671170836356,0.7026650062815634,0.7551046554908605,1.0,8.0,18.0,7.0,11.0,11.0,10.0,1.1081321233651988,11.0,RegNetY_400MF
