,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
9,94.9,89.91,0.37,9,0.6367283543295752,0.37603656307344124,0.0,0.3218624435330595,0.2328910798003494,0.8158742113262178,0.3912647783359553,3.0,17.0,23.0,11.0,12.0,3.0,11.0,1.0487652911265672,8.0,RegNetY_400MF
13,94.05,89.11,0.39,13,0.051028687884620894,0.6492000169358221,0.5185469279626043,0.21425760233249624,0.227592825989281,0.37888706284059026,0.33092561841486434,21.0,11.0,13.0,17.0,13.0,19.0,16.0,0.6064798888298712,19.0,RegNetY_400MF
8,95.07,89.07,0.4,8,0.3606002940970843,0.2905194572045531,0.5616511510310054,0.22431881011012367,0.1554090123830446,0.5839177806811904,0.3850039460049528,10.0,19.0,12.0,16.0,17.0,11.0,12.0,0.739326793064235,15.0,RegNetY_400MF
14,95.0,88.92,0.4,14,0.10533242487724337,0.7209278800646644,0.1700692847159554,0.2666236939202973,0.1936926679780634,0.0,0.36601427673387876,19.0,4.0,22.0,14.0,15.0,23.0,13.0,0.1936926679780634,23.0,RegNetY_400MF
5,81.04,88.45,0.4,5,0.38885512668347877,0.23583075898434913,0.4011364576913624,0.1719688294662718,0.0,0.35307811398126887,0.3271894058048286,9.0,20.0,19.0,18.0,23.0,21.0,18.0,0.35307811398126887,22.0,RegNetY_400MF
4,81.56,88.3,0.41,4,0.21118237814723795,0.44847087290159493,0.9392063244227764,0.23288768416535088,0.25592338390860037,0.7829561552293853,0.36493275135452663,17.0,14.0,5.0,15.0,11.0,4.0,14.0,1.0388795391379857,9.0,RegNetY_400MF
11,95.6,87.65,0.46,11,0.6117896093814466,0.7118004405677851,0.7553005879995451,0.409419746708342,0.284768832725227,0.5447583437731964,0.5516374563735793,5.0,5.0,9.0,9.0,9.0,13.0,9.0,0.8295271764984234,12.0,RegNetY_400MF
12,96.01,86.73,0.48,12,0.22229256236300987,0.6808776846599898,0.45124454095407895,0.15378264249861395,0.14456748349925397,0.49856294397716283,0.18951397608142706,16.0,8.0,16.0,19.0,18.0,15.0,20.0,0.6431304274764168,18.0,RegNetY_400MF
1,84.17,86.47,0.46,1,0.20748737016002705,0.016018073981470593,0.4196537374861518,0.3275816751975391,0.18261497770367618,0.6814122467749257,0.43409161131935425,18.0,22.0,18.0,10.0,16.0,8.0,10.0,0.8640272244786019,11.0,RegNetY_400MF
2,85.63,85.66,0.48,2,0.46369065098355255,0.5298064188946086,0.8058549127286334,0.5129136887632608,0.44984314973100614,0.2815244417697613,0.5660189928507782,6.0,12.0,7.0,8.0,8.0,22.0,8.0,0.7313675915007675,16.0,RegNetY_400MF
