,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
8,69.28,71.6,0.66,14,0.26559363376056844,0.10867483273530354,0.23078395646096297,0.0,0.1795447290788823,0.2650964644370646,0.0,11.0,10.0,12.0,16.0,14.0,12.0,16.0,0.4446411935159469,14.0,RegNetY_400MF
7,69.39,70.69,0.67,13,0.18469947409965037,0.01651201728593321,0.04736849261525705,0.6407043130094863,0.6386749051556404,0.3445410370143094,0.7495907071539114,13.0,15.0,14.0,6.0,4.0,11.0,2.0,0.9832159421699498,8.0,RegNetY_400MF
6,70.63,70.38,0.67,12,0.37823559222249514,0.09053146172507809,0.5865493141528137,0.26857811193907377,0.44863079124423777,0.050725540062423136,0.2539190805576532,9.0,12.0,7.0,11.0,8.0,15.0,11.0,0.4993563313066609,13.0,RegNetY_400MF
2,72.69,70.21,0.68,8,0.3004244029425047,0.13536175460517086,0.9616404117589169,0.32654458147934395,0.32069714915584546,0.5245308493559762,0.39220053807459765,10.0,9.0,3.0,10.0,11.0,8.0,10.0,0.8452279985118216,11.0,RegNetY_400MF
3,71.23,69.94,0.7,9,0.39482710189925907,0.04727784521656986,0.03161216490189622,0.3414985102988215,0.507041960650275,0.44021052496460555,0.4162099532194117,8.0,14.0,15.0,9.0,6.0,9.0,7.0,0.9472524856148805,9.0,RegNetY_400MF
5,68.04,68.9,0.71,11,0.10174913486584458,0.0,0.289387139932409,0.83449641255255,1.0,0.3822360896247474,0.7416174139059089,15.0,16.0,11.0,3.0,1.0,10.0,3.0,1.3822360896247474,4.0,RegNetY_400MF
12,69.37,67.57,0.75,18,0.8019039339416185,0.6599791927547329,0.6112177302871309,0.7775745380698718,0.49855477879713095,0.8984098418100643,0.6927639147132196,4.0,3.0,6.0,5.0,7.0,3.0,6.0,1.3969646206071953,3.0,RegNetY_400MF
15,67.97,67.0,0.75,21,0.7735253239674513,0.581305430081315,0.8879569422630209,0.8978052715593741,0.7035265636685595,0.8276349416687694,0.7189526878361518,5.0,7.0,5.0,2.0,3.0,6.0,5.0,1.5311615053373289,2.0,RegNetY_400MF
14,65.59,65.75,0.78,20,0.9385004055672983,0.6109418815352115,0.13787996679253747,0.46288878894306507,0.3828363124660914,0.8781546065311332,0.40235650542667445,3.0,5.0,13.0,7.0,10.0,5.0,8.0,1.2609909189972246,6.0,RegNetY_400MF
1,58.96,58.16,0.95,1,0.0,0.13782923098059996,0.3291653523177358,1.0,0.5870530213685599,0.1494459222301998,1.0000000000000004,16.0,8.0,9.0,1.0,5.0,14.0,1.0,0.7364989435987597,12.0,RegNetY_400MF
13,70.24,55.08,1.1,19,0.6130984651829214,0.6077949211414051,0.557603800632745,0.010959319941832746,0.11657751145235218,0.7578289529776612,0.10713640254055035,7.0,6.0,8.0,15.0,15.0,7.0,14.0,0.8744064644300134,10.0,RegNetY_400MF
4,73.34,55.0,1.11,10,0.2502337848959284,0.0780725770542432,0.9758941420875067,0.40494873188466407,0.387780345571469,0.0,0.3957152999750959,12.0,13.0,2.0,8.0,9.0,16.0,9.0,0.387780345571469,15.0,RegNetY_400MF
9,78.63,54.66,1.18,15,0.6644337467639474,0.6588664983696617,0.0,0.8189874496070306,0.7179044977355218,0.8797032947397341,0.7236393686494114,6.0,4.0,16.0,4.0,2.0,4.0,4.0,1.5976077924752559,1.0,RegNetY_400MF
10,69.09,54.4,1.13,16,1.0,0.8509016472491027,0.8904994546049001,0.20145506734624785,0.26251621144006565,1.0,0.1790648325837232,1.0,2.0,4.0,12.0,13.0,1.0,12.0,1.2625162114400656,5.0,RegNetY_400MF
11,70.36,53.29,1.12,17,0.9921513635539387,1.0,0.2991734701619503,0.16816157593979142,0.28854538858320744,0.9521304764695913,0.16089975782332155,2.0,1.0,10.0,13.0,12.0,2.0,13.0,1.2406758650527987,7.0,RegNetY_400MF
0,64.24,51.81,1.13,0,0.1259260790332153,0.09875890634860696,1.0,0.0381083752491973,0.0,0.16398092934232267,0.05023831339181006,14.0,11.0,1.0,14.0,16.0,13.0,15.0,0.16398092934232267,16.0,RegNetY_400MF
