,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
9,94.9,89.91,0.37,9,0.65472100395078,0.5882580094755241,0.8707444973217509,0.18530136247390727,0.16623741952773063,0.7183850912350636,0.19142750250242369,9.0,14.0,2.0,16.0,15.0,11.0,17.0,0.8846225107627942,15.0,RegNetY_400MF
13,94.05,89.11,0.39,13,0.29555798052299886,0.8448114897346102,0.5441552095470489,0.13061895173646532,0.11652797362366807,0.8840131604060844,0.18075565339803612,21.0,7.0,13.0,18.0,20.0,5.0,18.0,1.0005411340297523,12.0,RegNetY_400MF
8,95.07,89.07,0.4,8,0.933273702737226,0.562627287720133,0.7003743547313938,0.3397618826321813,0.28970146878220393,0.9980043507508753,0.30209328146058834,3.0,17.0,7.0,12.0,12.0,2.0,14.0,1.2877058195330793,6.0,RegNetY_400MF
14,95.0,88.92,0.4,14,0.7604265016402931,0.8788590518960433,0.4451719448181653,0.44094938483911417,0.38203714141962064,0.5932284374320034,0.6324207235275718,7.0,3.0,16.0,11.0,10.0,13.0,5.0,0.975265578851624,14.0,RegNetY_400MF
5,81.04,88.45,0.4,5,0.5601019008208179,0.13644069555181204,0.6268381318048977,0.0,0.0,0.3352238047193623,0.18039797426403092,11.0,22.0,9.0,23.0,23.0,17.0,19.0,0.3352238047193623,20.0,RegNetY_400MF
4,81.56,88.3,0.41,4,0.7031666246678197,0.329435197227653,1.0,0.46968110991559087,0.1576495107128194,0.28446231691179946,0.6345097244468003,8.0,19.0,1.0,9.0,16.0,18.0,4.0,0.44211182762461887,19.0,RegNetY_400MF
11,95.6,87.65,0.46,11,0.34287921612264194,0.8472621358610866,0.35927300898298997,0.3012234625239514,0.18607572011109907,0.48236676928036104,0.3643521835960466,18.0,6.0,19.0,14.0,14.0,16.0,11.0,0.6684424893914601,18.0,RegNetY_400MF
12,96.01,86.73,0.48,12,0.0,0.8474250648467887,0.5929696356098527,0.5314459984406374,0.43545411091154607,0.24341107191958145,0.5033517606205189,23.0,5.0,11.0,7.0,9.0,20.0,8.0,0.6788651828311275,17.0,RegNetY_400MF
1,84.17,86.47,0.46,1,0.34289964877896617,0.2949812539792873,0.7146237519418676,0.1465535120769439,0.019688104407678098,0.2509817097978839,0.20973467656882416,17.0,20.0,6.0,17.0,22.0,19.0,16.0,0.270669814205562,21.0,RegNetY_400MF
2,85.63,85.66,0.48,2,0.34094436732538247,0.0,0.45760186014242493,0.008036684393831095,0.0548904508064334,0.035896120393090314,0.0,20.0,23.0,14.0,22.0,21.0,22.0,23.0,0.09078657119952371,23.0,RegNetY_400MF
22,75.08,83.88,0.54,22,0.11639804848596347,0.568357518658388,0.0,0.9999999999999996,1.0,0.0,0.9999999999999996,22.0,15.0,23.0,1.0,1.0,23.0,1.0,1.0,13.0,RegNetY_400MF
10,98.36,82.27,0.66,10,0.829066848645446,0.5654872724381903,0.7455119888087481,0.0689165675999166,0.11919844539001812,0.5839345675899494,0.05759794882262126,5.0,16.0,4.0,20.0,19.0,15.0,21.0,0.7031330129799676,16.0,RegNetY_400MF
3,89.0,82.19,0.63,3,0.38350255673472544,0.2710386090173671,0.3984057292364393,0.12840856927048838,0.1445347378748738,0.08327902603252824,0.16184364125580908,16.0,21.0,18.0,19.0,17.0,21.0,20.0,0.22781376390740204,22.0,RegNetY_400MF
6,86.22,80.91,0.61,6,0.5607437337058125,0.6424532629493456,0.575434543105327,0.2525010887533905,0.18714706537294235,0.8539248293679975,0.22184328817160637,10.0,13.0,12.0,15.0,13.0,6.0,15.0,1.0410718947409399,11.0,RegNetY_400MF
7,93.72,80.28,0.69,7,0.3425378247014197,0.679779536064018,0.611757599690899,0.31744964236531237,0.3305947726340035,0.7952456420520093,0.3269015579477679,19.0,12.0,10.0,13.0,11.0,8.0,13.0,1.1258404146860128,10.0,RegNetY_400MF
