,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
11,87.15,92.47,0.31,11,0.4614448626845338,0.469309375414241,0.9269720652013658,0.3853780247803056,0.44291791957784266,0.5647336996421473,0.35503970006689345,15.0,8.0,3.0,12.0,10.0,11.0,13.0,1.00765161921999,6.0,RegNetY_400MF
12,91.27,92.17,0.32,12,0.6216199943438192,0.5691997838342786,0.525388941430395,0.6397593100306431,0.6640577950026744,0.6628099555882443,0.6245393253846432,8.0,4.0,15.0,3.0,4.0,8.0,4.0,1.3268677505909188,4.0,RegNetY_400MF
2,84.23,92.04,0.33,2,0.45591562956856446,0.19186776797664606,0.1773459258079858,0.5619260147376544,0.2805974859652891,0.11986595351592655,0.6340195231419488,16.0,17.0,22.0,5.0,17.0,22.0,3.0,0.40046343948121566,23.0,RegNetY_400MF
1,81.73,91.92,0.32,1,0.9076644300033387,0.4684969651551256,0.6950816303243259,0.41687336781713524,0.2967392460212174,0.6867217575613864,0.3873715898991561,4.0,9.0,7.0,9.0,16.0,6.0,10.0,0.9834610035826038,9.0,RegNetY_400MF
5,73.51,90.89,0.35,5,0.6138645007453087,0.04378752710252343,0.4287832688104488,0.21463852047808007,0.12373754722106411,0.28886753344043825,0.2166619220228463,9.0,21.0,18.0,17.0,20.0,20.0,16.0,0.41260508066150237,22.0,RegNetY_400MF
4,73.59,90.83,0.35,4,0.8964126458053516,0.3197509459267849,0.28968809986308935,0.011408895207558167,0.02947509733751108,0.7471317012105771,0.014219608008407825,5.0,14.0,21.0,22.0,21.0,4.0,20.0,0.7766067985480882,18.0,RegNetY_400MF
22,81.31,90.12,0.36,22,0.5969285997092455,0.41695850528174105,0.985878450302722,0.0,0.000874109538128498,0.7637605137122705,0.0,11.0,11.0,2.0,23.0,22.0,3.0,23.0,0.764634623250399,19.0,RegNetY_400MF
14,82.23,89.49,0.4,14,0.5426376204428758,0.46751868575699973,0.5635306153552658,0.42105093098014823,0.48000066857024937,0.3927030438933343,0.35892934392111986,12.0,10.0,13.0,8.0,9.0,17.0,12.0,0.8727037124635837,12.0,RegNetY_400MF
9,85.65,89.24,0.4,9,0.46196565449040117,0.22735898401833765,0.4260825801263602,0.5727947828812949,0.49704111601746914,0.0,0.5294059802344613,14.0,16.0,19.0,4.0,8.0,23.0,5.0,0.49704111601746914,21.0,RegNetY_400MF
8,91.43,88.8,0.4,8,0.08314017445628163,0.11127273157025286,0.5674541242639604,0.5206064089272897,0.5703901818089933,0.23836178021832666,0.47598032673724555,22.0,20.0,12.0,6.0,6.0,21.0,6.0,0.8087519620273199,15.0,RegNetY_400MF
6,96.04,87.91,0.46,6,0.0,0.18930009940733328,0.8160566058189772,0.3137246814006547,0.3447588435524559,0.45258621765181317,0.32533285845577486,23.0,18.0,6.0,15.0,14.0,14.0,14.0,0.7973450612042691,16.0,RegNetY_400MF
3,90.32,87.78,0.46,3,0.48456361225213884,0.2776959006726827,0.4710418484385605,0.08412782655802697,0.0,1.0,0.07679023537151952,13.0,15.0,17.0,19.0,23.0,1.0,19.0,1.0,7.0,RegNetY_400MF
13,81.18,86.41,0.47,13,0.9218665752415061,0.5826654201815984,0.9162922569560754,0.07446993300316151,0.19191598546201893,0.6401779407528636,0.010418521657129975,3.0,3.0,4.0,20.0,19.0,9.0,21.0,0.8320939262148825,14.0,RegNetY_400MF
7,94.06,85.81,0.51,7,0.1797444077719783,0.1523578080906134,0.9999999999999998,0.3794668760260582,0.4091312350756169,0.49950996915576695,0.3664100427238304,21.0,19.0,1.0,13.0,11.0,12.0,11.0,0.9086412042313838,10.0,RegNetY_400MF
10,94.69,85.39,0.54,10,0.7880523329205391,0.0287074709318631,0.6851232179807389,1.0,0.9635244917813238,0.321492299488213,1.0,6.0,22.0,8.0,1.0,2.0,19.0,1.0,1.2850167912695367,5.0,RegNetY_400MF
0,98.3,82.4,0.67,0,0.31139689358253353,0.0,0.6699056356377938,0.9555966055179583,1.0,0.7319746476077427,0.962455199613157,19.0,23.0,9.0,2.0,1.0,5.0,2.0,1.7319746476077427,1.0,RegNetY_400MF
