,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
1,81.35,78.23,0.68,1,0.5087338548714717,0.6164455216891156,0.25004097937063385,0.659897441095938,0.5083906901817925,0.8264612048389495,0.6346022753984295,14.0,14.0,17.0,8.0,10.0,3.0,9.0,1.334851895020742,4.0,RegNetY_400MF
14,81.13,77.6,0.69,14,0.0,0.5420868554264189,0.33838068177829167,0.37762310556514755,0.15398071408129055,0.056243716775611574,0.35019706016015517,23.0,17.0,15.0,20.0,22.0,21.0,18.0,0.21022443085690212,23.0,RegNetY_400MF
12,87.26,76.82,0.74,12,1.0,0.0,0.0,0.40101223643593364,0.3351219714346345,0.4422483536858408,0.34975533982103935,1.0,23.0,23.0,18.0,17.0,10.0,19.0,0.7773703251204753,13.0,RegNetY_400MF
11,83.73,76.17,0.75,11,0.6761412924690902,0.7996543193113439,0.49530487827585434,0.4394979856642074,0.3550100362316724,0.24621850943174195,0.45388152361848944,9.0,6.0,8.0,17.0,16.0,16.0,16.0,0.6012285456634143,17.0,RegNetY_400MF
2,90.48,75.61,0.81,2,0.3945305471220846,0.8796833647259064,0.3974179783779105,0.7132833346413436,0.5148867756759681,0.9734359350561022,0.7777252153427461,19.0,4.0,12.0,6.0,8.0,2.0,6.0,1.4883227107320702,1.0,RegNetY_400MF
22,83.04,75.01,0.79,22,0.5118311677153908,0.5434824375918765,0.37705568968265524,0.36534715682170926,0.3002725927854277,0.821927896298007,0.2756201061434713,13.0,16.0,13.0,21.0,18.0,4.0,21.0,1.1222004890834347,8.0,RegNetY_400MF
4,75.06,74.75,0.8,4,0.28142326188358036,0.6857651552164157,0.8456131133497634,0.46921979368318256,0.2716194086285726,0.39003933733431495,0.457028413750594,21.0,9.0,2.0,16.0,19.0,13.0,15.0,0.6616587459628875,16.0,RegNetY_400MF
5,75.57,74.69,0.81,5,0.431593939897545,0.12677157352476343,0.1850510552592391,0.6594121147909799,0.48463220277276453,0.10834481901918025,0.5684258432189888,16.0,22.0,19.0,9.0,12.0,20.0,12.0,0.5929770217919448,18.0,RegNetY_400MF
20,84.07,73.38,0.83,20,0.7023824013975801,0.6396658712989165,0.062379210061810686,0.9538779234029193,0.7771980209557963,0.5468482862850124,0.8920658146981544,8.0,11.0,21.0,2.0,2.0,7.0,3.0,1.3240463072408086,5.0,RegNetY_400MF
13,73.77,73.17,0.82,13,0.5351415554797159,0.583618303909816,0.4806662687063578,0.0,0.0,0.41996008280233355,0.0,12.0,15.0,9.0,23.0,23.0,12.0,23.0,0.41996008280233355,22.0,RegNetY_400MF
9,83.14,70.45,0.91,9,0.3543712096496283,0.8501873602287446,0.338913089271903,0.6215411303824623,0.48653584660488347,0.0,0.5949346136367195,20.0,5.0,14.0,11.0,11.0,23.0,11.0,0.48653584660488347,21.0,RegNetY_400MF
8,85.56,70.1,0.94,8,0.4033496167737689,0.7747933925582515,0.5264558848604532,0.5141556684804409,0.4110272834756372,0.3530646140815179,0.5551122028426807,18.0,8.0,6.0,15.0,14.0,14.0,13.0,0.7640918975571551,14.0,RegNetY_400MF
21,80.22,69.24,0.95,21,0.7028973007196617,0.9194877227321854,0.08188371162659686,0.37788225509687967,0.2465035198428691,1.0,0.33494154796044695,7.0,3.0,20.0,19.0,20.0,1.0,20.0,1.2465035198428691,6.0,RegNetY_400MF
18,85.67,68.44,1.0,18,0.5373053005046486,0.9361100677544982,0.6732925246973587,0.9227930596975882,0.7027106030277517,0.49703579475766446,0.947394143826493,11.0,2.0,4.0,3.0,4.0,8.0,2.0,1.1997463977854161,7.0,RegNetY_400MF
6,94.6,65.79,1.18,6,0.8747057237540945,0.4570053727203458,0.017928451758779718,0.6087057347529603,0.41940149460168374,0.3294327544900284,0.6199226646608058,2.0,21.0,22.0,12.0,13.0,15.0,10.0,0.7488342490917121,15.0,RegNetY_400MF
3,94.2,65.64,1.18,3,0.08937307003998196,0.6486331681986144,0.6121431383622893,0.29590925242853894,0.18395263988910493,0.7457034802413318,0.23257179832740427,22.0,10.0,5.0,22.0,21.0,5.0,22.0,0.9296561201304367,10.0,RegNetY_400MF
19,94.64,61.9,1.33,19,0.6060884600165415,0.6304091608273552,0.49792486419421317,0.6575661853188928,0.586546888267552,0.42465402236928185,0.6656340270268859,10.0,12.0,7.0,10.0,7.0,11.0,7.0,1.0112009106368338,9.0,RegNetY_400MF
10,94.81,61.67,1.34,10,0.44359629042960336,0.48215942689330404,0.7084978791153439,0.6656357910846022,0.6343570094949955,0.18397995183187277,0.647018110207429,15.0,19.0,3.0,7.0,6.0,17.0,8.0,0.8183369613268683,12.0,RegNetY_400MF
