,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
16,49.94,39.65,1.55,16,0.4650672520810213,0.9918205947134895,0.37817677078533685,0.38504050032925097,0.3293329682102265,0.9999989589341018,0.38086223744923586,3.0,4.0,15.0,9.0,10.0,12.0,10.0,1.3293319271443282,9.0,RegNetY_400MF
2,42.51,39.45,1.63,2,0.2393389668013306,0.9385860485736648,0.36954483968047586,0.5798897463530723,0.5466697531103576,0.49996859571361807,0.6054053294026391,16.0,20.0,16.0,3.0,3.0,22.0,3.0,1.0466383488239757,19.0,RegNetY_400MF
19,52.1,39.35,1.57,19,0.20268261355268313,0.9867071199627475,0.5888109061364436,0.4479783668167965,0.45300597143329313,0.9999991407475622,0.4384676854288574,18.0,14.0,10.0,6.0,5.0,9.0,6.0,1.4530051121808554,4.0,RegNetY_400MF
15,61.43,39.31,1.63,15,0.2050909559607601,0.988560650172728,0.6253187285987427,0.275595952277607,0.3141016072377104,0.9999983133051048,0.2652257766675181,17.0,11.0,6.0,13.0,11.0,17.0,13.0,1.3140999205428152,10.0,RegNetY_400MF
1,35.33,38.77,1.57,1,0.0520772545695829,0.0,0.30879144210412496,0.1589629671194761,0.07756658574695408,0.4999741978602684,0.17242979703651273,20.0,21.0,17.0,18.0,17.0,21.0,16.0,0.5775407836072225,22.0,RegNetY_400MF
17,38.45,38.05,1.56,17,0.31200508359657064,0.9999999999999998,0.0,0.3214581603872455,0.3421619941449049,1.0,0.3188528028458477,9.0,1.0,23.0,11.0,9.0,1.0,11.0,1.342161994144905,8.0,RegNetY_400MF
4,54.89,38.02,1.92,4,0.0,0.9798202911738627,0.05047570569077142,0.12395551565303076,0.0532680805044744,0.9999991599650047,0.11948025318294841,23.0,18.0,22.0,19.0,21.0,8.0,19.0,1.053267240469479,18.0,RegNetY_400MF
5,55.92,37.66,1.92,5,0.04773419650598987,0.9385860485736648,0.8867845323134931,0.06147459817368928,0.07232209744531148,0.9996163078052022,0.09365695163418297,21.0,20.0,2.0,22.0,19.0,20.0,21.0,1.0719384052505136,16.0,RegNetY_400MF
22,49.0,37.48,1.74,22,0.10315877178875832,0.9772269692053832,0.7230812399520834,0.6288493054375075,0.35010521153574226,0.9999989704541853,0.8091526901274118,19.0,19.0,3.0,2.0,8.0,11.0,2.0,1.3501041819899275,7.0,RegNetY_400MF
6,57.43,36.73,1.73,6,0.32062634273614865,0.9870864083076094,0.43077018004406015,0.17599385893540598,0.04042171321091359,0.9999988782670849,0.17011789739107197,8.0,13.0,13.0,15.0,22.0,13.0,17.0,1.0404205914779985,20.0,RegNetY_400MF
