,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
17,79.54,82.47,0.54,17,0.385997152481774,1.0,0.4464604636106062,0.4828222930234456,0.609159912374957,0.9999973824917631,0.4934216713515225,11.0,1.0,10.0,11.0,9.0,15.0,12.0,1.60915729486672,9.0,RegNetY_400MF
5,69.19,81.62,0.66,5,0.2673934157019284,0.9330272654521821,0.1615820599451034,0.06861588034482535,0.0,0.0,0.1765348438323362,17.0,21.0,18.0,22.0,23.0,23.0,21.0,0.0,23.0,RegNetY_400MF
16,87.84,81.47,0.58,16,0.3598367065568788,0.9929982379639108,0.5020917805661536,0.7690035386225764,0.7133845829258384,0.9999988935402614,0.7832170702907497,14.0,2.0,7.0,3.0,4.0,5.0,4.0,1.7133834764660998,4.0,RegNetY_400MF
4,67.6,81.0,0.67,4,0.3006908090561886,0.9641815510309568,0.43605090959457454,0.47375347297264536,0.4969727496619386,0.9999982990504331,0.4972372288543325,15.0,19.0,11.0,13.0,12.0,9.0,11.0,1.4969710487123717,12.0,RegNetY_400MF
19,93.28,80.74,0.63,19,0.5183459441783058,0.9864187459763745,0.48935935887045884,0.19513682574367008,0.4288834241887499,0.9999990008776644,0.19338185132163677,7.0,4.0,9.0,20.0,15.0,4.0,20.0,1.4288824250664143,15.0,RegNetY_400MF
15,96.24,80.58,0.66,15,0.5769983281708462,0.9853746129967247,0.28837375322771175,0.6479782643120999,0.7520656732943877,0.9999971370659088,0.6791621447732386,4.0,5.0,16.0,6.0,3.0,18.0,6.0,1.7520628103602964,3.0,RegNetY_400MF
2,73.63,80.15,0.62,2,0.12248581575389861,0.9330272654521821,0.15256079202202538,0.3998656790792343,0.4194545975318612,4.285343924337326e-05,0.3778685722560007,22.0,21.0,19.0,15.0,16.0,22.0,16.0,0.4194974509711046,22.0,RegNetY_400MF
1,69.62,80.03,0.65,1,0.3656093223328165,0.9383228691465009,0.5173372512426978,0.907436419162277,0.8644369136857825,0.9999971604229166,0.8892238117061182,13.0,20.0,6.0,2.0,2.0,17.0,2.0,1.864434074108699,2.0,RegNetY_400MF
6,96.39,79.5,0.75,6,0.5685931817276604,0.9853465652017785,0.4288937283561229,0.0,0.14763408870824435,0.9999969713595306,0.0,5.0,6.0,12.0,23.0,22.0,19.0,23.0,1.1476310600677748,21.0,RegNetY_400MF
10,98.47,79.22,0.75,10,0.0,0.9788099822396568,0.4992340513554706,0.3139656907318895,0.43321419596700694,0.9999974572776188,0.3464995693316353,23.0,13.0,8.0,18.0,14.0,13.0,18.0,1.4332116532446257,14.0,RegNetY_400MF
22,74.97,78.78,0.73,22,0.4414326670671187,0.0,0.08285481637485054,0.6596631220683693,0.3437646483210285,0.9990140261499505,0.857270383600865,8.0,22.0,21.0,5.0,19.0,21.0,3.0,1.342778674470979,18.0,RegNetY_400MF
7,98.78,78.2,0.81,7,1.0,0.9806429937336709,0.5269082093877424,0.4182513115876856,0.4072253123727011,0.9999986770433023,0.40154898796666316,1.0,11.0,4.0,14.0,17.0,7.0,14.0,1.4072239894160035,16.0,RegNetY_400MF
3,86.05,78.09,0.8,3,0.18197084777570494,0.976581279261632,0.7365055171814565,0.599335234276468,0.622009384910586,0.999998197970025,0.6697221479976534,20.0,16.0,2.0,7.0,8.0,10.0,7.0,1.6220075828806109,8.0,RegNetY_400MF
21,80.63,76.88,0.69,21,0.36999199785770465,0.9838782336299783,0.17393210180208943,0.4759286352881573,0.5253311595340496,0.9999973306875519,0.4684813454169272,12.0,7.0,17.0,12.0,11.0,16.0,13.0,1.5253284902216016,11.0,RegNetY_400MF
18,82.12,76.88,0.69,18,0.6597546508998762,0.9865283253857218,0.0,0.3740170354516268,0.48565174130457167,0.9999999999999999,0.37601080178955026,3.0,3.0,23.0,16.0,13.0,1.0,17.0,1.4856517413045716,13.0,RegNetY_400MF
0,99.14,76.75,0.89,0,0.15611121352912005,0.9804011138832456,0.5352245400460689,0.5499442432065185,0.6871303538082075,0.999997448187717,0.5415878600783115,21.0,12.0,3.0,9.0,5.0,14.0,9.0,1.6871278019959246,5.0,RegNetY_400MF
9,90.09,76.12,0.75,9,0.2830366953190846,0.9829473797001942,0.3568286298818589,0.37048007279755657,0.3927094329686357,0.999998100868621,0.3864393951833809,16.0,8.0,13.0,17.0,18.0,11.0,15.0,1.3927075338372568,17.0,RegNetY_400MF
8,92.85,75.21,0.8,8,0.550438442572875,0.9808559841664914,0.003537858476256095,0.2087073553485519,0.3105575343983026,0.9999979100932769,0.2038509364984349,6.0,10.0,22.0,19.0,21.0,12.0,19.0,1.3105554444915795,20.0,RegNetY_400MF
11,68.95,70.31,0.83,11,0.39954920061820953,0.9781588708036297,0.31637998376271703,1.0,1.0,0.9999990499468305,1.0,10.0,15.0,14.0,1.0,1.0,2.0,1.0,1.9999990499468305,1.0,RegNetY_400MF
12,70.26,70.2,0.84,12,0.6979171818000545,0.9787556711789707,1.0,0.6978529567699767,0.6297929768679723,0.9999988115395111,0.6898172682339907,2.0,14.0,1.0,4.0,6.0,6.0,5.0,1.6297917884074833,6.0,RegNetY_400MF
20,61.52,68.78,0.88,20,0.22326173224830193,0.9818418224091543,0.3009522571191343,0.5464520984573014,0.5891646016867839,0.9999985317145932,0.5003780477064108,19.0,9.0,15.0,10.0,10.0,8.0,10.0,1.5891631334013772,10.0,RegNetY_400MF
14,62.01,66.46,0.94,14,0.439554705161211,0.9750379872994221,0.5181050434542097,0.107618745038907,0.31854572901879663,0.9999965778780077,0.13664316028476353,9.0,18.0,5.0,21.0,20.0,20.0,22.0,1.3185423068968043,19.0,RegNetY_400MF
13,62.57,65.55,0.97,13,0.2243937683625017,0.9764903484878031,0.09134238501565861,0.5736608825010645,0.6250445863688584,0.9999990051688252,0.5480322113066491,18.0,17.0,20.0,8.0,7.0,3.0,8.0,1.6250435915376835,7.0,RegNetY_400MF
