,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
5,18.92,21.23,3.38,5,0.0,0.9960425260917196,0.030784194733223247,0.4071776659916284,0.26466241736329527,0.9996065924304536,0.3828060641270299,1.0,19.0,22.0,10.0,13.0,16.0,10.0,1.2642690097937488,12.0,RegNetY_400MF
4,21.06,20.73,3.4,4,0.0,0.0,0.2616195004791823,0.2585065614890385,0.27327791737166224,0.0,0.2758220734644654,1.0,23.0,16.0,18.0,12.0,23.0,16.0,0.27327791737166224,23.0,RegNetY_400MF
14,22.89,20.67,3.56,14,0.0,0.9966504080550065,0.2196728696669837,0.292382937182164,0.22268422157722662,0.9995027097121176,0.27402419100415143,1.0,18.0,17.0,16.0,16.0,22.0,17.0,1.2221869312893443,15.0,RegNetY_400MF
1,21.06,20.1,3.46,1,0.0,0.9993264631329275,0.812126365692679,0.5168881983551592,0.38008329669307866,0.9997066151288423,0.4986056337513385,1.0,4.0,2.0,8.0,8.0,14.0,8.0,1.379789911821921,8.0,RegNetY_400MF
12,30.62,19.53,3.54,12,0.0,0.9943606338636233,0.7595573259570428,0.9217514196426291,0.9404206078369941,0.9997367985305063,0.8782868875907155,1.0,21.0,4.0,2.0,2.0,11.0,2.0,1.9401574063675004,2.0,RegNetY_400MF
2,23.77,19.5,3.48,2,0.0,0.9984234739198019,0.47752240771911286,0.24836939975290062,0.16962513937435003,0.9999079435355822,0.2355205519591863,1.0,13.0,11.0,20.0,21.0,3.0,20.0,1.1695330829099322,20.0,RegNetY_400MF
11,24.59,19.37,3.53,11,0.0,0.9950893101159322,1.0,1.0,1.0,0.999622001683556,0.9999999999999998,1.0,20.0,1.0,1.0,1.0,15.0,1.0,1.999622001683556,1.0,RegNetY_400MF
6,21.8,18.37,3.57,6,0.0,0.9984116465448256,0.1387733476052433,0.6740331600233347,0.5572874326432187,0.999802786023443,0.6546776635123195,1.0,14.0,21.0,6.0,5.0,8.0,5.0,1.5570902186666618,5.0,RegNetY_400MF
3,23.74,18.0,3.64,3,0.0,0.9997641757701379,0.5762048061424268,0.3558652699727167,0.2632399883797221,0.9995982078784718,0.3349498348182116,1.0,2.0,7.0,12.0,14.0,17.0,12.0,1.2628381962581938,13.0,RegNetY_400MF
22,15.8,17.93,3.56,22,0.0,0.9967981905668308,0.31075555297927115,0.3163036454026362,0.21873086144913306,0.9995742851210683,0.27653630562789444,1.0,17.0,13.0,14.0,17.0,19.0,15.0,1.2183051465702013,16.0,RegNetY_400MF
8,25.03,17.73,3.67,8,0.0,0.9988874855539285,0.48330064782745447,0.30602466672035544,0.2014546448397027,0.9999520346289974,0.2896772146657216,1.0,7.0,10.0,15.0,19.0,2.0,14.0,1.2014066794687002,18.0,RegNetY_400MF
7,23.37,17.6,3.72,7,0.0,0.9986426906021997,0.19183204129801595,0.36657716354322356,0.3139675948525276,0.9999066369034142,0.35291885343808027,1.0,10.0,18.0,11.0,10.0,4.0,11.0,1.3138742317559418,10.0,RegNetY_400MF
13,18.33,17.5,3.58,13,0.0,0.9916088365370701,0.5098794745544379,0.2449329905108355,0.2783786582010899,0.9995766742172535,0.23180961130776057,1.0,22.0,9.0,21.0,11.0,18.0,21.0,1.2779553324183435,11.0,RegNetY_400MF
9,24.08,17.33,3.62,9,0.0,0.99805423250376,0.2864746126028085,0.4422755923607413,0.31635557200013903,0.9998119922211368,0.42889454208777034,1.0,15.0,14.0,9.0,9.0,6.0,9.0,1.3161675642212758,9.0,RegNetY_400MF
10,20.15,17.13,3.59,10,0.0,0.9984975029167984,0.44759787628249836,0.31753364224023617,0.2039367652521074,0.9997168422034365,0.3060250368147812,1.0,12.0,12.0,13.0,18.0,13.0,13.0,1.203653607455544,17.0,RegNetY_400MF
