,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
8,37.62,38.2,1.66,8,0.9986464373343895,0.3008571373604809,0.3598101324201,0.7749553711864574,0.1739281472295153,1.0,0.7430858292268514,2.0,18.0,16.0,3.0,3.0,1.0,3.0,1.1739281472295153,2.0,RegNetY_400MF
18,32.81,36.17,1.71,18,0.6624914121554539,0.3478505528112237,0.30481234384880324,0.17931972837182508,0.02767383725579642,0.9999892844810281,0.13969978635475577,8.0,17.0,19.0,21.0,20.0,6.0,21.0,1.0276631217368246,19.0,RegNetY_400MF
9,33.76,34.98,1.73,9,0.8305749913866074,1.0,0.6336861176228501,0.630445602161084,0.1478151055782201,0.9999857992731435,0.6072775380524842,5.0,1.0,3.0,6.0,6.0,13.0,6.0,1.1478009048513635,5.0,RegNetY_400MF
21,27.13,31.45,1.82,21,0.8934509655884435,0.5895035804364852,1.0,0.7460414054701596,0.14853856064700852,0.9999877347878455,0.6956688335692238,3.0,12.0,1.0,5.0,5.0,9.0,5.0,1.148526295434854,4.0,RegNetY_400MF
11,19.45,23.27,1.94,11,0.8545410188510396,0.4270929903993874,0.569028400605321,0.4707493033165093,0.10703781548961253,0.9999892749797068,0.4663965124730667,4.0,16.0,6.0,11.0,9.0,7.0,10.0,1.1070270904693194,8.0,RegNetY_400MF
22,17.47,19.97,2.05,22,0.7560056087657583,0.5795322814688006,0.6267401800868833,0.8175417182067455,0.18821164030031248,0.9999857993608473,0.7591822881380699,6.0,13.0,4.0,2.0,2.0,12.0,2.0,1.1881974396611599,1.0,RegNetY_400MF
14,17.5,19.94,2.03,14,0.3882602753889137,0.0,0.30264292147593685,0.0,0.0,0.9999882508152885,0.0,14.0,23.0,20.0,23.0,23.0,8.0,23.0,0.9999882508152885,23.0,RegNetY_400MF
12,17.59,19.86,2.02,12,0.25092666002332686,0.1075301850651158,0.48733943806964974,0.4663116675844887,0.09219415231496428,0.9999940123107911,0.42434275118149634,17.0,22.0,11.0,13.0,12.0,4.0,12.0,1.0921881646257554,11.0,RegNetY_400MF
19,21.89,17.81,2.1,19,0.26439298665214217,0.790946196874529,0.07858338727750735,0.4329050115430637,0.06735917156164131,0.9999858662032463,0.3908198193818695,16.0,8.0,22.0,15.0,16.0,11.0,15.0,1.0673450377648876,15.0,RegNetY_400MF
10,29.88,16.25,2.2,10,0.20730237328940015,0.868259318712262,0.5371785782098492,0.14835726073663924,0.020574915762926055,0.999977379827346,0.1276388976804208,21.0,4.0,9.0,22.0,22.0,20.0,22.0,1.0205522955902722,21.0,RegNetY_400MF
0,26.76,15.6,2.19,0,0.7171751423411035,0.8528008404798584,0.676406211161538,0.46958785748868337,0.08592715612621091,0.9999780185551224,0.4000532534306678,7.0,5.0,2.0,12.0,14.0,19.0,14.0,1.0859051746813333,13.0,RegNetY_400MF
17,20.52,15.52,2.18,17,0.6381697198763425,0.7087638151976989,0.554350212218075,0.30940107226916336,0.05372804001455386,0.9999959748573193,0.26088644197909483,11.0,10.0,8.0,18.0,19.0,2.0,19.0,1.0537240148718732,18.0,RegNetY_400MF
15,20.77,14.74,2.19,15,0.644049553350607,0.9258640824214126,0.5800951880804854,0.6089902089675099,0.12197318983422253,0.9999846630310251,0.5457661539934713,10.0,2.0,5.0,7.0,7.0,15.0,8.0,1.1219578528652476,6.0,RegNetY_400MF
16,25.04,14.71,2.21,16,0.21339455906237914,0.8084585926485488,0.3886076779305629,0.4287061419875622,0.07391166803391605,0.9999763087889383,0.35556240601525824,19.0,7.0,14.0,16.0,15.0,22.0,16.0,1.0738879768228544,14.0,RegNetY_400MF
7,25.65,13.11,2.27,7,0.644710780836018,0.7490196882572491,0.3875210982270573,0.515294946150278,0.08601144826328302,0.99998344786477,0.4561999344686134,9.0,9.0,15.0,9.0,13.0,16.0,11.0,1.085994896128053,12.0,RegNetY_400MF
2,41.05,12.99,2.56,2,0.21492224714865804,0.46768926339882455,0.45682260369866773,0.7645382767058568,0.1507546655159658,0.9999876166455661,0.7288818791617091,18.0,15.0,13.0,4.0,4.0,10.0,4.0,1.1507422821615318,3.0,RegNetY_400MF
3,52.78,12.52,2.74,3,0.2075746178005291,0.9148787035583155,0.3180178824626781,0.20369949201097493,0.026963315813541083,0.9999818086951996,0.18138653075929012,20.0,3.0,18.0,20.0,21.0,17.0,20.0,1.0269451245087406,20.0,RegNetY_400MF
6,19.52,12.11,2.24,6,0.4421540708466285,0.8472751618835446,0.0,0.45393468847122964,0.09261498370735663,0.9999773722537352,0.4197288246016164,13.0,6.0,23.0,14.0,11.0,21.0,13.0,1.0925923559610917,10.0,RegNetY_400MF
1,10.93,11.85,2.2,1,0.15404613911331566,0.6476426739272938,0.5229299042060034,0.37230580265106994,0.059538848482300205,0.9999802539803807,0.3464326590101763,22.0,11.0,10.0,17.0,18.0,18.0,17.0,1.0595191024626809,17.0,RegNetY_400MF
5,11.16,11.83,2.24,5,0.0,0.27492076481416916,0.2438492826644132,0.5641345528367321,0.10312046676183009,0.9999853702071472,0.5523516030589732,23.0,19.0,21.0,8.0,10.0,14.0,7.0,1.1031058369689772,9.0,RegNetY_400MF
13,10.83,11.8,2.2,13,0.6343007631284419,0.1578804503342326,0.4719017947931383,0.2883384214670519,0.06283275004223302,0.9999950340790345,0.26601762885354896,12.0,21.0,12.0,19.0,17.0,3.0,18.0,1.0628277841212674,16.0,RegNetY_400MF
20,11.27,11.64,2.2,20,1.0,0.18420162356414949,0.32989140433651365,0.4932083387983113,0.10999810897463017,0.9999922386078519,0.47389252764486045,1.0,20.0,17.0,10.0,8.0,5.0,9.0,1.1099903475824822,7.0,RegNetY_400MF
4,11.31,11.58,2.2,4,0.32298455658701863,0.570498541073448,0.5604845417117625,1.0,1.0,0.0,1.0,15.0,14.0,7.0,1.0,1.0,23.0,1.0,1.0,22.0,RegNetY_400MF
