,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
16,49.94,39.65,1.55,16,0.2293831003266691,0.879393284444248,0.5794624890695126,0.15558180712612124,0.2172900629335467,0.9999990669993032,0.10133500446606059,16.0,3.0,15.0,20.0,20.0,3.0,22.0,1.2172891299328499,19.0,RegNetY_400MF
2,42.51,39.45,1.63,2,0.0,0.6438101701493224,0.6076693479645976,0.5255154556369614,0.4665069268882781,0.0,0.4871975900506986,23.0,12.0,13.0,12.0,11.0,23.0,11.0,0.4665069268882781,23.0,RegNetY_400MF
19,52.1,39.35,1.57,19,0.3445452320743021,0.6710363461424578,0.4730962030763384,0.51146127969366,0.4534420010843442,0.9999983486791045,0.44464194555031167,15.0,9.0,18.0,13.0,13.0,7.0,12.0,1.4534403497634487,12.0,RegNetY_400MF
15,61.43,39.31,1.63,15,0.7913193801319416,0.6650721246624158,0.6351534797820325,0.23869728085028896,0.33487577161445914,0.9999977383126869,0.21114452980374887,3.0,11.0,12.0,19.0,18.0,9.0,19.0,1.334873509927146,17.0,RegNetY_400MF
1,35.33,38.77,1.57,1,0.5166981756546019,0.0,0.459444905793504,0.11778817263286667,0.09033302165035728,0.9999960855027951,0.11138780084994782,9.0,21.0,19.0,22.0,22.0,19.0,21.0,1.0903291071531522,21.0,RegNetY_400MF
17,38.45,38.05,1.56,17,0.9091352881950181,1.0,0.27903403889844836,0.5093143163809404,0.5788677467405156,1.0,0.4268353488548997,2.0,1.0,21.0,14.0,7.0,1.0,15.0,1.5788677467405154,7.0,RegNetY_400MF
4,54.89,38.02,1.92,4,0.5498852558810272,0.43136296387157813,0.6878602336048814,0.6195243064686755,0.4879005278226093,0.9999977291490292,0.5091689442684366,7.0,20.0,8.0,9.0,10.0,10.0,9.0,1.4878982569716386,10.0,RegNetY_400MF
5,55.92,37.66,1.92,5,0.5358445630169344,0.6438101701493224,0.818395277574446,0.907459842236721,0.41756809509429427,0.9997202858256775,1.0,8.0,12.0,2.0,4.0,14.0,22.0,1.0,1.4172883809199717,13.0,RegNetY_400MF
22,49.0,37.48,1.74,22,0.15359194577188262,0.6438101701493224,0.6598470999362852,0.9197412934494564,0.3489441261933107,0.9997286615511136,0.9868508240669263,18.0,12.0,11.0,3.0,17.0,21.0,2.0,1.3486727877444245,16.0,RegNetY_400MF
6,57.43,36.73,1.73,6,0.0822193560012412,0.6652162146131815,0.44561991722490835,0.0,0.0,0.9999987351790082,0.0,20.0,10.0,20.0,23.0,23.0,5.0,23.0,0.9999987351790082,22.0,RegNetY_400MF
10,90.69,36.62,2.07,10,0.5685168015647211,0.45687535633071263,0.6773449056360105,0.3728005302407382,0.38327837956576205,0.999997323086111,0.3025270236781439,6.0,19.0,9.0,16.0,15.0,14.0,17.0,1.383275702651873,14.0,RegNetY_400MF
3,83.28,36.32,2.15,3,0.3631694909212584,0.5242490119308343,0.5017620461977479,0.3471657823371288,0.3646979382960126,0.9999991894188113,0.3214734612593757,13.0,16.0,17.0,17.0,16.0,2.0,16.0,1.3646971277148239,15.0,RegNetY_400MF
9,49.01,36.19,1.61,9,0.35748879078075646,0.7498766030509358,0.6660259560687589,0.2891281609475791,0.2982879819937333,0.9999976137576195,0.24800795273760867,14.0,7.0,10.0,18.0,19.0,13.0,18.0,1.2982855957513528,18.0,RegNetY_400MF
7,88.01,36.06,2.06,7,0.18643760331843096,0.5105965262812191,0.5776780000458481,0.479911896265111,0.49001907409361933,0.9999958405573901,0.4417581718806365,17.0,17.0,16.0,15.0,9.0,20.0,13.0,1.4900149146510095,9.0,RegNetY_400MF
