,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
14,60.23,60.79,0.89,14,0.9692375627041461,1.0,0.6190422844343283,0.7477230150081369,0.2845952487010338,0.9562445454516819,0.7390469280754626,3.0,1.0,10.0,16.0,15.0,2.0,16.0,1.2408397941527158,3.0,RegNetY_400MF
12,63.46,60.69,0.89,12,0.15805709028068016,0.9701281889535096,0.4083034907558598,0.7687401374134641,0.30527016576095434,0.2786185061578408,0.7590568122542309,19.0,2.0,17.0,12.0,14.0,17.0,12.0,0.5838886719187951,19.0,RegNetY_400MF
11,62.4,60.41,0.9,11,0.3490518264555078,0.8612124360846849,0.5279553118537624,0.8763113425510711,0.32793562223699424,0.42526706690694027,0.8988269493195922,14.0,8.0,12.0,6.0,12.0,12.0,4.0,0.7532026891439345,14.0,RegNetY_400MF
13,57.25,57.96,0.95,13,0.988374950267092,0.9225942004146646,0.5181760624030514,0.8098966207581271,0.307374691909135,0.413845564766234,0.8149696250342566,2.0,4.0,13.0,9.0,13.0,13.0,9.0,0.721220256675369,15.0,RegNetY_400MF
9,66.96,54.17,1.05,9,0.4150215059710911,0.8044174730056852,0.40384308425291293,0.8082617667325611,0.3782076396076005,0.2653490077772176,0.8257699115329709,12.0,10.0,18.0,10.0,9.0,18.0,8.0,0.6435566473848181,16.0,RegNetY_400MF
8,59.49,53.91,1.03,8,1.0,0.8216498632752689,0.38105436793019776,0.888377767289781,0.39094869326289616,0.5424855268003057,0.9139821076741093,1.0,9.0,20.0,5.0,8.0,8.0,3.0,0.9334342200632019,10.0,RegNetY_400MF
1,47.89,52.66,1.04,1,0.037354294707466096,0.10461759260465442,0.35060095142002423,0.0,0.0,0.07417340597237398,0.0,22.0,21.0,21.0,23.0,23.0,21.0,23.0,0.07417340597237398,23.0,RegNetY_400MF
2,51.1,52.35,1.05,2,0.8954373029780553,0.3025561604494271,0.8628372417029456,0.6455569848427738,0.20115938991008256,0.8066413113303952,0.6461130675321662,5.0,19.0,5.0,19.0,19.0,4.0,18.0,1.0078007012404777,9.0,RegNetY_400MF
5,49.41,52.26,1.05,5,0.1829624432289867,0.06116121663123408,0.4670571103112109,0.7751588846093098,0.26818912126193306,0.18845053854033722,0.7408712136129092,18.0,22.0,15.0,11.0,17.0,19.0,15.0,0.4566396598022703,21.0,RegNetY_400MF
4,49.8,51.39,1.06,4,0.0,0.36518183526328585,0.9385600014753283,0.36721807853169697,0.1122620192407715,0.14841999737564038,0.3617367499384758,23.0,18.0,3.0,22.0,22.0,20.0,22.0,0.2606820166164119,22.0,RegNetY_400MF
22,42.86,49.32,1.11,22,0.6501244651387479,0.0,0.6255384987222157,0.6138387667730945,0.18203678861050335,0.45577567764928517,0.6105397011601745,8.0,23.0,9.0,20.0,20.0,11.0,20.0,0.6378124662597885,17.0,RegNetY_400MF
6,45.5,44.79,1.18,6,0.33763260143813234,0.9012326934308419,0.9711509508782371,0.7646380934499148,0.2835910948652779,0.5963667976416218,0.7703042657744648,16.0,5.0,2.0,14.0,16.0,6.0,11.0,0.8799578925068997,11.0,RegNetY_400MF
