,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
12,90.35,87.37,0.49,12,0.512705740140651,0.4797640596054862,0.7126227923191767,0.7110206636015013,0.7334293232634916,0.5229764585331793,0.6912963004553918,5.0,9.0,11.0,4.0,3.0,9.0,6.0,1.256405781796671,3.0,RegNetY_400MF
11,85.11,86.27,0.51,11,0.29938566119324506,0.6784953376450034,0.8685242686064611,0.5322888473195788,0.5255089388997292,0.4192776864368284,0.5375094955814996,14.0,2.0,3.0,13.0,9.0,12.0,13.0,0.9447866253365576,12.0,RegNetY_400MF
1,77.75,84.51,0.57,1,0.48457983287670636,0.3078907658024548,0.6942558110447572,0.07513470055250648,0.0,0.4866743014152064,0.10106588315183296,7.0,14.0,12.0,22.0,23.0,10.0,22.0,0.4866743014152064,20.0,RegNetY_400MF
2,81.37,84.39,0.58,2,0.5654786277272712,0.1668538557115795,0.4142037889255954,0.6060385132804811,0.3605127200408883,0.3441490685777353,0.6591898072611639,3.0,18.0,18.0,8.0,16.0,14.0,8.0,0.7046617886186236,17.0,RegNetY_400MF
5,69.21,82.67,0.64,5,1.0,0.4899660718033658,0.6619210214759168,0.5512200135671264,0.34223715443362623,0.4307757359370612,0.5675608476862488,1.0,8.0,13.0,12.0,18.0,11.0,12.0,0.7730128903706874,16.0,RegNetY_400MF
22,77.39,82.58,0.63,22,0.28845801806698157,0.24181944177991,0.13121211339114608,0.6779675805062779,0.3772344999090156,0.6555083295329496,0.7698043811126773,16.0,16.0,22.0,7.0,14.0,4.0,3.0,1.0327428294419652,8.0,RegNetY_400MF
4,69.89,82.56,0.64,4,0.5362320624855985,0.36992689940095147,0.9715959626441347,0.43104382364562843,0.3169953181656643,0.5407594897170043,0.5086474196459123,4.0,11.0,2.0,15.0,20.0,8.0,14.0,0.8577548078826686,14.0,RegNetY_400MF
8,89.07,82.17,0.65,8,0.43983452398259715,0.10179707149724493,0.0,0.6882539290992025,0.7888942611113119,0.3467980827826125,0.7006305726677862,9.0,20.0,23.0,6.0,2.0,13.0,5.0,1.1356923438939244,7.0,RegNetY_400MF
9,84.53,81.94,0.65,9,0.11741315603148816,0.1400127184437281,1.0,0.36880337487980297,0.4509744783097812,0.17579770538853268,0.40945740100484707,20.0,19.0,1.0,17.0,11.0,18.0,16.0,0.6267721836983139,19.0,RegNetY_400MF
6,95.22,80.94,0.75,6,0.13786507238313717,0.2613606466379821,0.23577878985208012,0.5823506302775323,0.47710845686986325,0.6673881434860505,0.5823920542295136,19.0,15.0,21.0,11.0,10.0,3.0,10.0,1.1444966003559136,5.0,RegNetY_400MF
14,78.15,80.57,0.7,14,0.11626034005925989,0.6225059171261051,0.8665028112194657,0.7081350226004575,0.6755378093863811,0.342691696553203,0.6891579285298131,21.0,5.0,4.0,5.0,4.0,15.0,7.0,1.018229505939584,9.0,RegNetY_400MF
3,88.73,80.49,0.75,3,0.2513134599237754,0.0,0.7754727057590294,0.8405028972895439,0.42185391578758824,0.0,0.9364385921570129,18.0,23.0,7.0,2.0,12.0,23.0,2.0,0.42185391578758824,21.0,RegNetY_400MF
10,93.84,77.99,0.84,10,0.31424405752028894,0.07541562145416947,0.7312384851180077,0.7388586255176177,0.6672749545940528,0.23691576321047592,0.724032177305461,12.0,21.0,10.0,3.0,6.0,17.0,4.0,0.9041907178045288,13.0,RegNetY_400MF
7,96.71,77.79,0.88,7,0.6992384248343448,0.21084949677357656,0.7460246689802316,0.2338810432526386,0.25121433812327887,0.151973534496193,0.22882363121605542,2.0,17.0,9.0,20.0,21.0,20.0,19.0,0.40318787261947187,22.0,RegNetY_400MF
13,78.65,77.59,0.79,13,0.10344802687649302,0.6343545450964712,0.4932036883358217,0.6013658487562328,0.6493047455759298,0.16242408387034857,0.6028538928911618,22.0,4.0,15.0,9.0,7.0,19.0,9.0,0.8117288294462783,15.0,RegNetY_400MF
0,97.77,71.93,1.14,0,0.26679321153007907,0.005590618303926931,0.7817916957847592,1.0,1.0,0.14107677433270283,1.0000000000000002,17.0,22.0,6.0,1.0,1.0,21.0,1.0,1.1410767743327028,6.0,RegNetY_400MF
21,79.64,25.91,2.63,21,0.4549603502651829,0.49283260225037395,0.555836775389653,0.5078095486075425,0.5891984775825059,0.6011509356363263,0.4975409911867794,8.0,7.0,14.0,14.0,8.0,6.0,15.0,1.1903494132188321,4.0,RegNetY_400MF
15,96.53,20.12,3.3,15,0.29439737928147114,0.3400803814535749,0.4861277602628041,0.37980805028516107,0.3870533156655056,0.25421074431244506,0.37704308582948776,15.0,12.0,16.0,16.0,13.0,16.0,17.0,0.6412640599779507,18.0,RegNetY_400MF
17,97.07,17.17,3.52,17,0.0,1.0,0.2458197669493769,0.2453783835020089,0.34455834456074486,1.0,0.21881532134368942,23.0,1.0,20.0,19.0,17.0,1.0,20.0,1.344558344560745,2.0,RegNetY_400MF
19,85.39,17.13,3.18,19,0.35304040823094907,0.3274912502205183,0.7700727058913843,0.0,0.1506878136543226,0.11268279669451431,0.0,11.0,13.0,8.0,23.0,22.0,22.0,23.0,0.2633706103488369,23.0,RegNetY_400MF
20,78.94,17.03,3.06,20,0.299951911195544,0.5088308566239022,0.2855813658767723,0.5847383531701169,0.6731056077751243,0.6896952421335811,0.5778421018560478,13.0,6.0,19.0,10.0,5.0,2.0,11.0,1.3628008499087054,1.0,RegNetY_400MF
16,88.11,16.89,3.27,16,0.5085898854049864,0.6478448966026349,0.862838365469119,0.3051612181178238,0.3753888589774612,0.5768724784670951,0.315841470358593,6.0,3.0,5.0,18.0,15.0,7.0,18.0,0.9522613374445563,10.0,RegNetY_400MF
18,78.69,13.73,3.4,18,0.4221001699603053,0.38767249714560137,0.4808599416446958,0.21096470491499986,0.3203327884269628,0.6267072319537306,0.19891694223119427,10.0,10.0,17.0,21.0,19.0,5.0,21.0,0.9470400203806933,11.0,RegNetY_400MF
