,name,fisher,jacob_cov,aug,batch
0,unnatural_condor,0.0011862290557473898,-976.9990477210306,0,0
1,innocent_terrier,0.018039507791399956,-1036.3842561701865,0,0
2,industrious_wrasse,0.3303832411766052,-1122.6497646136083,0,0
3,accurate_peacock,0.04977618157863617,-1032.6886781169528,0,0
4,bold_ammonite,0.00045476839295588434,-1017.9628176515062,0,0
5,unique_mammoth,0.0005551514332182705,-1273.9749739722427,0,0
6,attentive_leopard,0.933872640132904,-1062.9242884061614,0,0
7,beautiful_vulture,0.062283020466566086,-1055.8953353133345,0,0
8,devious_limpet,0.01384514756500721,-982.115449852522,0,0
9,cornflower_turkey,0.00022238274686969817,-1283.3775367346752,0,0
10,tangerine_zebu,0.03319306671619415,-1997.3303765508972,0,0
11,agile_lizard,0.004118883050978184,-1119.1845401708738,0,0
12,hopeful_bullfinch,0.0019096297910436988,-1441.9937422814126,0,0
13,festive_squirrel,0.0026456043124198914,-1063.0271100173582,0,0
14,elated_wolverine,0.009804191999137402,-987.5462869975745,0,0
15,resourceful_cheetah,0.011782304383814335,-998.4137028939899,0,0
16,valiant_tanuki,0.01725328527390957,-1070.975995504528,0,0
17,aromatic_sambar,0.04849033057689667,-888.7600700335117,0,0
18,heavy_nightingale,0.004540680907666683,-1096.1132293147666,0,0
19,unbiased_shark,0.0025749141350388527,-1007.9749303917903,0,0
0,unnatural_condor,0.001547985477373004,-1051.460585896477,1,0
1,innocent_terrier,0.038564108312129974,-1011.2381558845889,1,0
2,industrious_wrasse,0.1956825852394104,-1131.9723756787994,1,0
3,accurate_peacock,0.03443498536944389,-834.5150768632461,1,0
4,bold_ammonite,0.0006111404509283602,-936.1307941046327,1,0
5,unique_mammoth,0.0006397648248821497,-1097.164743104796,1,0
6,attentive_leopard,0.6122332215309143,-954.4143935933691,1,0
7,beautiful_vulture,0.066121906042099,-982.0230942311854,1,0
8,devious_limpet,0.014302823692560196,-904.6659716622216,1,0
9,cornflower_turkey,0.00025194266345351934,-1182.8447097307144,1,0
10,tangerine_zebu,0.03925798833370209,-1202.037908803181,1,0
11,agile_lizard,0.00250776088796556,-1078.2899124076835,1,0
12,hopeful_bullfinch,0.0032657573465257883,-1083.6470201799543,1,0
13,festive_squirrel,0.0010953265009447932,-1267.11099330365,1,0
14,elated_wolverine,0.013400133699178696,-1043.5657166522515,1,0
15,resourceful_cheetah,0.0226626954972744,-902.7901648137718,1,0
16,valiant_tanuki,0.015982193872332573,-867.2292119447673,1,0
17,aromatic_sambar,0.05672097206115723,-966.6907923383916,1,0
18,heavy_nightingale,0.0036256650928407907,-997.3486757647806,1,0
