,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
9,94.9,89.91,0.37,9,1.0,0.5006324237611608,1.0,0.4174011969835023,0.24899535231394632,0.6387630088674996,0.4481945824230502,1.0,15.0,1.0,12.0,16.0,10.0,11.0,0.8877583611814459,15.0,RegNetY_400MF
13,94.05,89.11,0.39,13,0.0,0.8317356823420852,0.4398696675601669,0.4322694535392557,0.367669322411201,0.0,0.4468136380652279,23.0,4.0,17.0,11.0,11.0,23.0,12.0,0.367669322411201,23.0,RegNetY_400MF
8,95.07,89.07,0.4,8,0.22175540899535928,0.48508526699561116,0.5248925595517081,0.30830662125796504,0.19490085238154642,0.7085771520089565,0.3114855989780412,20.0,17.0,14.0,17.0,19.0,7.0,19.0,0.903478004390503,13.0,RegNetY_400MF
14,95.0,88.92,0.4,14,0.3160575902602827,0.8104425818307561,0.9434592918861672,0.2355792422514278,0.2610949327379679,0.2470332664227044,0.2386327073064769,14.0,6.0,2.0,21.0,14.0,22.0,20.0,0.5081281991606723,21.0,RegNetY_400MF
5,81.04,88.45,0.4,5,0.32138202011376427,0.354589855999663,0.421172443422347,0.2994821742107119,0.14478888009659308,0.4415813154561192,0.4466844093222764,13.0,22.0,19.0,18.0,20.0,20.0,13.0,0.5863701955527123,18.0,RegNetY_400MF
4,81.56,88.3,0.41,4,0.23983449510013521,0.41026195832087353,0.5967526738162968,0.0,0.0,0.44975327045096947,0.0,18.0,19.0,10.0,23.0,23.0,18.0,23.0,0.44975327045096947,22.0,RegNetY_400MF
11,95.6,87.65,0.46,11,0.31352748716721335,0.8842129968744672,0.8213107640764176,0.5880222737425718,0.5387859089814877,0.5475577503092381,0.6479068982040022,15.0,2.0,4.0,6.0,6.0,14.0,6.0,1.0863436592907258,10.0,RegNetY_400MF
12,96.01,86.73,0.48,12,0.504648707970047,0.8182255154221565,0.423134305507209,0.2504057044863863,0.23829342261878406,0.7237515688740359,0.21340567888948936,10.0,5.0,18.0,20.0,18.0,6.0,21.0,0.96204499149282,12.0,RegNetY_400MF
1,84.17,86.47,0.46,1,0.5155675050497392,0.4077873993793304,0.4091432053183961,0.5034782081342559,0.4256368537160262,0.6689415117713224,0.5173924419592959,9.0,20.0,20.0,10.0,9.0,8.0,10.0,1.0945783654873487,9.0,RegNetY_400MF
2,85.63,85.66,0.48,2,0.4865014599971449,0.3940372966073227,0.6158754165759484,0.26019580493158356,0.1082475237359316,0.46808882321749934,0.32203896659831477,11.0,21.0,9.0,19.0,21.0,17.0,18.0,0.576336346953431,19.0,RegNetY_400MF
22,75.08,83.88,0.54,22,0.7680847388163574,0.0,0.5606326093344948,0.35266354768023245,0.2461165490549847,0.4420495266463149,0.4070485638986354,3.0,23.0,12.0,14.0,17.0,19.0,14.0,0.6881660757012996,16.0,RegNetY_400MF
10,98.36,82.27,0.66,10,0.8377409598208363,0.5050423070931345,0.6658380624225372,0.5471597032603221,0.34047726337925166,0.5628977960840302,0.5607695346243813,2.0,14.0,7.0,7.0,13.0,13.0,8.0,0.9033750594632819,14.0,RegNetY_400MF
3,89.0,82.19,0.63,3,0.2194234653538869,0.5633781499920474,0.687566891979769,0.5195754515357587,0.34683845480134645,0.7747708084555143,0.5913520425748606,21.0,12.0,6.0,9.0,12.0,4.0,7.0,1.1216092632568606,8.0,RegNetY_400MF
6,86.22,80.91,0.61,6,0.5327353513447823,0.5259282434807346,0.0,0.32706379552347764,0.25184191661660194,0.30926736580136094,0.368303983569918,8.0,13.0,23.0,16.0,15.0,21.0,16.0,0.5611092824179629,20.0,RegNetY_400MF
7,93.72,80.28,0.69,7,0.27716772370292153,0.4998878144828325,0.5423953399599756,0.029020894968387445,0.047874801707425474,0.6314878529969974,0.023494649498027265,17.0,16.0,13.0,22.0,22.0,12.0,22.0,0.6793626547044229,17.0,RegNetY_400MF
