,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
8,69.28,71.6,0.66,14,0.0,0.08305206898339179,0.5066744626529701,0.0,0.0,0.0,0.0,16.0,12.0,5.0,16.0,16.0,16.0,16.0,0.0,16.0,RegNetY_400MF
7,69.39,70.69,0.67,13,0.5475643632360856,0.06771337162194868,0.2592609844590805,0.6637152760866096,0.4501410868469517,0.5451119059268876,0.6230756617466833,9.0,13.0,11.0,4.0,5.0,9.0,4.0,0.9952529927738394,9.0,RegNetY_400MF
6,70.63,70.38,0.67,12,0.5939600994338661,0.096953003194308,0.0009832680536889793,0.2075781182842833,0.12919865465085079,0.5708285583021819,0.17960797174347554,8.0,11.0,15.0,15.0,15.0,8.0,15.0,0.7000272129530327,12.0,RegNetY_400MF
2,72.69,70.21,0.68,8,0.24537106336394787,0.04402805768302187,0.21216018595353808,0.8217387433160062,0.714324586796621,0.3394928260179171,0.7401409144507878,14.0,15.0,12.0,2.0,2.0,12.0,2.0,1.0538174128145381,8.0,RegNetY_400MF
3,71.23,69.94,0.7,9,0.5347976130257011,0.06581555630809532,0.7755346026842449,0.535605613555137,0.3634024623657956,0.5163588895992177,0.5256885243833884,10.0,14.0,3.0,6.0,6.0,10.0,6.0,0.8797613519650134,10.0,RegNetY_400MF
5,68.04,68.9,0.71,11,0.2228641512904952,0.0,0.36023149082631384,0.2957823141807394,0.24740432083618275,0.177137517806095,0.274907948460001,15.0,16.0,8.0,13.0,13.0,15.0,14.0,0.42454183864227774,15.0,RegNetY_400MF
12,69.37,67.57,0.75,18,0.9270273340695763,0.6637434271690026,0.054421300569360676,0.3980403928647782,0.29327773206431,0.9903748710561118,0.3720397516747569,2.0,5.0,14.0,10.0,9.0,2.0,10.0,1.2836526031204218,4.0,RegNetY_400MF
15,67.97,67.0,0.75,21,0.7686059680043411,0.6550369760144079,1.0,0.9999999999999998,1.0,0.8489824086803495,1.0,5.0,6.0,1.0,1.0,1.0,7.0,1.0,1.8489824086803495,1.0,RegNetY_400MF
14,65.59,65.75,0.78,20,0.6793375940104558,0.653990097938582,0.0,0.6872356544388178,0.5994157353119762,0.8829958898742021,0.7225859247135844,7.0,7.0,16.0,3.0,3.0,5.0,3.0,1.4824116251861783,3.0,RegNetY_400MF
1,58.96,58.16,0.95,1,0.3914577338738279,0.1819303142491009,0.9409478158363248,0.5265070591554715,0.31680937746615406,0.29658257132088295,0.5069749857759449,13.0,8.0,2.0,7.0,7.0,13.0,7.0,0.613391948787037,13.0,RegNetY_400MF
13,70.24,55.08,1.1,19,0.821817477339291,0.6637763210784229,0.41376375439518615,0.338814169887647,0.2623238832430667,0.9319756298161295,0.30382871680783907,4.0,4.0,6.0,11.0,12.0,4.0,11.0,1.1942995130591962,6.0,RegNetY_400MF
4,73.34,55.0,1.11,10,0.4251300356941803,0.10524215362709555,0.40883310135785367,0.2786775787796554,0.3121895668452895,0.2077857028956842,0.2961144892413645,12.0,10.0,7.0,14.0,8.0,14.0,12.0,0.5199752697409736,14.0,RegNetY_400MF
9,78.63,54.66,1.18,15,0.7369390615657809,0.7071849818454226,0.2911309002712461,0.3118250958432902,0.21565385165121947,0.8800632570629574,0.28572095761555416,6.0,3.0,9.0,12.0,14.0,6.0,13.0,1.0957171087141768,7.0,RegNetY_400MF
10,69.09,54.4,1.13,16,0.8633538505941862,0.9115381143146237,0.26648820592700706,0.46939739508592604,0.287865599777614,0.9612681647214387,0.4059702169249382,3.0,2.0,10.0,8.0,10.0,3.0,9.0,1.2491337644990528,5.0,RegNetY_400MF
11,70.36,53.29,1.12,17,1.0,1.0,0.6243104871510632,0.638630848713633,0.574394089576983,1.0,0.5937067802636591,1.0,1.0,4.0,5.0,4.0,1.0,5.0,1.574394089576983,2.0,RegNetY_400MF
0,64.24,51.81,1.13,0,0.4572659944394952,0.13955383842154845,0.20493054441364003,0.4529996604277311,0.2679662108016964,0.5146181528441929,0.4643842952794546,11.0,9.0,13.0,9.0,11.0,11.0,8.0,0.7825843636458893,11.0,RegNetY_400MF
