,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
16,49.94,39.65,1.55,16,0.6758693872168222,0.7196608382608076,0.34097345690057573,0.20841252938179178,0.07010895509315207,0.9999993995127363,0.20296340569271543,7.0,2.0,13.0,20.0,20.0,9.0,20.0,1.0701083546058885,17.0,RegNetY_400MF
2,42.51,39.45,1.63,2,0.22119572021886214,0.2861231955774599,0.06270933335358392,0.21262851279886785,0.1639675413304409,0.9999990166480085,0.22257655665344478,19.0,16.0,19.0,19.0,16.0,18.0,19.0,1.1639665579784495,14.0,RegNetY_400MF
19,52.1,39.35,1.57,19,0.8894047986549096,0.3896391559428025,0.38620739558754297,0.25664351295853294,0.1678488907821425,0.9999992056625113,0.23609361174768573,3.0,8.0,11.0,18.0,15.0,14.0,18.0,1.1678480964446538,13.0,RegNetY_400MF
15,61.43,39.31,1.63,15,0.8548170627961578,0.30846422717593214,0.41421382617210656,0.629182280263072,0.5181296090822736,0.9999996356673551,0.617350699498247,4.0,13.0,9.0,4.0,3.0,4.0,6.0,1.5181292447496286,3.0,RegNetY_400MF
1,35.33,38.77,1.57,1,0.0,0.4016522524302957,0.14009942080994528,0.6646253639315858,0.30525083760850613,0.0,0.656274091844721,23.0,7.0,16.0,3.0,9.0,23.0,3.0,0.30525083760850613,23.0,RegNetY_400MF
17,38.45,38.05,1.56,17,0.9999999999999996,1.0,0.7320578558806431,0.33613880562408793,0.26095247391183074,1.0,0.3274698151909967,1.0,1.0,3.0,13.0,11.0,1.0,14.0,1.2609524739118307,10.0,RegNetY_400MF
4,54.89,38.02,1.92,4,0.6806138471464664,0.4016522524302957,0.9999999999999999,0.37734037339345994,0.14758490041187966,0.49995506433243553,0.38065224467870706,6.0,7.0,1.0,12.0,19.0,22.0,12.0,0.6475399647443152,22.0,RegNetY_400MF
5,55.92,37.66,1.92,5,0.6309744598736864,0.4016522524302957,0.14636384785841114,0.5075257650372991,0.29474155633849786,0.9998911991493907,0.4736970536594063,9.0,7.0,15.0,9.0,10.0,19.0,10.0,1.2946327554878887,9.0,RegNetY_400MF
22,49.0,37.48,1.74,22,0.07917454555980186,0.4016522524302957,0.008741957814105972,0.41804684148341087,0.18249679139839436,0.4999625660230368,0.5618398356674885,21.0,7.0,22.0,11.0,14.0,21.0,8.0,0.6824593574214312,21.0,RegNetY_400MF
6,57.43,36.73,1.73,6,0.21881267525688664,0.29107074312838677,0.0,0.788328365213069,0.6772498537774019,0.999999508001444,0.7571829995173296,20.0,15.0,23.0,2.0,2.0,8.0,2.0,1.6772493617788458,2.0,RegNetY_400MF
10,90.69,36.62,2.07,10,0.7188548783089712,0.041009972933579775,0.4257955903432938,0.0,0.0,0.9999992274583153,0.0,5.0,17.0,8.0,23.0,23.0,13.0,23.0,0.9999992274583153,20.0,RegNetY_400MF
3,83.28,36.32,2.15,3,0.5933850710074444,0.4016522524302957,0.11105644379885202,0.31821747454735005,0.2279508226657363,0.9997651343685076,0.3368644043670388,11.0,7.0,17.0,15.0,12.0,20.0,13.0,1.2277159570342437,11.0,RegNetY_400MF
9,49.01,36.19,1.61,9,0.4812285059585406,0.3545357030035632,0.0415163595738805,0.055630821690530574,0.059494201785138534,0.9999996286588699,0.06371349894884526,17.0,9.0,20.0,21.0,21.0,5.0,21.0,1.0594938304440085,18.0,RegNetY_400MF
7,88.01,36.06,2.06,7,0.9144183334722507,0.0,0.07339372433230268,0.32269669660497113,0.14760418488052407,0.9999997704332075,0.27732233792182237,2.0,19.0,18.0,14.0,18.0,2.0,16.0,1.1476039553137316,16.0,RegNetY_400MF
18,37.17,35.73,1.59,18,0.5165222607208326,0.6609201561120415,0.4725235252699832,0.4700492461739456,0.34375987453675516,0.9999996281127608,0.43987627233815774,16.0,4.0,6.0,10.0,8.0,6.0,11.0,1.343759502649516,8.0,RegNetY_400MF
0,93.93,35.71,2.16,0,0.5606458329787016,0.03248038459085478,0.4492215850675455,0.6191792119223778,0.5071232410059769,0.9999993857896808,0.635295895640331,13.0,18.0,7.0,6.0,4.0,11.0,4.0,1.507122626795658,4.0,RegNetY_400MF
8,49.94,35.37,1.64,8,0.5397865030582811,0.31155957480766006,0.7002625217545315,0.024639747646332477,0.017332427932917227,0.999999032096606,0.014905688892345115,15.0,12.0,4.0,22.0,22.0,16.0,22.0,1.0173314600295233,19.0,RegNetY_400MF
21,37.28,35.27,1.6,21,0.6102002180419057,0.7065954216370756,0.35915906024378674,1.0,1.0,0.9999993948421275,1.0,10.0,3.0,12.0,1.0,1.0,10.0,1.0,1.9999993948421275,1.0,RegNetY_400MF
11,26.76,26.57,1.73,11,0.38443398352538516,0.32397806528220485,0.012588676339636562,0.2724703197044396,0.1981101005259489,0.999999688483401,0.26290680292283364,18.0,11.0,21.0,17.0,13.0,3.0,17.0,1.19810978900935,12.0,RegNetY_400MF
12,27.2,26.51,1.73,12,0.048948546434022244,0.5203496985975562,0.811720120658596,0.5344427490666552,0.4399277489606048,0.9999990276982362,0.522539677168671,22.0,6.0,2.0,8.0,6.0,17.0,9.0,1.439926776658841,6.0,RegNetY_400MF
14,24.12,24.46,1.75,14,0.5791865776977958,0.3063662550944173,0.4962407109405844,0.5997945183607563,0.4938170653757492,0.9999993006896247,0.6197398133641037,12.0,14.0,5.0,7.0,5.0,12.0,5.0,1.4938163660653738,5.0,RegNetY_400MF
20,21.43,22.67,1.76,20,0.669717578398608,0.6504966399388366,0.20698817335026468,0.6250115583422073,0.41355424500174043,0.9999991318182303,0.570940462651266,8.0,5.0,14.0,5.0,7.0,15.0,7.0,1.4135533768199706,7.0,RegNetY_400MF
13,20.75,21.74,1.77,13,0.5510948290385511,0.32649051166220033,0.39456333678463174,0.312151601021299,0.16318657421757043,0.9999995132179403,0.2974341021195701,14.0,10.0,10.0,16.0,17.0,7.0,15.0,1.1631860874355109,15.0,RegNetY_400MF
