,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
7,57.36,59.26,0.9,13,0.6830127512769213,0.11993260732504041,0.2141960849820306,0.23932801520748836,0.07999396378451024,0.8615075561446979,0.22171837297789776,5.0,15.0,7.0,12.0,13.0,4.0,12.0,0.941501519929208,10.0,RegNetY_400MF
8,58.36,58.88,0.9,14,0.43135452743668257,0.6350734606137394,0.08539263631649979,0.11653941595718242,0.04745873305412057,0.5753224997395776,0.08419607916128524,13.0,8.0,13.0,14.0,15.0,13.0,15.0,0.6227812327936981,13.0,RegNetY_400MF
5,61.45,58.32,0.91,11,0.0,0.39167988457893443,0.09428908480049211,0.1479901186246133,0.05640930122033555,0.35971687223926807,0.1509972469313443,16.0,12.0,12.0,13.0,14.0,14.0,13.0,0.4161261734596036,14.0,RegNetY_400MF
6,64.13,57.84,0.92,12,0.4757099865079546,0.3317204382752834,0.0,0.10373549535553273,0.1557109915970335,0.7259357266877764,0.14528984452309857,9.0,13.0,16.0,15.0,12.0,9.0,14.0,0.8816467182848099,11.0,RegNetY_400MF
2,72.06,57.44,0.94,8,0.5404662291897591,0.6930595757397668,0.07778473733638464,0.34880495409863577,0.34344299522802224,0.9324533371642723,0.3672304123146435,8.0,7.0,15.0,10.0,8.0,2.0,10.0,1.2758963323922945,6.0,RegNetY_400MF
3,63.54,56.51,0.94,9,0.9066144511307659,0.8313441734226217,0.19224505957885374,0.0,0.0,0.8039112940516517,0.0,2.0,3.0,8.0,16.0,16.0,6.0,16.0,0.8039112940516517,12.0,RegNetY_400MF
14,55.11,56.34,0.94,20,0.4032120334539302,0.0,0.25229919419797764,0.4251119149627387,0.23936379575320121,0.1256490225831115,0.41341480527988006,15.0,16.0,5.0,7.0,11.0,15.0,9.0,0.3650128183363127,15.0,RegNetY_400MF
12,57.55,56.15,0.94,18,0.7428666376990885,1.0,0.2475232755078668,0.4079600257334064,0.37871611217038914,0.7747821126996541,0.41743485548494097,4.0,1.0,6.0,8.0,7.0,8.0,8.0,1.1534982248700434,7.0,RegNetY_400MF
1,57.89,55.73,0.93,1,0.635487131945287,0.6224259868478157,0.12091611040049143,0.5105173270952021,0.4552502172386975,0.6344057081879946,0.5683917103802976,7.0,9.0,11.0,6.0,6.0,11.0,6.0,1.0896559254266922,9.0,RegNetY_400MF
15,57.7,55.69,0.94,21,0.42571116717648305,0.6125407952695241,0.17029866960268672,0.3924196785330287,0.31936509403174673,0.8001913018712195,0.4220888212375917,14.0,10.0,10.0,9.0,9.0,7.0,7.0,1.1195563959029662,8.0,RegNetY_400MF
9,57.93,52.42,0.98,15,1.0,0.6991759282162775,0.8353338622381686,0.6964589261568819,0.6309672474879298,0.8477255230150078,0.7168751516149436,1.0,6.0,2.0,4.0,5.0,5.0,4.0,1.4786927705029376,3.0,RegNetY_400MF
13,56.63,52.37,0.98,19,0.46241776018130487,0.7379952391689812,0.3622308978613148,0.638913353332726,0.6653135378019701,0.6986429123126037,0.6730177415260328,10.0,5.0,4.0,5.0,3.0,10.0,5.0,1.3639564501145738,4.0,RegNetY_400MF
10,54.33,51.56,0.98,16,0.43281566944802385,0.7426473014013482,1.0,1.0000000000000002,1.0,1.0,1.0,12.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,RegNetY_400MF
11,52.01,49.86,1.0,17,0.6818228471404355,0.9602196260758546,0.771331342255558,0.702969177029731,0.6568305740893672,0.8728813385150254,0.7190606465181717,6.0,2.0,3.0,3.0,4.0,3.0,3.0,1.5297119126043925,2.0,RegNetY_400MF
0,89.03,49.56,1.3,0,0.7764535368664864,0.4329080027885084,0.08519569867191193,0.7077733405886162,0.7374113704979701,0.613455152457643,0.7607887861822475,3.0,11.0,14.0,2.0,2.0,12.0,2.0,1.3508665229556132,5.0,RegNetY_400MF
4,79.8,48.94,1.2,10,0.45325491332810586,0.23280386163537514,0.1720461343809298,0.29614713103818624,0.27256215246590443,0.0,0.3445143328784144,11.0,14.0,9.0,11.0,10.0,16.0,11.0,0.27256215246590443,16.0,RegNetY_400MF
