,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
1,81.35,78.23,0.68,1,0.7370288738722959,0.6328914650491697,0.0,0.5402215957863947,0.33616016978975183,0.5840582698787102,0.6004515306683009,4.0,12.0,23.0,9.0,17.0,11.0,7.0,0.9202184396684621,13.0,RegNetY_400MF
14,81.13,77.6,0.69,14,0.6036347240399857,0.6734200653810376,0.3771753297064391,0.3787001515456594,0.3075031721398971,0.6175047550282784,0.3473926606911757,6.0,11.0,15.0,19.0,18.0,8.0,20.0,0.9250079271681755,12.0,RegNetY_400MF
12,87.26,76.82,0.74,12,0.6608162179183594,0.17063380658282767,0.06388080632265325,0.6801361261538132,0.6083566100056739,0.47923594590508856,0.6683781698863038,5.0,20.0,22.0,3.0,7.0,12.0,3.0,1.0875925559107624,8.0,RegNetY_400MF
11,83.73,76.17,0.75,11,0.332550035724994,0.5763541815281314,0.41525503078497994,0.5147764966458599,0.48089045543555775,0.7063612552575478,0.4970802869783868,14.0,13.0,13.0,11.0,10.0,4.0,11.0,1.1872517106931055,7.0,RegNetY_400MF
2,90.48,75.61,0.81,2,0.5155926555362687,0.749859742798094,0.23589411726476675,0.4811966808321233,0.40565691938324355,0.8668009768166485,0.46791298910304624,11.0,7.0,19.0,16.0,14.0,3.0,17.0,1.272457896199892,4.0,RegNetY_400MF
22,83.04,75.01,0.79,22,0.5346636388532504,0.8848293456773035,0.5964469449004896,0.6472327020697111,0.6050063696530097,0.36497781882570735,0.5914660296224956,8.0,3.0,9.0,4.0,8.0,16.0,9.0,0.969984188478717,11.0,RegNetY_400MF
4,75.06,74.75,0.8,4,0.0,0.6998499516458878,0.6991955651414066,0.6360861478788906,0.6306430763423456,0.6412074979684235,0.6455720002089715,23.0,10.0,4.0,6.0,6.0,6.0,5.0,1.271850574310769,5.0,RegNetY_400MF
5,75.57,74.69,0.81,5,0.24697798154788142,0.24239395444669753,0.6764472190065116,0.5083379256260532,0.3932593710604424,0.3072046612991812,0.4687072569861157,18.0,19.0,7.0,13.0,15.0,17.0,16.0,0.7004640323596236,18.0,RegNetY_400MF
20,84.07,73.38,0.83,20,0.5325182521705418,0.2958467121200101,0.34479238900419273,1.0,1.0000000000000002,0.6310520525254901,0.9999999999999996,9.0,17.0,16.0,1.0,1.0,7.0,1.0,1.6310520525254903,2.0,RegNetY_400MF
13,73.77,73.17,0.82,13,0.49620108034567423,0.0,0.40320314577555094,0.4968162164453531,0.3666758530719061,0.47645979094772883,0.4905448214912762,12.0,23.0,14.0,15.0,16.0,13.0,12.0,0.8431356440196349,16.0,RegNetY_400MF
9,83.14,70.45,0.91,9,0.24269845477864394,0.7545411068749672,1.0,0.6454891321626519,0.647461614716309,1.0,0.6632257608229182,19.0,6.0,1.0,5.0,5.0,1.0,4.0,1.647461614716309,1.0,RegNetY_400MF
8,85.56,70.1,0.94,8,0.2742768490714944,0.733190959684066,0.1828983705502258,0.3204801242038551,0.23669257792456078,0.1460608068998681,0.3538737003467971,17.0,9.0,21.0,20.0,21.0,19.0,19.0,0.3827533848244289,22.0,RegNetY_400MF
21,80.22,69.24,0.95,21,0.7957280706639835,0.7863476344405171,0.9261352355112309,0.5151773508123059,0.43217485736837213,0.612773521249494,0.5085297938497937,3.0,4.0,2.0,10.0,12.0,9.0,10.0,1.0449483786178662,9.0,RegNetY_400MF
18,85.67,68.44,1.0,18,0.2409787164348245,1.0,0.5768576264584817,0.5735642903318108,0.6659598599632714,0.5913265478279186,0.594253971011987,20.0,1.0,10.0,8.0,4.0,10.0,8.0,1.25728640779119,6.0,RegNetY_400MF
6,94.6,65.79,1.18,6,0.1300101945550427,0.7408553591121745,0.5161244414813485,0.42399826199383206,0.30037193230504156,0.44496055160192327,0.4779026030827431,22.0,8.0,12.0,18.0,19.0,15.0,15.0,0.7453324839069648,17.0,RegNetY_400MF
3,94.2,65.64,1.18,3,1.0,0.4127662387136297,0.2993886109389966,0.17898522694757357,0.0,0.45543781677588413,0.18168564949444344,1.0,16.0,18.0,22.0,23.0,14.0,22.0,0.45543781677588413,20.0,RegNetY_400MF
19,94.64,61.9,1.33,19,0.3210850215963932,0.5502056405056237,0.7487288222703186,0.0,0.04036449209751214,0.020216026865909953,0.0,15.0,14.0,3.0,23.0,22.0,22.0,23.0,0.06058051896342209,23.0,RegNetY_400MF
10,94.81,61.67,1.34,10,0.9080760308184921,0.11593010745855281,0.6062270809233924,0.46023410095272377,0.40728100036049497,0.9363188558029378,0.465714709395892,2.0,22.0,8.0,17.0,13.0,2.0,18.0,1.3435998561634328,3.0,RegNetY_400MF
16,97.57,61.31,1.41,16,0.43835905153366195,0.7859487365456062,0.6773369141011412,0.6331847903265118,0.6732228453406872,0.19926160438831175,0.6024606296777653,13.0,5.0,6.0,7.0,3.0,18.0,6.0,0.872484449728999,15.0,RegNetY_400MF
7,95.06,61.23,1.38,7,0.5729746562158269,0.2769057804282511,0.2181569155291451,0.5088587975964645,0.5518406999260079,0.06531308476940012,0.48050078168009014,7.0,18.0,20.0,12.0,9.0,21.0,13.0,0.617153784695408,19.0,RegNetY_400MF
17,97.28,60.56,1.44,17,0.5245699776202599,0.9845672429399883,0.5652534695964474,0.5031416581002741,0.4484894446447194,0.0,0.48015647281029494,10.0,2.0,11.0,14.0,11.0,23.0,14.0,0.4484894446447194,21.0,RegNetY_400MF
15,97.92,59.82,1.5,15,0.1799371229909843,0.4927486388427269,0.30731306024562993,0.7055396297199055,0.7973493967908349,0.09235771985970587,0.7158299277169657,21.0,15.0,17.0,2.0,2.0,20.0,2.0,0.8897071166505408,14.0,RegNetY_400MF
0,97.9,58.39,1.58,0,0.283937445515976,0.16722416624565994,0.6818079370051309,0.2606007778637358,0.279640063370582,0.6996600602369085,0.2635943430314631,16.0,21.0,5.0,21.0,20.0,5.0,21.0,0.9793001236074905,10.0,RegNetY_400MF
