,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
11,87.15,92.47,0.31,11,0.24633497508521307,0.5728882997731404,0.3360161669862029,0.40195746752777595,0.49449424651965646,0.2878932983918503,0.32508645496637945,17.0,6.0,15.0,14.0,18.0,15.0,15.0,0.7823875449115067,17.0,RegNetY_400MF
12,91.27,92.17,0.32,12,0.2165265341143754,0.46533167098370143,0.21473634894886687,0.5799711786195605,0.5996514946924827,0.17364513935206105,0.5481865741157965,18.0,11.0,19.0,11.0,13.0,20.0,12.0,0.7732966340445437,18.0,RegNetY_400MF
2,84.23,92.04,0.33,2,0.48981951982001704,0.03365671141926896,0.7489559797082544,0.03711688370398836,0.0,0.10756408763992908,0.22362048938058487,9.0,21.0,3.0,21.0,23.0,21.0,19.0,0.10756408763992908,23.0,RegNetY_400MF
1,81.73,91.92,0.32,1,0.25751019513002493,0.35248209703942734,1.0,0.8706187555374072,0.6558162969609693,0.6554435350934114,0.9999999999999996,16.0,15.0,1.0,3.0,10.0,8.0,1.0,1.3112598320543807,8.0,RegNetY_400MF
5,73.51,90.89,0.35,5,0.390374583907779,0.3966337994331326,0.004248178185801366,0.5593015280371114,0.5277656382542824,0.8613089928419981,0.5561914713271014,12.0,14.0,22.0,12.0,16.0,3.0,10.0,1.3890746310962805,6.0,RegNetY_400MF
4,73.59,90.83,0.35,4,0.511436752970881,0.6296445373450439,0.20610175527337465,0.7254976579386083,0.5828025101468348,1.0,0.6806396940738009,8.0,4.0,20.0,5.0,14.0,1.0,6.0,1.5828025101468348,3.0,RegNetY_400MF
22,81.31,90.12,0.36,22,0.336295174137764,0.5110530509915918,0.5134987216057101,0.0,0.06582824815143351,0.8306495298994321,0.05539638049903184,13.0,9.0,7.0,23.0,22.0,4.0,22.0,0.8964777780508656,14.0,RegNetY_400MF
14,82.23,89.49,0.4,14,0.5755358523074148,0.6777489401191445,0.4974785556851463,0.646769489356136,0.6929678458194712,0.17479304057431477,0.6470955408881012,6.0,2.0,9.0,8.0,8.0,19.0,7.0,0.867760886393786,15.0,RegNetY_400MF
9,85.65,89.24,0.4,9,0.19472219402008228,0.2737803731080817,0.2713035026562778,0.02757336797728982,0.2934245098340176,0.21783640464576592,0.0,20.0,16.0,18.0,22.0,20.0,18.0,23.0,0.5112609144797835,22.0,RegNetY_400MF
8,91.43,88.8,0.4,8,0.0,0.18590292894781157,0.0,0.3163663420524987,0.5392614236362445,0.05495966312048495,0.2857168961680734,23.0,19.0,23.0,17.0,15.0,22.0,18.0,0.5942210867567295,20.0,RegNetY_400MF
6,96.04,87.91,0.46,6,0.17755114590912724,0.26141326210201044,0.3878375480012239,0.18513308859739785,0.3651272737241349,0.2724523489757189,0.20912030851766739,22.0,18.0,14.0,20.0,19.0,16.0,20.0,0.6375796226998538,19.0,RegNetY_400MF
3,90.32,87.78,0.46,3,0.20646480538805534,0.15270986340794934,0.2820702328839345,0.21234220590649322,0.17734511152703514,0.41618333573100585,0.3049552286410444,19.0,20.0,17.0,18.0,21.0,12.0,17.0,0.593528447258041,21.0,RegNetY_400MF
13,81.18,86.41,0.47,13,0.30321572414098785,0.6053605688903332,0.4703206327847065,0.595102588625374,0.6863243322561403,0.41273402940169035,0.5482227051693571,15.0,5.0,10.0,9.0,9.0,13.0,11.0,1.0990583616578307,12.0,RegNetY_400MF
7,94.06,85.81,0.51,7,0.4886596001105281,0.26935026998347666,0.6946396057240867,1.0,0.8195574132206778,0.5744855391267549,0.9867502858298578,10.0,17.0,4.0,1.0,4.0,10.0,2.0,1.3940429523474327,5.0,RegNetY_400MF
10,94.69,85.39,0.54,10,0.18669632074862985,0.010555123708840597,0.44476149868956266,0.9207134125396346,0.9903074983240463,0.0,0.885860340603704,21.0,22.0,11.0,2.0,2.0,23.0,3.0,0.9903074983240463,13.0,RegNetY_400MF
