,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
8,37.62,38.2,1.66,8,0.6592261167950411,0.592687595487746,0.4405621147052416,0.4862377790984078,0.43924314495853706,0.9848328393080624,0.4832353816065049,9.0,15.0,15.0,8.0,7.0,11.0,9.0,1.4240759842665995,6.0,RegNetY_400MF
18,32.81,36.17,1.71,18,0.45230749033651163,0.7238880483455432,0.6718227385313502,0.3987843931021786,0.33798436354373035,0.9893681371015519,0.3976257061299415,16.0,10.0,7.0,14.0,15.0,7.0,14.0,1.3273525006452822,14.0,RegNetY_400MF
9,33.76,34.98,1.73,9,0.7817965881236701,0.4380467653077176,0.7298019937968199,0.4891374477235175,0.4101757906682139,0.9875697789802818,0.49983531424440275,7.0,18.0,6.0,6.0,9.0,8.0,5.0,1.3977455696484957,9.0,RegNetY_400MF
21,27.13,31.45,1.82,21,0.8534360395722795,0.6675845575376798,0.5219176551471992,0.6758531621530994,0.5591594540355167,0.9792362358439799,0.668234892688021,5.0,13.0,13.0,2.0,2.0,17.0,2.0,1.5383956898794966,2.0,RegNetY_400MF
11,19.45,23.27,1.94,11,0.3138733735833874,0.4339593129502646,0.7709678536836027,0.40791666159441364,0.34381449692951643,0.9849525412232603,0.3997732279592465,19.0,19.0,4.0,12.0,13.0,10.0,13.0,1.3287670381527767,13.0,RegNetY_400MF
22,17.47,19.97,2.05,22,0.2940995979097272,0.5647498966472995,0.7702512701832874,0.4648629366610262,0.42917512531797036,0.9898822774828282,0.4827565449251485,20.0,16.0,5.0,10.0,8.0,6.0,10.0,1.4190574028007985,8.0,RegNetY_400MF
14,17.5,19.94,2.03,14,0.8595031263717821,0.3610700257587496,0.564692938542068,0.38796149662077273,0.37286208635962953,0.9899382097166787,0.41100298568178495,3.0,20.0,12.0,15.0,11.0,5.0,12.0,1.3628002960763081,10.0,RegNetY_400MF
12,17.59,19.86,2.02,12,0.5220029069501515,0.10510631283659677,0.0,0.9999999999999998,1.0,0.9842775246986537,1.0,14.0,22.0,23.0,1.0,1.0,12.0,1.0,1.9842775246986537,1.0,RegNetY_400MF
19,21.89,17.81,2.1,19,0.9481197004221138,0.71577286176489,0.24916263737532668,0.4794983228365366,0.4668366411286326,0.9982296150642924,0.4847073247819418,2.0,11.0,20.0,9.0,5.0,2.0,8.0,1.465066256192925,5.0,RegNetY_400MF
10,29.88,16.25,2.2,10,0.5893341533705487,0.864782570091279,0.35804925673978416,0.3993528543134621,0.33735924354726105,0.9786275439051217,0.3965192527681156,11.0,6.0,17.0,13.0,16.0,18.0,15.0,1.3159867874523827,15.0,RegNetY_400MF
0,26.76,15.6,2.19,0,0.3170987452779519,0.8905333052886135,0.14120403105054213,0.3870888846835301,0.3416335571899733,0.9580691197640179,0.3833026947679459,18.0,3.0,22.0,16.0,14.0,22.0,16.0,1.2997026769539912,16.0,RegNetY_400MF
17,20.52,15.52,2.18,17,0.5235303885004123,0.8672978205003119,1.0,0.48898011566212074,0.37061494684778756,0.9819868010824646,0.4926392563662423,13.0,5.0,1.0,7.0,12.0,14.0,6.0,1.3526017479302521,11.0,RegNetY_400MF
15,20.77,14.74,2.19,15,1.0000000000000004,1.0,0.5830518101580672,0.28986763080048994,0.24000905080484763,0.9803158199072899,0.2921810139689738,1.0,1.0,11.0,19.0,19.0,15.0,19.0,1.2203248707121375,19.0,RegNetY_400MF
16,25.04,14.71,2.21,16,0.0,0.77483992781913,0.4660334175771622,0.3491891957694091,0.24825820292987283,0.9802590439402008,0.3506098560680755,23.0,9.0,14.0,18.0,18.0,16.0,18.0,1.2285172468700736,18.0,RegNetY_400MF
7,25.65,13.11,2.27,7,0.5161667862049,0.794022138758578,0.29005595645397203,0.2633862286305986,0.19262447471131178,0.9836513976165893,0.26910592127756594,15.0,8.0,18.0,21.0,21.0,13.0,21.0,1.176275872327901,20.0,RegNetY_400MF
2,41.05,12.99,2.56,2,0.7879612703325161,0.8736052164456396,0.5945065441914978,0.0,0.0,0.9869027338683419,0.0,6.0,4.0,10.0,23.0,23.0,9.0,23.0,0.9869027338683419,22.0,RegNetY_400MF
3,52.78,12.52,2.74,3,0.09838571038565469,0.9036952504632154,0.437576038397556,0.5114193934175806,0.4446927422382519,0.975419337860435,0.4901248743812294,22.0,2.0,16.0,5.0,6.0,21.0,7.0,1.4201120800986868,7.0,RegNetY_400MF
6,19.52,12.11,2.24,6,0.3237723230112781,0.7042353329626394,0.17889053325050713,0.5806726139292546,0.5124598429329092,0.9903250075593812,0.5750696402959665,17.0,12.0,21.0,3.0,3.0,4.0,3.0,1.5027848504922905,3.0,RegNetY_400MF
1,10.93,11.85,2.2,1,0.8548650249154233,0.852016827401485,0.6052356683096639,0.36544770285968076,0.2381547066161694,0.9970755139759032,0.3674156336652725,4.0,7.0,8.0,17.0,20.0,3.0,17.0,1.2352302205920727,17.0,RegNetY_400MF
5,11.16,11.83,2.24,5,0.2858543435830545,0.6317704385078287,0.5950296899930643,0.2742670410173722,0.30362312904957595,0.0,0.27139840572442786,21.0,14.0,9.0,20.0,17.0,23.0,20.0,0.30362312904957595,23.0,RegNetY_400MF
13,10.83,11.8,2.2,13,0.5643609166527566,0.5001663531537588,0.25685316324206375,0.2027511346168529,0.1581043707711643,0.9780853976975981,0.20040186260813098,12.0,17.0,19.0,22.0,22.0,19.0,22.0,1.1361897684687623,21.0,RegNetY_400MF
20,11.27,11.64,2.2,20,0.6428190140602248,0.27088952765063823,0.8391310904616734,0.5406814968273519,0.4912277796060969,1.0,0.5294147356996728,10.0,21.0,2.0,4.0,4.0,1.0,4.0,1.4912277796060969,4.0,RegNetY_400MF
4,11.31,11.58,2.2,4,0.6755845771579039,0.0,0.8181943819755992,0.4601450037202668,0.37322480907270134,0.9780732931008078,0.4608357696873868,8.0,23.0,3.0,11.0,10.0,20.0,11.0,1.351298102173509,12.0,RegNetY_400MF
