,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
7,57.36,59.26,0.9,13,0.5660700141941999,0.725121487520596,0.6291264169179343,0.24850387129006402,0.20054998116371886,0.8215650926698892,0.2107291024079836,2.0,6.0,7.0,13.0,14.0,3.0,14.0,1.022115073833608,7.0,RegNetY_400MF
8,58.36,58.88,0.9,14,0.34966564545135315,0.33704384538179966,0.7525701561414172,0.18741299625490093,0.1983540576556428,0.43072929705159524,0.1733845147021258,9.0,10.0,3.0,15.0,15.0,13.0,15.0,0.6290833547072381,13.0,RegNetY_400MF
5,61.45,58.32,0.91,11,0.007846093366070228,0.4019740480375731,0.0,0.33069893252451776,0.25748210773940944,0.3192208729988195,0.319000933213738,15.0,8.0,16.0,10.0,10.0,15.0,9.0,0.5767029807382289,14.0,RegNetY_400MF
6,64.13,57.84,0.92,12,0.0,0.2716557923797609,0.6500091427529145,0.3110313948591912,0.23992913557135714,0.0,0.300505776550009,16.0,13.0,6.0,11.0,11.0,16.0,11.0,0.23992913557135714,16.0,RegNetY_400MF
2,72.06,57.44,0.94,8,0.472621377685027,0.8729831270421755,0.7353877779840993,0.3734141345556925,0.2899428086079378,0.6138437138413195,0.38061259868536435,3.0,4.0,4.0,7.0,7.0,9.0,6.0,0.9037865224492574,11.0,RegNetY_400MF
3,63.54,56.51,0.94,9,0.9999999999999996,0.9449040641488864,0.5018113984317585,0.34106501019684754,0.2638299933319123,1.0,0.31064725550797556,1.0,2.0,10.0,9.0,9.0,1.0,10.0,1.2638299933319124,4.0,RegNetY_400MF
14,55.11,56.34,0.94,20,0.3913553858699035,0.021285175847992832,0.5680533651834151,0.72421478420661,0.7214709039399674,0.7913652880834015,0.7295188792255565,8.0,15.0,9.0,3.0,3.0,5.0,3.0,1.5128361920233688,2.0,RegNetY_400MF
12,57.55,56.15,0.94,18,0.39324624112257434,0.9309795776903229,0.3928214408968472,0.27469684047502896,0.22587036343210726,0.9094481916577557,0.2526117141077482,7.0,3.0,11.0,12.0,13.0,2.0,12.0,1.135318555089863,5.0,RegNetY_400MF
1,57.89,55.73,0.93,1,0.21501018507295777,0.18384847866525433,0.09655012781887423,1.0000000000000002,0.9999999999999998,0.635976851701443,0.9999999999999998,12.0,14.0,15.0,1.0,1.0,7.0,1.0,1.6359768517014428,1.0,RegNetY_400MF
15,57.7,55.69,0.94,21,0.121588083638835,0.7059676696776478,0.5915058232984471,0.23065224359912406,0.23400048778686716,0.5825521220661933,0.22843356351388544,14.0,7.0,8.0,14.0,12.0,10.0,13.0,0.8165526098530604,12.0,RegNetY_400MF
9,57.93,52.42,0.98,15,0.4544385043181829,0.2856880174701928,0.13868354176431297,0.0,0.0,0.33436508490470374,0.0,6.0,12.0,14.0,16.0,16.0,14.0,16.0,0.33436508490470374,15.0,RegNetY_400MF
13,56.63,52.37,0.98,19,0.1517866823152212,0.0,0.6857178938680495,0.34809313958577004,0.29576455075138447,0.6854004023137747,0.3290305360522099,13.0,16.0,5.0,8.0,6.0,6.0,7.0,0.9811649530651592,8.0,RegNetY_400MF
10,54.33,51.56,0.98,16,0.2816944663356029,0.7953595743373398,1.0,0.43501338863468986,0.3534783719627876,0.5708560352345273,0.3869175612518494,11.0,5.0,1.0,4.0,5.0,11.0,5.0,0.924334407197315,10.0,RegNetY_400MF
11,52.01,49.86,1.0,17,0.4702664887708088,1.0,0.2272124664940754,0.3855794229923677,0.27095265981382016,0.8072911888724335,0.31959278135637925,4.0,1.0,13.0,6.0,8.0,4.0,8.0,1.0782438486862536,6.0,RegNetY_400MF
0,89.03,49.56,1.3,0,0.45463953599780416,0.3512773240539673,0.8485064061774138,0.9408801482201226,0.8600301762961178,0.6224332552621661,0.8285711007293199,5.0,9.0,2.0,2.0,2.0,8.0,2.0,1.4824634315582839,3.0,RegNetY_400MF
4,79.8,48.94,1.2,10,0.304195358436651,0.2991268851531004,0.2985311014792939,0.4184309009068876,0.3969031712177505,0.5432548661554186,0.407102855748783,10.0,11.0,12.0,5.0,4.0,12.0,4.0,0.940158037373169,9.0,RegNetY_400MF
