,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
1,81.35,78.23,0.68,1,0.7154432378076336,0.791369430102975,0.2954184517202372,0.5286298110780767,0.5562781176445799,0.7185757581298162,0.5261665999465261,4.0,8.0,17.0,8.0,8.0,11.0,8.0,1.2748538757743961,7.0,RegNetY_400MF
14,81.13,77.6,0.69,14,0.6501913301584743,0.5295449130439351,0.3994636367681305,0.7026491432838982,0.5841813716856687,1.0,0.6247117086934924,6.0,18.0,12.0,5.0,7.0,1.0,6.0,1.5841813716856687,3.0,RegNetY_400MF
12,87.26,76.82,0.74,12,0.44407465966214144,0.7599252416762852,0.20313176899827884,0.4525631604979248,0.4363650785543882,0.7597947925980577,0.47306070140565293,16.0,10.0,19.0,11.0,11.0,9.0,10.0,1.196159871152446,10.0,RegNetY_400MF
11,83.73,76.17,0.75,11,1.0,0.0,0.6518152665138144,0.763725036331139,0.9412883312075595,0.5841564834915971,0.7067492447289863,1.0,23.0,2.0,3.0,3.0,16.0,4.0,1.5254448146991566,4.0,RegNetY_400MF
2,90.48,75.61,0.81,2,0.4248678118739484,0.7879779774744406,0.31657857422998986,0.42181052997059654,0.4503777037198715,0.8049154785349231,0.36575559603538244,18.0,9.0,16.0,12.0,9.0,6.0,12.0,1.2552931822547946,8.0,RegNetY_400MF
22,83.04,75.01,0.79,22,0.7022180450389364,0.880621635247337,1.0,0.08784874890951988,0.0,0.16036379742064355,0.0517625735600582,5.0,3.0,1.0,20.0,23.0,22.0,21.0,0.16036379742064355,23.0,RegNetY_400MF
4,75.06,74.75,0.8,4,0.1582826823395247,0.3056500807227849,0.4558506244974127,0.0,0.0034791082117016092,0.819585284542768,0.0,22.0,22.0,9.0,23.0,22.0,5.0,23.0,0.8230643927544696,18.0,RegNetY_400MF
5,75.57,74.69,0.81,5,0.5059302364525999,0.8070714513399935,0.6395623464613287,0.45486777212323437,0.42572208558077906,0.30334843043877413,0.4362653035952695,14.0,7.0,3.0,10.0,12.0,21.0,11.0,0.7290705160195532,19.0,RegNetY_400MF
20,84.07,73.38,0.83,20,0.7531274031342754,0.6265578443715185,0.45590865868970315,0.37663080684062633,0.4125530517814704,0.6486493568241087,0.30590512954835525,3.0,12.0,8.0,14.0,13.0,14.0,14.0,1.0612024086055791,13.0,RegNetY_400MF
13,73.77,73.17,0.82,13,0.3738359356836547,0.4336751546862274,0.485234939029475,0.6696377586171129,0.7189506273075181,0.7253447676884548,0.6460813707268103,20.0,21.0,7.0,6.0,5.0,10.0,5.0,1.444295394995973,5.0,RegNetY_400MF
9,83.14,70.45,0.91,9,0.5536538910908204,0.878993122268696,0.014563915550305284,1.0,0.9999999999999998,0.7934500825666646,1.0,12.0,4.0,22.0,1.0,1.0,8.0,1.0,1.7934500825666644,1.0,RegNetY_400MF
8,85.56,70.1,0.94,8,0.5697589296421803,0.8272612124696366,0.5262821077594323,0.7534191123082583,0.8607115376349774,0.39392195526940554,0.7237330257049517,10.0,6.0,5.0,4.0,4.0,20.0,3.0,1.254633492904383,9.0,RegNetY_400MF
