,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
12,90.35,87.37,0.49,12,0.23586520846646852,0.5648353098916061,0.031733630909487665,0.8421651783460136,0.8075484748669931,0.5279939774335389,0.8519808112461398,16.0,6.0,22.0,5.0,3.0,16.0,4.0,1.335542452300532,8.0,RegNetY_400MF
11,85.11,86.27,0.51,11,0.6101332482331907,0.5483962865487797,0.0,0.5414393332225549,0.5507861401858726,0.7907453992354903,0.5279686820964984,5.0,7.0,23.0,9.0,10.0,6.0,9.0,1.341531539421363,7.0,RegNetY_400MF
1,77.75,84.51,0.57,1,0.2965273569328881,0.040766376217334255,0.4323321542839025,0.3862843149945667,0.11473941538829546,0.0,0.5022545492177692,15.0,20.0,18.0,15.0,21.0,23.0,11.0,0.11473941538829546,23.0,RegNetY_400MF
2,81.37,84.39,0.58,2,0.49953194874514084,0.17080941868975685,0.4707199064446924,0.4101069320213715,0.1113131145347308,0.3001104600611768,0.43949287763830513,7.0,16.0,16.0,13.0,22.0,20.0,13.0,0.4114235745959076,21.0,RegNetY_400MF
5,69.21,82.67,0.64,5,0.9430335316684397,0.526416165118178,0.9142870319661027,0.18782034392187752,0.18860253992492892,0.9228253048698889,0.17290698572870555,2.0,8.0,3.0,20.0,19.0,3.0,20.0,1.1114278447948178,12.0,RegNetY_400MF
22,77.39,82.58,0.63,22,0.6654871338120545,0.6440690423772395,0.6628953967659181,0.09639213446939632,0.20880150262433295,1.0,0.12942462057948756,3.0,4.0,7.0,21.0,17.0,1.0,21.0,1.208801502624333,11.0,RegNetY_400MF
4,69.89,82.56,0.64,4,0.6292448674717068,0.03788874639764117,1.0,0.2738528363471562,0.12391586343949024,0.473926169544427,0.31436425977469584,4.0,21.0,1.0,18.0,20.0,17.0,17.0,0.5978420329839172,20.0,RegNetY_400MF
8,89.07,82.17,0.65,8,0.1642377747369288,0.12678056636329416,0.5889229609925427,0.3169922549794557,0.40591860399598956,0.6169224734453564,0.3106662886067739,20.0,18.0,10.0,17.0,14.0,13.0,18.0,1.022841077441346,14.0,RegNetY_400MF
9,84.53,81.94,0.65,9,1.0,0.15324184305946176,0.6799759688039168,0.6818730286675012,0.7244810226829411,0.5630059671895111,0.6895469819247984,1.0,17.0,6.0,7.0,5.0,15.0,7.0,1.2874869898724524,9.0,RegNetY_400MF
6,95.22,80.94,0.75,6,0.29653547984433737,0.255967553154008,0.3496432956833614,0.33125791631436297,0.29272892711543375,0.7904655327210719,0.3317300750257761,14.0,14.0,19.0,16.0,15.0,7.0,16.0,1.0831944598365055,13.0,RegNetY_400MF
