,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
12,90.35,87.37,0.49,12,0.6942768714588938,0.6368004239098468,0.259184279493969,0.2014172351081085,0.5026977526424664,0.8227759964060795,0.14321159591769406,3.0,6.0,17.0,12.0,12.0,5.0,16.0,1.325473749048546,9.0,RegNetY_400MF
11,85.11,86.27,0.51,11,0.510116349792499,0.6877376405971773,0.6536907978826998,0.29225845562333763,0.5374919350063055,0.9268640545105313,0.23391468226375522,9.0,5.0,7.0,8.0,10.0,2.0,9.0,1.4643559895168368,6.0,RegNetY_400MF
1,77.75,84.51,0.57,1,0.1801079782867232,0.24893039710035225,0.5772054521836594,0.43570831717667113,0.34032775842614915,0.3114693527874408,0.4289999403516025,18.0,20.0,10.0,4.0,15.0,19.0,2.0,0.65179711121359,18.0,RegNetY_400MF
2,81.37,84.39,0.58,2,0.3272454632681381,0.3134379955126718,0.5652183263625293,1.0,0.899604350886592,0.5532785186669855,1.0,16.0,17.0,11.0,1.0,3.0,12.0,1.0,1.4528828695535774,7.0,RegNetY_400MF
5,69.21,82.67,0.64,5,0.0,0.374823215724831,0.1184175231597352,0.16871596860783256,0.1489861961589729,0.48490696774544517,0.17493899079454445,23.0,15.0,20.0,14.0,21.0,16.0,12.0,0.6338931639044181,19.0,RegNetY_400MF
22,77.39,82.58,0.63,22,0.3069839932215086,0.38384884954437837,0.22281449288777389,0.16252582790378445,0.11613385776553642,0.0,0.1747555866949917,17.0,13.0,19.0,15.0,22.0,23.0,13.0,0.11613385776553642,23.0,RegNetY_400MF
4,69.89,82.56,0.64,4,1.0,0.38130156082935684,0.006960247235262396,0.0,0.0,0.7340463505501305,0.0,1.0,14.0,22.0,23.0,23.0,6.0,23.0,0.7340463505501305,15.0,RegNetY_400MF
8,89.07,82.17,0.65,8,0.6703776853583632,0.2712575301227247,0.42557090598552083,0.2860288107422233,0.6939173228337484,0.6116220320482739,0.23874982006627632,4.0,19.0,15.0,9.0,7.0,9.0,8.0,1.3055393548820224,10.0,RegNetY_400MF
9,84.53,81.94,0.65,9,0.11091787750874627,0.2783044282699194,0.5074621433403443,0.2748560464146772,0.5863950753494817,0.015658939300749353,0.2096200329774034,19.0,18.0,13.0,10.0,8.0,22.0,10.0,0.602054014650231,20.0,RegNetY_400MF
6,95.22,80.94,0.75,6,0.48500445513053236,0.388380768659232,0.018240755293700617,0.06120434946450892,0.23856749391669374,0.4142457545072773,0.043109049469554295,10.0,12.0,21.0,21.0,17.0,17.0,21.0,0.652813248423971,17.0,RegNetY_400MF
14,78.15,80.57,0.7,14,0.07182160819237526,0.7261361034554881,0.3047553315980439,0.5248612347512966,1.0,0.6064649808343177,0.39969718132296794,21.0,3.0,16.0,2.0,1.0,10.0,3.0,1.6064649808343177,2.0,RegNetY_400MF
3,88.73,80.49,0.75,3,0.653166700498856,0.0,0.6556311499759282,0.15501803174533801,0.22693293275925341,0.5218524584542479,0.19328461682971554,5.0,23.0,6.0,16.0,18.0,13.0,11.0,0.7487853912135013,14.0,RegNetY_400MF
10,93.84,77.99,0.84,10,0.6982090557747114,0.19859844842231666,0.6253422860490208,0.08287867120327519,0.2901393248887404,0.3653529290109532,0.04799761002584413,2.0,21.0,8.0,20.0,16.0,18.0,20.0,0.6554922538996936,16.0,RegNetY_400MF
7,96.71,77.79,0.88,7,0.3758807240909223,0.3160679399590265,0.7031062691776432,0.12291042018244736,0.19801415500132635,0.5539109290103568,0.11082933062299105,14.0,16.0,4.0,18.0,20.0,11.0,17.0,0.7519250840116831,13.0,RegNetY_400MF
13,78.65,77.59,0.79,13,0.553927687757922,0.7131264249523355,0.7900217218463629,0.36801563418767946,0.7390145474638755,0.8490064589642259,0.2702510726405589,6.0,4.0,2.0,7.0,5.0,4.0,6.0,1.5880210064281015,3.0,RegNetY_400MF
0,97.77,71.93,1.14,0,0.45132204037180923,0.1701108951994712,0.6801610746888436,0.129237096060687,0.34362911199570056,0.22494011228309319,0.0978761216359545,13.0,22.0,5.0,17.0,14.0,21.0,18.0,0.5685692242787938,21.0,RegNetY_400MF
21,79.64,25.91,2.63,21,0.5500994170918787,0.568321132296461,0.5424364532743444,0.19709580582149555,0.5305336455832054,0.7259385221821333,0.14875494276151557,7.0,8.0,12.0,13.0,11.0,7.0,15.0,1.2564721677653385,11.0,RegNetY_400MF
15,96.53,20.12,3.3,15,0.35544169846439444,0.4349876986253065,1.0,0.04772614320901347,0.2089145755047297,0.2867665607647609,0.010011255795632668,15.0,11.0,1.0,22.0,19.0,20.0,22.0,0.4956811362694906,22.0,RegNetY_400MF
17,97.07,17.17,3.52,17,0.4722957752511485,1.0,0.7303795530635979,0.36829817097480655,0.73093963849408,0.8845001419805385,0.2696115139411095,11.0,1.0,3.0,6.0,6.0,3.0,7.0,1.6154397804746186,1.0,RegNetY_400MF
19,85.39,17.13,3.18,19,0.08625158374698527,0.47932362607276957,0.24941008247825253,0.08544334791528985,0.3898692145565722,0.5172374030800313,0.06994578053209244,20.0,10.0,18.0,19.0,13.0,14.0,19.0,0.9071066176366035,12.0,RegNetY_400MF
20,78.94,17.03,3.06,20,0.06288975475931102,0.614393686763222,0.5773037541637394,0.4838449761427537,0.9369933721741638,0.6278058826723907,0.38798270718080063,22.0,7.0,9.0,3.0,2.0,8.0,4.0,1.5647992548465544,4.0,RegNetY_400MF
16,88.11,16.89,3.27,16,0.4549160823983627,0.7300782450556227,0.4602775932268067,0.2058114831542901,0.5560939030813074,1.0,0.15088209379504391,12.0,2.0,14.0,11.0,9.0,1.0,14.0,1.5560939030813072,5.0,RegNetY_400MF
18,78.69,13.73,3.4,18,0.5135110575816872,0.5619175916854005,0.0,0.3752241452442977,0.8516417712720606,0.4855075757464533,0.29096631329407985,8.0,9.0,23.0,5.0,4.0,15.0,5.0,1.337149347018514,8.0,RegNetY_400MF
