,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
1,81.35,78.23,0.68,1,0.6187300120563712,0.461224370821526,0.556530831498677,0.35462630041079235,0.24082200657257835,0.773813492615858,0.3363174300552254,5.0,17.0,15.0,18.0,18.0,5.0,18.0,1.0146354991884363,12.0,RegNetY_400MF
14,81.13,77.6,0.69,14,0.4307539837635521,0.6911829373080991,0.6725232729544377,0.5428367452601179,0.4005433845084303,1.0,0.5510495447191919,11.0,8.0,9.0,13.0,14.0,1.0,13.0,1.4005433845084303,2.0,RegNetY_400MF
12,87.26,76.82,0.74,12,0.24540731351162526,0.0,0.0,0.6102691024007996,0.638362812958374,0.7227942510235721,0.6303913488948747,20.0,23.0,23.0,8.0,4.0,9.0,7.0,1.3611570639819461,3.0,RegNetY_400MF
11,83.73,76.17,0.75,11,0.4129954728343779,0.29921978512976466,0.3542725847745426,0.23427907035072337,0.10882533147390228,0.3923247475139817,0.22941245038505853,12.0,22.0,20.0,20.0,20.0,20.0,19.0,0.501150078987884,23.0,RegNetY_400MF
2,90.48,75.61,0.81,2,0.5620953593661877,0.6931569541628164,0.7231609695346853,0.7669343776630018,0.5713494027020516,0.512131536329008,0.7324420526706215,8.0,7.0,7.0,3.0,9.0,16.0,2.0,1.0834809390310596,11.0,RegNetY_400MF
22,83.04,75.01,0.79,22,0.6508105444307732,0.621388622955692,0.6518895745560658,0.31927925248735933,0.228886325653473,0.5533044118364217,0.22878186580770565,4.0,13.0,11.0,19.0,19.0,13.0,20.0,0.7821907374898946,18.0,RegNetY_400MF
4,75.06,74.75,0.8,4,0.3663371866459286,0.6649715881226257,0.713459553824127,0.7692955850676619,0.5091337098678215,0.7899885030535927,0.7099455472779765,15.0,10.0,8.0,2.0,12.0,3.0,3.0,1.2991222129214142,6.0,RegNetY_400MF
5,75.57,74.69,0.81,5,0.7119873185473873,0.581095261810276,0.6631098340979065,0.9999999999999996,1.0,0.8060558609008694,1.0,3.0,14.0,10.0,1.0,1.0,2.0,1.0,1.8060558609008694,1.0,RegNetY_400MF
20,84.07,73.38,0.83,20,0.22373465151545746,0.7173710848081214,0.42248659996581406,0.5334393906006745,0.5549347163569718,0.40784057698678566,0.6249520463522078,21.0,5.0,19.0,15.0,10.0,19.0,9.0,0.9627752933437574,15.0,RegNetY_400MF
13,73.77,73.17,0.82,13,0.0,0.6896727917853696,0.4507287825743991,0.5503171864726819,0.5869392527712989,0.7248392718774141,0.5741502425095693,23.0,9.0,18.0,11.0,7.0,8.0,11.0,1.311778524648713,5.0,RegNetY_400MF
9,83.14,70.45,0.91,9,0.5777671217984066,0.7031761085900712,0.500023975553146,0.6191221372450308,0.603040227250357,0.0,0.6282410146410617,7.0,6.0,17.0,7.0,5.0,23.0,8.0,0.603040227250357,20.0,RegNetY_400MF
8,85.56,70.1,0.94,8,1.0,0.8533719989144402,0.5375191203944556,0.06975176269447525,0.0,0.5853500804905423,0.16637127324357692,1.0,3.0,16.0,22.0,23.0,11.0,21.0,0.5853500804905423,21.0,RegNetY_400MF
21,80.22,69.24,0.95,21,0.27027826711623293,0.9219870503753214,0.8043152909556383,0.5986475906906081,0.526090076973299,0.47466526385369434,0.5526399877339201,19.0,2.0,5.0,9.0,11.0,17.0,12.0,1.0007553408269934,13.0,RegNetY_400MF
18,85.67,68.44,1.0,18,0.3765703284642936,1.0,0.6429919958554755,0.41003405656506997,0.4454340895351072,0.7455131980133842,0.4160849652235905,14.0,1.0,12.0,17.0,13.0,7.0,17.0,1.1909472875484914,8.0,RegNetY_400MF
6,94.6,65.79,1.18,6,0.7235418019451454,0.6529043326537476,0.7737050311715672,0.5849789826265535,0.5723959114121395,0.5727271862823784,0.5902975435478819,2.0,11.0,6.0,10.0,8.0,12.0,10.0,1.145123097694518,9.0,RegNetY_400MF
3,94.2,65.64,1.18,3,0.3871621384819477,0.41270827368805385,0.20097936131397331,0.6859295567152581,0.7484943821223495,0.47192323336128084,0.6415615247264874,13.0,18.0,21.0,4.0,2.0,18.0,6.0,1.2204176154836304,7.0,RegNetY_400MF
