,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
8,69.28,71.6,0.66,14,0.01485743276240914,0.0,0.3320600809274643,0.0,0.0,0.28747028506811745,0.0,15.0,16.0,11.0,16.0,16.0,14.0,16.0,0.28747028506811745,16.0,RegNetY_400MF
7,69.39,70.69,0.67,13,0.12651728249513639,0.04780875713152,0.6773942856734261,0.9782587369338245,1.0,0.415386771810617,0.8798862975599628,13.0,13.0,5.0,2.0,1.0,12.0,2.0,1.415386771810617,3.0,RegNetY_400MF
6,70.63,70.38,0.67,12,0.42869927392010165,0.010765402611518482,0.7449097573000352,1.0,0.7253494243383556,0.0,1.0,8.0,14.0,4.0,1.0,2.0,16.0,1.0,0.7253494243383556,11.0,RegNetY_400MF
2,72.69,70.21,0.68,8,0.17244358503601198,0.08826817446566082,0.26603436588518703,0.4710702458314673,0.38288766792163575,0.4269519033852802,0.39804907434432346,12.0,11.0,13.0,8.0,6.0,11.0,9.0,0.809839571306916,10.0,RegNetY_400MF
3,71.23,69.94,0.7,9,0.2818632099067768,0.22859515667946084,0.2501894777082352,0.3312643762205507,0.23703242959324222,0.6138201699464361,0.2710083711481457,11.0,8.0,14.0,12.0,11.0,8.0,13.0,0.8508525995396783,9.0,RegNetY_400MF
5,68.04,68.9,0.71,11,0.0,0.007644060382240525,0.0,0.6000015233081379,0.36233043447346613,0.3066680864082514,0.552376176461451,16.0,15.0,16.0,4.0,7.0,13.0,4.0,0.6689985208817175,12.0,RegNetY_400MF
12,69.37,67.57,0.75,18,0.8795043269219072,0.7158236754563987,0.9014208105332491,0.3265131781387005,0.16807384920962087,0.9611652398553403,0.23097251479914416,4.0,4.0,2.0,13.0,13.0,2.0,14.0,1.1292390890649613,8.0,RegNetY_400MF
15,67.97,67.0,0.75,21,0.6979916039615741,0.7525563841423875,1.0,0.7903026203946588,0.5884148405689698,0.9062638931107401,0.7047267260067995,7.0,3.0,1.0,3.0,3.0,6.0,3.0,1.4946787336797098,1.0,RegNetY_400MF
14,65.59,65.75,0.78,20,0.8331332664752633,0.607160997582362,0.5288938815260401,0.3482983124792449,0.26478361809013995,0.9264447679423569,0.3030508163612793,5.0,7.0,7.0,11.0,10.0,4.0,11.0,1.1912283860324968,6.0,RegNetY_400MF
1,58.96,58.16,0.95,1,0.40264793951559064,0.20415691137349512,0.30399455092070027,0.3015492043761596,0.0952681308687352,0.5405712762719546,0.2817308755138548,9.0,9.0,12.0,14.0,14.0,9.0,12.0,0.6358394071406898,13.0,RegNetY_400MF
13,70.24,55.08,1.1,19,0.7737655869915141,0.6398347458659686,0.8340192158782633,0.5821139251690113,0.3920279173840473,0.9096700057650366,0.502061820068382,6.0,6.0,3.0,5.0,5.0,5.0,5.0,1.301697923149084,4.0,RegNetY_400MF
4,73.34,55.0,1.11,10,0.3878127208455684,0.05650818642946831,0.5120738224682508,0.04533151755003306,0.04757188662081735,0.4503652848913262,0.04578204561191024,10.0,12.0,8.0,15.0,15.0,10.0,15.0,0.49793717151214356,14.0,RegNetY_400MF
9,78.63,54.66,1.18,15,1.0,0.6680822185801318,0.41107610874707884,0.45587220054046984,0.34823213818740917,0.9461285771927095,0.4349793004651912,1.0,5.0,9.0,9.0,8.0,3.0,7.0,1.2943607153801187,5.0,RegNetY_400MF
10,69.09,54.4,1.13,16,0.9225787909150505,0.9095219538599508,0.5329968704688179,0.5316162604003862,0.29930250617831966,0.8859907551009769,0.49450014646809226,3.0,2.0,6.0,6.0,9.0,7.0,6.0,1.1852932612792966,7.0,RegNetY_400MF
11,70.36,53.29,1.12,17,0.9390154489470106,1.0,0.3631554087307686,0.5099685284538729,0.4387996808178325,1.0,0.3999186925419407,2.0,1.0,10.0,7.0,4.0,1.0,8.0,1.4387996808178325,2.0,RegNetY_400MF
0,64.24,51.81,1.13,0,0.1249268413858724,0.09699163339703887,0.18207803889554033,0.42415418315647724,0.23681724248487201,0.21839393240170324,0.374279776323156,14.0,10.0,15.0,10.0,12.0,15.0,10.0,0.45521117488657525,15.0,RegNetY_400MF
