,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
5,18.92,21.23,3.38,5,0.0,0.40534151596995116,0.25449443204015665,0.5640598452732462,0.5573226253341199,0.6786419886607433,0.5173928346123153,1.0,20.0,22.0,14.0,14.0,9.0,14.0,1.2359646139948632,10.0,RegNetY_400MF
4,21.06,20.73,3.4,4,0.0,0.7870066606110981,0.5895941004776167,0.2824082856341652,0.25876882942560664,0.6248926769251639,0.29424909371279506,1.0,9.0,10.0,21.0,22.0,10.0,20.0,0.8836615063507706,20.0,RegNetY_400MF
14,22.89,20.67,3.56,14,0.0,0.39552151916109324,0.46167850302805735,0.3331757336324497,0.3770210140529593,0.9671989646065668,0.33399421103227667,1.0,21.0,16.0,19.0,18.0,3.0,19.0,1.3442199786595261,7.0,RegNetY_400MF
1,21.06,20.1,3.46,1,0.0,0.7350869923167807,0.530319459079862,0.8665063177341932,1.0,0.5429988935517756,0.8374617176930281,1.0,12.0,13.0,4.0,1.0,13.0,3.0,1.5429988935517756,3.0,RegNetY_400MF
12,30.62,19.53,3.54,12,0.0,0.13759834176613595,0.5627447052842942,0.43976543556076075,0.4119568932186082,0.9713309692694025,0.4146869387191776,1.0,22.0,12.0,16.0,16.0,2.0,16.0,1.3832878624880107,5.0,RegNetY_400MF
2,23.77,19.5,3.48,2,0.0,0.8049809755176511,0.421667154171798,0.7320460056414231,0.5979258066271738,0.31972338555608104,0.6966258083279568,1.0,7.0,18.0,8.0,13.0,19.0,8.0,0.9176491921832548,19.0,RegNetY_400MF
11,24.59,19.37,3.53,11,0.0,0.4665778040535429,0.5783719521080494,0.38853900334856406,0.42651225426408257,0.7369929768844656,0.41071555977293017,1.0,19.0,11.0,17.0,15.0,7.0,18.0,1.163505231148548,12.0,RegNetY_400MF
6,21.8,18.37,3.57,6,0.0,0.7197431415182791,0.8486312764092345,0.38088328687131945,0.31767410536611385,0.32109706397857707,0.4132108999929798,1.0,14.0,3.0,18.0,19.0,18.0,17.0,0.6387711693446909,22.0,RegNetY_400MF
3,23.74,18.0,3.64,3,0.0,0.7047759827860887,1.0,0.6643491331672797,0.6841112031358454,0.9215938004208368,0.6462567270125879,1.0,15.0,1.0,11.0,8.0,4.0,12.0,1.6057050035566822,2.0,RegNetY_400MF
22,15.8,17.93,3.56,22,0.0,0.9962448648477675,0.28829648059425045,0.6600846625868069,0.6834909260488262,0.3181299927182195,0.6084797250025429,1.0,2.0,21.0,12.0,9.0,20.0,13.0,1.0016209187670457,16.0,RegNetY_400MF
