,name,fisher,jacob_cov,aug,batch
0,augmented_wasp,0.0005851074238307774,-920.6451568711391,0,0
1,rampant_caracal,0.10868287831544876,-1056.3994474352405,0,0
2,flat_raptor,0.22855669260025024,-979.881690961183,0,0
3,natural_stallion,0.0002090193156618625,-914.4029979152829,0,0
4,subtle_copperhead,0.002240976085886359,-979.1283183256287,0,0
5,nondescript_chupacabra,0.010520650073885918,-974.3106307701155,0,0
6,cream_armadillo,0.4573754370212555,-928.7780123572294,0,0
7,industrious_pronghorn,0.003583112033084035,-922.1790417918403,0,0
8,crafty_earwig,0.0028061207849532366,-903.6179979760828,0,0
9,glaring_crow,0.00914539210498333,-937.490227386516,0,0
10,attractive_starling,0.09003520756959915,-976.7746838517622,0,0
11,pompous_grasshopper,0.028652116656303406,-1043.5145098687099,0,0
12,tremendous_beaver,0.009552853181958199,-946.1001894736437,0,0
13,eccentric_gopher,0.5523225665092468,-1005.191293169119,0,0
14,astute_wolf,0.0015386358136311173,-946.8929219064461,0,0
15,hulking_trout,0.0032030704896897078,-940.5867433667726,0,0
16,delectable_sheep,0.015958240255713463,-984.833894847199,0,0
17,nickel_lori,0.0006172244902700186,-944.7675944674731,0,0
18,innocent_jackdaw,0.038352470844984055,-949.744522917403,0,0
19,marigold_lyrebird,0.07346346229314804,-961.5525101446348,0,0
0,augmented_wasp,0.00038403819780796766,-899.8618751166597,1,0
1,rampant_caracal,0.03598342835903168,-976.5730347168017,1,0
2,flat_raptor,0.11873232573270798,-891.4746054118618,1,0
3,natural_stallion,0.00020895086345262825,-890.1660578141652,1,0
4,subtle_copperhead,0.0012343230191618204,-964.1349926784533,1,0
5,nondescript_chupacabra,0.004096906632184982,-889.9850640256997,1,0
6,cream_armadillo,0.20217262208461761,-894.3307425695025,1,0
7,industrious_pronghorn,0.0022409637458622456,-900.885604393001,1,0
8,crafty_earwig,0.0014588930644094944,-882.5577540793855,1,0
9,glaring_crow,0.00392187712714076,-915.7724417286165,1,0
10,attractive_starling,0.03507600352168083,-903.0941064876656,1,0
11,pompous_grasshopper,0.014292781241238117,-919.3611574925344,1,0
12,tremendous_beaver,0.0043492792174220085,-887.4608486595112,1,0
13,eccentric_gopher,0.2710645794868469,-918.4495005322933,1,0
14,astute_wolf,0.0007703655865043402,-915.0405332002372,1,0
15,hulking_trout,0.0019796225242316723,-896.3207840373518,1,0
16,delectable_sheep,0.006342907901853323,-931.6496283680135,1,0
17,nickel_lori,0.00036787352291867137,-924.0211973005205,1,0
18,innocent_jackdaw,0.01227347832173109,-892.5456096697529,1,0
19,marigold_lyrebird,0.041900634765625,-928.3005850036229,1,0
0,augmented_wasp,0.0003860603319481015,-884.0784542537535,2,0
1,rampant_caracal,0.04612318426370621,-1002.925599590367,2,0
2,flat_raptor,0.12141667306423187,-908.4099246326923,2,0
3,natural_stallion,0.0001761086459737271,-875.0276468321349,2,0
4,subtle_copperhead,0.0011268829694017768,-923.1889789870794,2,0
5,nondescript_chupacabra,0.002956873970106244,-896.9552884649863,2,0
6,cream_armadillo,0.205592542886734,-900.1713995595793,2,0
7,industrious_pronghorn,0.002274902071803808,-908.7527809623305,2,0
8,crafty_earwig,0.0015487759374082088,-874.7286590395424,2,0
9,glaring_crow,0.004015651531517506,-905.5939523135703,2,0
10,attractive_starling,0.0414758063852787,-913.133472347198,2,0
11,pompous_grasshopper,0.014901537448167801,-912.0783248551262,2,0
12,tremendous_beaver,0.004589828196913004,-895.0428624178461,2,0
13,eccentric_gopher,0.2853645980358124,-917.2930896014428,2,0
14,astute_wolf,0.0008545254240743816,-904.6935657138478,2,0
15,hulking_trout,0.001604245277121663,-882.5832663066358,2,0
16,delectable_sheep,0.006792888045310974,-951.7098976368848,2,0
17,nickel_lori,0.00029547003214247525,-928.006155427558,2,0
18,innocent_jackdaw,0.012045159004628658,-933.1605058693593,2,0
19,marigold_lyrebird,0.04540421441197395,-903.1579669190678,2,0
0,augmented_wasp,0.00040343921864405274,-911.9485677975371,3,0
1,rampant_caracal,0.033694494515657425,-972.3235817101665,3,0
2,flat_raptor,0.11554146558046341,-900.3508424589617,3,0
3,natural_stallion,0.00018498570716474205,-874.6492047956658,3,0
4,subtle_copperhead,0.0011130122002214193,-940.522362787684,3,0
5,nondescript_chupacabra,0.0028836478013545275,-916.7133487150943,3,0
6,cream_armadillo,0.19544561207294464,-916.0113497290588,3,0
7,industrious_pronghorn,0.0021909086499363184,-911.9186280224937,3,0
8,crafty_earwig,0.0013931255089119077,-900.4560233338423,3,0
9,glaring_crow,0.00423593120649457,-900.5429820712575,3,0
10,attractive_starling,0.04090847447514534,-930.1775472020586,3,0
11,pompous_grasshopper,0.013577933423221111,-910.4233169902902,3,0
12,tremendous_beaver,0.004317979793995619,-914.5756780685493,3,0
13,eccentric_gopher,0.2470579892396927,-923.8184540613709,3,0
14,astute_wolf,0.0008379299542866647,-916.4867435641044,3,0
15,hulking_trout,0.002058342332020402,-925.9450499435444,3,0
16,delectable_sheep,0.007224262226372957,-926.9530712749178,3,0
17,nickel_lori,0.0002999122370965779,-898.4828185035861,3,0
18,innocent_jackdaw,0.01151955034583807,-926.5219525180237,3,0
19,marigold_lyrebird,0.03945755213499069,-892.8976414322822,3,0
0,augmented_wasp,0.00040134775917977095,-902.7240288577652,4,0
1,rampant_caracal,0.03109152801334858,-1019.7419934637946,4,0
2,flat_raptor,0.1128007024526596,-925.9579581525509,4,0
3,natural_stallion,0.0002031176700256765,-901.0417026507071,4,0
4,subtle_copperhead,0.0010014665313065052,-949.8989543591395,4,0
5,nondescript_chupacabra,0.003734439145773649,-930.0572753923552,4,0
6,cream_armadillo,0.21849282085895538,-905.0664278629628,4,0
7,industrious_pronghorn,0.0021491441875696182,-905.4638466531637,4,0
8,crafty_earwig,0.0014901793329045177,-891.360303119039,4,0
9,glaring_crow,0.003827677108347416,-926.0064783913458,4,0
10,attractive_starling,0.0445796400308609,-941.8932246282895,4,0
11,pompous_grasshopper,0.016205977648496628,-926.9520546287638,4,0
12,tremendous_beaver,0.0047706421464681625,-902.8642614847072,4,0
13,eccentric_gopher,0.30578693747520447,-935.3398860007796,4,0
14,astute_wolf,0.0007271092617884278,-925.1269505767762,4,0
15,hulking_trout,0.001988524105399847,-928.3951991441115,4,0
16,delectable_sheep,0.007868262007832527,-933.7631808233951,4,0
17,nickel_lori,0.0002881200343836099,-927.1754740887425,4,0
18,innocent_jackdaw,0.013628481887280941,-922.8808384601841,4,0
19,marigold_lyrebird,0.04069366306066513,-921.8825902592712,4,0
0,augmented_wasp,0.0003541908226907253,-906.0354293593964,5,0
1,rampant_caracal,0.04336193948984146,-1055.940491818076,5,0
2,flat_raptor,0.13843917846679688,-913.0953570717991,5,0
3,natural_stallion,0.00018499580619391054,-925.7084144879789,5,0
4,subtle_copperhead,0.0010422146879136562,-947.3658647793402,5,0
5,nondescript_chupacabra,0.004408022854477167,-918.3672768550424,5,0
6,cream_armadillo,0.26413241028785706,-902.5837553921154,5,0
7,industrious_pronghorn,0.002075999276712537,-910.5853376213204,5,0
8,crafty_earwig,0.0013888042885810137,-916.2927901244796,5,0
9,glaring_crow,0.0038254079408943653,-945.9523733678736,5,0
10,attractive_starling,0.04209371656179428,-939.4404545227412,5,0
11,pompous_grasshopper,0.01443388406187296,-937.9611955332784,5,0
12,tremendous_beaver,0.0044265431351959705,-914.1636181437286,5,0
13,eccentric_gopher,0.25320109724998474,-941.8019969139787,5,0
14,astute_wolf,0.0008643802138976753,-943.5898552471785,5,0
15,hulking_trout,0.001840892480686307,-921.6994230614748,5,0
16,delectable_sheep,0.006761292926967144,-985.0146558656646,5,0
17,nickel_lori,0.0002950065245386213,-957.7291607118682,5,0
18,innocent_jackdaw,0.016119863837957382,-916.9627177617868,5,0
19,marigold_lyrebird,0.04083220660686493,-936.3386524252479,5,0
0,augmented_wasp,0.00043450386147014797,-923.237273909977,6,0
1,rampant_caracal,0.049475762993097305,-984.0014386186631,6,0
2,flat_raptor,0.15190744400024414,-881.8872172262954,6,0
3,natural_stallion,0.00018852452922146767,-886.3946486851354,6,0
4,subtle_copperhead,0.0011692136758938432,-938.6933820754384,6,0
5,nondescript_chupacabra,0.006662155035883188,-916.3099567891973,6,0
6,cream_armadillo,0.26837942004203796,-918.6856580242787,6,0
7,industrious_pronghorn,0.0024043733719736338,-933.7489412846668,6,0
8,crafty_earwig,0.001860993099398911,-880.5437338408435,6,0
9,glaring_crow,0.005876540206372738,-899.8895576418123,6,0
10,attractive_starling,0.055068690329790115,-918.6527765387564,6,0
11,pompous_grasshopper,0.01963314600288868,-901.1812771768552,6,0
12,tremendous_beaver,0.005807844456285238,-888.9045577610095,6,0
13,eccentric_gopher,0.30460241436958313,-909.6166013958368,6,0
14,astute_wolf,0.0010578816290944815,-898.0010819921313,6,0
15,hulking_trout,0.002066732617095113,-883.007239946382,6,0
16,delectable_sheep,0.00855397991836071,-950.796753649755,6,0
17,nickel_lori,0.0004602285916917026,-891.437617226979,6,0
18,innocent_jackdaw,0.01494932733476162,-905.7584334141857,6,0
19,marigold_lyrebird,0.0491897352039814,-954.0907221981515,6,0
0,augmented_wasp,0.0005235797725617886,-902.2295980484902,7,0
1,rampant_caracal,0.048674363642930984,-1056.422400894866,7,0
2,flat_raptor,0.15885740518569946,-891.3643092532186,7,0
3,natural_stallion,0.00020625116303563118,-887.3841932738922,7,0
4,subtle_copperhead,0.0017441145610064268,-917.8881782920871,7,0
5,nondescript_chupacabra,0.0045882114209234715,-912.1364225069233,7,0
6,cream_armadillo,0.2401033490896225,-897.2516758714116,7,0
7,industrious_pronghorn,0.0025535752065479755,-917.67899742764,7,0
8,crafty_earwig,0.0017131720669567585,-922.1501828962107,7,0
9,glaring_crow,0.005782184191048145,-902.3517517216354,7,0
10,attractive_starling,0.051151249557733536,-950.1577375205054,7,0
11,pompous_grasshopper,0.017164135351777077,-942.720688214881,7,0
12,tremendous_beaver,0.005679914727807045,-896.1718962057098,7,0
13,eccentric_gopher,0.3732163906097412,-900.5627218979315,7,0
14,astute_wolf,0.0010412182891741395,-920.0227816307847,7,0
15,hulking_trout,0.002097394783049822,-915.1617902246287,7,0
16,delectable_sheep,0.011327952146530151,-918.0730065228452,7,0
17,nickel_lori,0.00036829395685344934,-899.3521213520047,7,0
18,innocent_jackdaw,0.0158770103007555,-889.8886023539426,7,0
19,marigold_lyrebird,0.05652705952525139,-920.5345870922969,7,0
0,augmented_wasp,0.0005001179524697363,-916.8165379042167,8,0
