,name,fisher,jacob_cov,aug,batch
0,mysterious_buzzard,0.26373618841171265,-987.1978162344956,0,0
1,rousing_okapi,0.14191095530986786,-1107.0978052673372,0,0
2,resilient_skua,0.0015482171438634396,-1044.5562712184033,0,0
3,nickel_markhor,0.006333327852189541,-1098.3476900253459,0,0
4,heavy_impala,0.00010086515976581722,-977.8652561144515,0,0
5,grinning_dingo,7.764935493469238,-1095.7312366871627,0,0
6,granite_condor,0.001291259191930294,-1162.0422668303577,0,0
7,opal_binturong,0.017712635919451714,-1486.5288962206105,0,0
8,poised_piculet,0.02472132258117199,-1150.0954728808824,0,0
9,pretty_tuatara,0.008719347417354584,-998.0955935132225,0,0
10,nonchalant_okapi,0.0012010311475023627,-1709.3731788393848,0,0
11,silky_uakari,0.01599067449569702,-1045.9634759741111,0,0
12,cyber_kestrel,0.013621148653328419,-1824.318534382508,0,0
13,indigo_asp,7.702504080953076e-05,-1247.369455093007,0,0
14,berserk_bull,0.008942495100200176,-1082.675203236747,0,0
15,chestnut_hornet,0.017885884270071983,-1121.1300355395044,0,0
16,augmented_gecko,0.10095405578613281,-909.5157931745739,0,0
17,laughing_moth,0.014156155288219452,-1054.408345746977,0,0
18,imported_hornet,0.035300470888614655,-1179.5193999122137,0,0
19,monumental_aardwolf,0.007700749207288027,-1031.9158246982201,0,0
0,mysterious_buzzard,0.1556614339351654,-860.6854299517136,1,0
1,rousing_okapi,0.1589764803647995,-1094.422863203204,1,0
2,resilient_skua,0.0013227423187345266,-965.2678763396302,1,0
3,nickel_markhor,0.005377963650971651,-1070.0880609959215,1,0
4,heavy_impala,9.867524931905791e-05,-905.2273113196949,1,0
5,grinning_dingo,19.939037322998047,-989.1099843659333,1,0
6,granite_condor,0.0018305847188457847,-1063.6694046083162,1,0
7,opal_binturong,0.012205368839204311,-1051.7858110310083,1,0
8,poised_piculet,0.014795457012951374,-1127.9987774608046,1,0
9,pretty_tuatara,0.008826779201626778,-977.7407790792237,1,0
10,nonchalant_okapi,0.0012097277212888002,-1113.6844426507014,1,0
11,silky_uakari,0.02514321357011795,-909.2763853304162,1,0
12,cyber_kestrel,0.022854140028357506,-1120.1154914611527,1,0
13,indigo_asp,8.94105905899778e-05,-1046.839556543504,1,0
14,berserk_bull,0.0058157192543148994,-948.6699539551795,1,0
15,chestnut_hornet,0.024239465594291687,-1003.2733755006843,1,0
16,augmented_gecko,0.06384117156267166,-866.0900335955189,1,0
17,laughing_moth,0.009669046849012375,-1036.1564887976187,1,0
18,imported_hornet,0.02972724288702011,-1105.4974807862077,1,0
19,monumental_aardwolf,0.00650697760283947,-911.1932014996681,1,0
0,mysterious_buzzard,0.1944131851196289,-943.6684136679089,8,0
1,rousing_okapi,0.13340170681476593,-1187.370368683032,8,0
2,resilient_skua,0.0009031399386003613,-996.8021214219932,8,0
3,nickel_markhor,0.004630286246538162,-981.4629430801249,8,0
4,heavy_impala,0.00012676065671257675,-984.3738147348482,8,0
5,grinning_dingo,9.660049438476562,-1289.9303379647238,8,0
6,granite_condor,0.0013900508638471365,-1013.3859804278916,8,0
7,opal_binturong,0.02004411444067955,-1159.1835755913326,8,0
8,poised_piculet,0.02841312065720558,-1528.3711755730756,8,0
9,pretty_tuatara,0.010221263393759727,-1040.3493107848426,8,0
10,nonchalant_okapi,0.0015834918012842536,-1205.0817474065198,8,0
11,silky_uakari,0.016182616353034973,-932.517360739281,8,0
12,cyber_kestrel,0.01097825076431036,-1565.1664832841052,8,0
13,indigo_asp,8.219823939725757e-05,-1144.8475184885187,8,0
