,name,fisher,jacob_cov,aug,batch
0,straight_ibis,6.811553001403809,-6716.808174353588,0,0
1,fierce_impala,4.448083877563477,-7134.732556162701,0,0
2,affable_jaguarundi,0.003697165986523032,-6958.765505264942,0,0
3,snobbish_polecat,0.1288791000843048,-6430.5636040511035,0,0
4,unique_guillemot,0.000972988607827574,-6718.02608283467,0,0
5,piquant_piculet,0.005272198468446732,-6927.494718432092,0,0
6,saffron_bonobo,0.22344212234020233,-7436.699002881586,0,0
7,mellow_degu,58.39876174926758,-6411.070364199816,0,0
8,augmented_bonobo,0.003167634829878807,-6946.501203186379,0,0
9,sparkling_wrasse,0.18671704828739166,-6397.62931940506,0,0
10,pastoral_gopher,0.0008675559656694531,-7548.411478726983,0,0
11,peculiar_starfish,0.011601638980209827,-6545.219283686137,0,0
12,gentle_markhor,0.001853768015280366,-7219.083026222252,0,0
13,rational_doberman,0.003856261493638158,-6806.451540151689,0,0
14,flying_scorpion,0.14909271895885468,-6401.569450340663,0,0
15,sloppy_pig,0.19721363484859467,-6711.450814124072,0,0
16,utopian_kittiwake,0.16741445660591125,-6600.036822592305,0,0
17,shrewd_agouti,40.18122100830078,-6554.277884661575,0,0
18,ambrosial_asp,0.1006864458322525,-6746.631157282005,0,0
19,wisteria_bulldog,0.0015808888711035252,-7313.712257809261,0,0
0,straight_ibis,5.6724934577941895,-6535.6874894531775,1,0
1,fierce_impala,13.590991973876953,-6636.305682548681,1,0
2,affable_jaguarundi,0.0038396953605115414,-7452.435645267765,1,0
3,snobbish_polecat,0.15735095739364624,-7371.885599202316,1,0
4,unique_guillemot,0.0007739318534731865,-6769.137252271138,1,0
5,piquant_piculet,0.0052798036485910416,-6628.10393105518,1,0
6,saffron_bonobo,0.25016844272613525,-6344.790176496528,1,0
7,mellow_degu,87.44467163085938,-6480.549138419247,1,0
8,augmented_bonobo,0.003821750869974494,-6933.823711957955,1,0
9,sparkling_wrasse,0.1787695735692978,-7260.909066963908,1,0
10,pastoral_gopher,0.000846436305437237,-6130.653266832106,1,0
11,peculiar_starfish,0.011457073502242565,-6672.2550120453725,1,0
