,name,fisher,jacob_cov,aug,batch
0,snobbish_seriema,0.2651880383491516,-1027.3385560329855,0,0
1,fast_hoatzin,0.010907065123319626,-1060.813766621989,0,0
2,crimson_grebe,0.024430684745311737,-1372.8978736950785,0,0
3,diamond_corgi,0.014950979501008987,-1658.7711043410823,0,0
4,large_mouse,0.10434082895517349,-1029.8733069058883,0,0
5,black_toucan,0.06471617519855499,-1225.5698440648434,0,0
6,beige_echidna,0.0001416194427292794,-1285.3933437163269,0,0
7,glaring_zebra,0.8861933350563049,-1078.124242348022,0,0
8,spirited_crocodile,0.05641471967101097,-1013.6223051655136,0,0
9,tentacled_gaur,0.0006682727253064513,-1202.988267335275,0,0
10,ingenious_pogona,0.0001400774490321055,-1899.280905790601,0,0
11,wisteria_unicorn,0.019177740439772606,-1157.792708923078,0,0
12,tungsten_malamute,0.027592113241553307,-1256.143419313219,0,0
13,silky_guillemot,0.003933683969080448,-1175.954082077712,0,0
14,stimulating_hoatzin,0.01516086608171463,-979.0473315624846,0,0
15,loutish_camel,0.001082644797861576,-1184.1053956843791,0,0
16,singing_marmoset,0.18521009385585785,-1458.1694910170188,0,0
17,cooperative_sturgeon,0.015134704299271107,-1248.0394166916806,0,0
18,dandelion_barnacle,0.003991026431322098,-970.9028908332566,0,0
19,dandelion_wombat,0.0655163824558258,-1062.8182990416888,0,0
0,snobbish_seriema,0.4453989863395691,-903.1074390894621,1,0
1,fast_hoatzin,0.013814747333526611,-939.2229212677058,1,0
2,crimson_grebe,0.024126050993800163,-1018.9326365869737,1,0
3,diamond_corgi,0.018741222098469734,-1495.5400329560873,1,0
4,large_mouse,0.11665700376033783,-956.2335704708698,1,0
5,black_toucan,0.05423833802342415,-1048.0483245778425,1,0
6,beige_echidna,8.646286732982844e-05,-1097.2107799374724,1,0
7,glaring_zebra,0.7407655119895935,-1003.371504787035,1,0
8,spirited_crocodile,0.044812314212322235,-870.3118489717887,1,0
9,tentacled_gaur,0.0005258990568108857,-965.8803274733147,1,0
10,ingenious_pogona,0.00015183519280981272,-1636.97140483202,1,0
11,wisteria_unicorn,0.01731899566948414,-1140.875149674286,1,0
12,tungsten_malamute,0.032660678029060364,-1083.404298410144,1,0
13,silky_guillemot,0.003743138164281845,-998.1724684539607,1,0
14,stimulating_hoatzin,0.018903842195868492,-971.1728575312371,1,0
15,loutish_camel,0.0007440533954650164,-1034.5045505338735,1,0
16,singing_marmoset,0.21085646748542786,-1030.79173609132,1,0
17,cooperative_sturgeon,0.02089799754321575,-972.5124897027606,1,0
18,dandelion_barnacle,0.004128911532461643,-885.8983070488266,1,0
19,dandelion_wombat,0.08980749547481537,-1073.7165754090172,1,0
0,snobbish_seriema,0.4266388416290283,-1026.0300351135406,8,0
1,fast_hoatzin,0.015247753821313381,-1051.7089881084576,8,0
2,crimson_grebe,0.02969641610980034,-1075.0630905543544,8,0
3,diamond_corgi,0.010781394317746162,-1789.9036682113967,8,0
4,large_mouse,0.13274642825126648,-915.0644097121351,8,0
5,black_toucan,0.08007165789604187,-1521.7612420625583,8,0
6,beige_echidna,0.00010145258420379832,-1009.0204483464537,8,0
7,glaring_zebra,0.5503280758857727,-1164.5671326466847,8,0
8,spirited_crocodile,0.057285528630018234,-1037.5149198927056,8,0
9,tentacled_gaur,0.0006564607028849423,-1003.0935322725173,8,0
10,ingenious_pogona,0.00011341261415509507,-1799.7636826036094,8,0
11,wisteria_unicorn,0.024657566100358963,-1324.9102270632065,8,0
12,tungsten_malamute,0.04429153352975845,-1211.5632668954586,8,0
