,name,fisher,jacob_cov,aug,batch
0,rainbow_salamander,0.020873060449957848,-6788.800372997012,0,0
1,heavy_adder,0.0010000132024288177,-6637.7751921085855,0,0
2,nonchalant_guillemot,14.212730407714844,-6186.019051305215,0,0
3,brown_terrier,31.112348556518555,-6242.156910643159,0,0
4,woodoo_kudu,0.00011624657054198906,-6881.771867000495,0,0
5,zippy_guan,0.13765989243984222,-6793.512085438323,0,0
6,uppish_catfish,0.0799553245306015,-6259.428737531239,0,0
7,taupe_albatross,0.0002021755644818768,-6068.471570850474,0,0
8,large_jacamar,0.006251489743590355,-7569.357388983305,0,0
9,analytic_slug,35.49760818481445,-6637.343645799956,0,0
10,tuscan_finch,0.0004526826669462025,-6986.0271489808565,0,0
11,congenial_wren,0.009559321217238903,-6376.197673276804,0,0
12,spiked_skunk,2.3452343940734863,-6417.339396445988,0,0
13,astonishing_beluga,0.05750688537955284,-6766.496256127454,0,0
14,enthusiastic_termite,0.14971503615379333,-7374.627808621011,0,0
15,garrulous_dachshund,6.901388645172119,-6263.59740355666,0,0
16,pygmy_beluga,0.0002493156644050032,-6774.189361779216,0,0
17,rebel_bloodhound,0.0014916432555764914,-6183.0692213185,0,0
18,blazing_dormouse,0.016007157042622566,-6634.357340356635,0,0
19,archetypal_hare,11.486039161682129,-6714.124721296087,0,0
0,rainbow_salamander,0.017724959179759026,-6783.631018291792,1,0
1,heavy_adder,0.0009244151297025383,-6747.443247312329,1,0
2,nonchalant_guillemot,14.408275604248047,-6167.468260254302,1,0
3,brown_terrier,23.550188064575195,-6025.201656299208,1,0
4,woodoo_kudu,8.099521073745564e-05,-6534.410676883363,1,0
5,zippy_guan,0.13808192312717438,-6514.11780952975,1,0
6,uppish_catfish,0.0688292607665062,-6608.71034258422,1,0
7,taupe_albatross,0.00019120053912047297,-7519.240807998823,1,0
8,large_jacamar,0.005654415115714073,-6896.417328077536,1,0
9,analytic_slug,11.26793384552002,-6434.4293036732,1,0
10,tuscan_finch,0.0005124249146319926,-6659.181719848688,1,0
11,congenial_wren,0.007251475937664509,-6391.87825837201,1,0
12,spiked_skunk,1.6316858530044556,-6294.464018456688,1,0
13,astonishing_beluga,0.0689200833439827,-6170.0981036528,1,0
