,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
8,37.62,38.2,1.66,8,0.39114936207419015,0.7650595056328484,0.0,0.2836170569437746,0.21792798156053428,0.5455391666582408,0.25249921297907685,17.0,9.0,23.0,19.0,18.0,11.0,19.0,0.763467148218775,18.0,RegNetY_400MF
18,32.81,36.17,1.71,18,0.9155043182244373,0.7534809717100188,0.2488543507291701,0.3262583951000759,0.24092559936020386,0.864088400925251,0.3198677334283664,2.0,11.0,19.0,17.0,17.0,4.0,17.0,1.105014000285455,8.0,RegNetY_400MF
9,33.76,34.98,1.73,9,1.0,0.63184078898189,0.4551322589849444,0.8444136082870708,0.8044968252031989,0.5778286867944793,0.8611041005554712,1.0,15.0,11.0,2.0,2.0,10.0,2.0,1.3823255119976783,5.0,RegNetY_400MF
21,27.13,31.45,1.82,21,0.6231979928218281,0.719947713749093,0.49390265220311474,0.6552303299010074,0.6082576353764201,0.2927730507046302,0.6614798314810564,10.0,12.0,9.0,11.0,10.0,15.0,10.0,0.9010306860810503,13.0,RegNetY_400MF
11,19.45,23.27,1.94,11,0.01828810972178463,0.2019503449558897,0.42811861036612564,0.1707166478921449,0.14880371320267072,0.03041585967413596,0.1778789633189426,22.0,19.0,12.0,21.0,21.0,22.0,21.0,0.17921957287680668,22.0,RegNetY_400MF
22,17.47,19.97,2.05,22,0.2351107015620002,0.67005019567614,0.6667504815055185,0.3009502130607937,0.16296321871738384,0.47052780521575954,0.27475806263133684,20.0,13.0,5.0,18.0,20.0,12.0,18.0,0.6334910239331434,20.0,RegNetY_400MF
14,17.5,19.94,2.03,14,0.7342811961987112,0.12378934440221201,0.27306783633135806,0.5627738944029068,0.5599310010625752,0.8988772145438197,0.5719098703795753,9.0,20.0,16.0,13.0,12.0,2.0,13.0,1.4588082156063948,3.0,RegNetY_400MF
12,17.59,19.86,2.02,12,0.4482321620607572,0.059000668833618874,0.17033747737942614,0.5274046500607588,0.520528720100435,0.2489359192786864,0.5232919763707065,14.0,21.0,20.0,15.0,13.0,18.0,14.0,0.7694646393791215,17.0,RegNetY_400MF
19,21.89,17.81,2.1,19,0.6216048906846825,0.6669162211585444,0.1640102070412288,0.6765686525252526,0.6303823475639713,1.0,0.6809091703348558,11.0,14.0,21.0,8.0,8.0,1.0,9.0,1.6303823475639714,2.0,RegNetY_400MF
10,29.88,16.25,2.2,10,0.4657898937750451,0.8489792357496526,0.3482509453313445,0.5307208905790906,0.5082789903072341,0.770076615446186,0.5219587072434315,13.0,4.0,14.0,14.0,14.0,5.0,15.0,1.2783556057534202,6.0,RegNetY_400MF
0,26.76,15.6,2.19,0,0.35053473103280997,0.7585714109403625,0.6242498332501243,0.25552895203444015,0.20432037324281926,0.6544846883517685,0.24431623449662876,18.0,10.0,6.0,20.0,19.0,7.0,20.0,0.8588050615945878,14.0,RegNetY_400MF
17,20.52,15.52,2.18,17,0.8781711469032629,0.9915571671667749,0.3881962224857513,0.663534791418976,0.627931397741062,0.3958068727501214,0.6474293708522585,3.0,2.0,13.0,10.0,9.0,13.0,12.0,1.0237382704911835,10.0,RegNetY_400MF
15,20.77,14.74,2.19,15,0.4386028894934886,0.8066251811518441,0.2723731706623926,0.789289608174438,0.7891459153219195,0.3040378838983866,0.7962739676693213,15.0,7.0,17.0,7.0,4.0,14.0,7.0,1.0931837992203062,9.0,RegNetY_400MF
16,25.04,14.71,2.21,16,0.39116970521550165,0.8729174195303813,0.30059082538358706,1.0,0.9999999999999999,0.8693355515642391,1.0,16.0,3.0,15.0,1.0,1.0,3.0,1.0,1.8693355515642391,1.0,RegNetY_400MF
7,25.65,13.11,2.27,7,0.7668256597952126,1.0,0.7159429150332495,0.4378664478599599,0.3915133770997875,0.7186034314082637,0.45696858206200863,7.0,1.0,2.0,16.0,16.0,6.0,16.0,1.1101168085080513,7.0,RegNetY_400MF
2,41.05,12.99,2.56,2,0.7906158611462368,0.7829486449272736,0.6943795227517999,0.6215208106858521,0.5717352280612308,0.2747824137796133,0.6506420788834166,6.0,8.0,4.0,12.0,11.0,17.0,11.0,0.8465176418408441,15.0,RegNetY_400MF
3,52.78,12.52,2.74,3,0.2278223113335338,0.8253156480799362,0.4586412020017116,0.8188203433629306,0.7391218377895273,0.28461020649959146,0.8064576341186394,21.0,5.0,10.0,5.0,6.0,16.0,6.0,1.023732044289119,11.0,RegNetY_400MF
6,19.52,12.11,2.24,6,0.7528522534156994,0.8195952771417296,0.2600825045396916,0.8438591994014719,0.7446408097595075,0.2398515979980722,0.8291925392769319,8.0,6.0,18.0,3.0,5.0,19.0,3.0,0.9844924077575797,12.0,RegNetY_400MF
