,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
14,60.23,60.79,0.89,14,0.2341963689831532,1.0,0.9260592710986102,0.8050552331024154,0.3196602633529043,0.3257694851636188,0.7440291521239644,18.0,1.0,2.0,11.0,11.0,15.0,11.0,0.6454297485165231,13.0,RegNetY_400MF
12,63.46,60.69,0.89,12,0.8072446865720888,0.9047252129436174,0.8172231819278708,0.7290397299391107,0.2765120329605828,0.1977157341596012,0.716394890142654,3.0,2.0,6.0,13.0,14.0,18.0,13.0,0.474227767120184,17.0,RegNetY_400MF
11,62.4,60.41,0.9,11,0.5092158183990909,0.8589490784050042,0.28903397054866337,0.6608865773414787,0.21706421679178411,0.35221862805701676,0.6463524921709181,9.0,4.0,16.0,15.0,15.0,13.0,15.0,0.5692828448488009,14.0,RegNetY_400MF
13,57.25,57.96,0.95,13,0.32721605224189076,0.8912159460230669,0.0,0.8384747075779164,0.3266177010415446,0.33428550130292933,0.7782722644082214,14.0,3.0,23.0,9.0,10.0,14.0,9.0,0.6609032023444739,12.0,RegNetY_400MF
9,66.96,54.17,1.05,9,0.3256936653954208,0.7864204791393661,0.02953404184556946,0.7602146764325681,0.31006223175903364,0.18257005377472524,0.7313437717619293,15.0,8.0,21.0,12.0,12.0,20.0,12.0,0.4926322855337589,16.0,RegNetY_400MF
8,59.49,53.91,1.03,8,1.0,0.8225739987754537,0.2275433691440017,0.6945538243864267,0.3084268225917264,0.13788978265597507,0.660457089124352,1.0,5.0,19.0,14.0,13.0,22.0,14.0,0.44631660524770145,19.0,RegNetY_400MF
1,47.89,52.66,1.04,1,0.4466603117694694,0.1627042785361823,0.6600239906613137,0.18414580686969062,0.032614636826881926,0.19247354360982172,0.19559882574193832,10.0,21.0,9.0,22.0,22.0,19.0,22.0,0.22508818043670364,22.0,RegNetY_400MF
2,51.1,52.35,1.05,2,0.4395183111155303,0.26051960892704074,0.8508496170264467,0.0,0.0,0.0,0.0,11.0,19.0,3.0,23.0,23.0,23.0,23.0,0.0,23.0,RegNetY_400MF
5,49.41,52.26,1.05,5,0.534770577118322,0.43328938458191146,0.564731098014546,0.5846824979511114,0.17951933193113562,0.27367170658203577,0.5509352938355621,7.0,18.0,10.0,17.0,17.0,17.0,17.0,0.4531910385131714,18.0,RegNetY_400MF
4,49.8,51.39,1.06,4,0.08788046771741964,0.16994888310603073,1.0,0.41497532925162584,0.11292383004186562,0.7133957641306097,0.3833939800509567,21.0,20.0,1.0,18.0,18.0,4.0,18.0,0.8263195941724752,11.0,RegNetY_400MF
22,42.86,49.32,1.11,22,0.8377543334543729,0.07557689876549034,0.6968675527145483,0.27501802237128437,0.06623877473221998,0.3540156313626994,0.2795726374102938,2.0,22.0,8.0,21.0,20.0,12.0,21.0,0.4202544060949194,20.0,RegNetY_400MF
6,45.5,44.79,1.18,6,0.13374918004619918,0.7389466278816315,0.4460727181743699,0.3330252806500835,0.10546976156670385,0.14031904815578855,0.32975955544157687,20.0,10.0,13.0,19.0,19.0,21.0,19.0,0.2457888097224924,21.0,RegNetY_400MF
3,46.25,43.79,1.18,3,0.06271177107608494,0.0,0.5287451034837417,0.31199409830404723,0.04449694164046297,0.5190479158845847,0.29052175463177243,22.0,23.0,11.0,20.0,21.0,8.0,20.0,0.5635448575250477,15.0,RegNetY_400MF
7,46.69,43.09,1.19,7,0.555231537173765,0.7862028487164423,0.7680278456508212,0.5925522480595822,0.1876138446912931,0.6512643936432596,0.5678314120286392,6.0,9.0,7.0,16.0,16.0,5.0,16.0,0.8388782383345528,10.0,RegNetY_400MF
10,50.65,41.01,1.25,10,0.6486930187074638,0.7909744933814409,0.8357910386609471,0.920957635375196,0.3705614929970278,0.8591700412459886,0.8965049559861722,5.0,7.0,5.0,7.0,9.0,2.0,8.0,1.2297315342430164,7.0,RegNetY_400MF
0,49.33,40.19,1.25,0,0.33759258826838767,0.8067493774334196,0.2680750150776263,0.9481758445288788,0.41918574655319407,1.0,0.9237785172490001,13.0,6.0,18.0,5.0,8.0,1.0,6.0,1.419185746553194,4.0,RegNetY_400MF
20,51.56,26.12,1.51,20,0.3023174052971962,0.4733317619270565,0.8362988217392602,0.836493423936624,0.6411938765644678,0.5261709298354162,0.7519232593584113,16.0,17.0,4.0,10.0,7.0,7.0,10.0,1.167364806399884,9.0,RegNetY_400MF
15,95.09,25.97,2.35,15,0.2992538392729429,0.5497880885872917,0.20373638799510024,1.0,1.0,0.6499066938340547,1.0,17.0,15.0,20.0,1.0,1.0,6.0,1.0,1.6499066938340547,2.0,RegNetY_400MF
16,96.98,25.73,1.89,16,0.5168324446614658,0.5903797041439418,0.5026679554181531,0.9656892169602007,0.9655837071500375,0.4914296842200656,0.9249700806051431,8.0,13.0,12.0,3.0,3.0,9.0,5.0,1.457013391370103,3.0,RegNetY_400MF
18,62.94,25.55,1.52,18,0.17198177255055214,0.5703423095809796,0.3702029993529002,0.9469961780240306,0.8734621609362085,0.3052333135533445,0.9394976669126938,19.0,14.0,14.0,6.0,4.0,16.0,3.0,1.178695474489553,8.0,RegNetY_400MF
17,25.0,25.43,1.39,17,0.3923803318631638,0.6669181919377536,0.2722613170678894,0.9566889064036315,0.8701307202762614,0.38544219089658327,0.9315781490423709,12.0,11.0,17.0,4.0,5.0,11.0,4.0,1.2555729111728446,6.0,RegNetY_400MF
19,25.01,25.43,1.39,19,0.0,0.6005034855455733,0.3151180900834872,0.9015369747305613,0.8452655018805599,0.809846340323702,0.9061495302550759,23.0,12.0,15.0,8.0,6.0,3.0,7.0,1.6551118422042619,1.0,RegNetY_400MF
21,25.03,25.43,1.39,21,0.7075167217483864,0.5246778266684089,0.006261347135070761,0.9986317572680887,0.9748854016427451,0.393916311720659,0.9647985809658439,4.0,16.0,22.0,2.0,2.0,10.0,2.0,1.368801713363404,5.0,RegNetY_400MF
