,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
11,87.15,92.47,0.31,11,0.5008438578236531,0.5588664092335023,0.8941761029065862,0.2500163174811032,0.22228983671798563,0.8629509461527647,0.2515107983313545,9.0,6.0,3.0,19.0,18.0,5.0,19.0,1.0852407828707502,11.0,RegNetY_400MF
12,91.27,92.17,0.32,12,0.22862732649123085,0.5424807515047689,1.0,0.30183526229422997,0.32755935269838177,0.5307580367169749,0.27294193502894926,19.0,7.0,1.0,18.0,15.0,16.0,18.0,0.8583173894153566,16.0,RegNetY_400MF
2,84.23,92.04,0.33,2,0.294697550043447,0.2890322637403102,0.5264040914629418,0.5480001423140313,0.26886858061516605,0.5799361405924941,0.6114742989495374,15.0,17.0,12.0,7.0,17.0,14.0,6.0,0.8488047212076602,17.0,RegNetY_400MF
1,81.73,91.92,0.32,1,0.6206084905471747,0.3182090514601157,0.42045777933053374,0.1027855412015759,0.0,0.4586706723639935,0.10097280891665328,7.0,16.0,16.0,22.0,23.0,18.0,22.0,0.4586706723639935,23.0,RegNetY_400MF
5,73.51,90.89,0.35,5,0.3412263636551809,0.4051205875004058,0.42505999111281023,0.4236455786793103,0.29150865285668526,0.9028001707598179,0.42807924692238153,13.0,11.0,15.0,15.0,16.0,4.0,15.0,1.1943088236165031,6.0,RegNetY_400MF
4,73.59,90.83,0.35,4,0.2730369282439513,0.3385881784341507,0.5783681354707504,0.16807568649242732,0.02105165495032446,0.5437754089694664,0.20758037423220133,17.0,15.0,11.0,20.0,22.0,15.0,20.0,0.5648270639197909,22.0,RegNetY_400MF
22,81.31,90.12,0.36,22,0.8285346817111447,0.14790302812346567,0.7794857088454558,0.3594593909727344,0.09324282613674362,0.755427319139784,0.47355288735327505,3.0,20.0,7.0,16.0,19.0,6.0,11.0,0.8486701452765276,18.0,RegNetY_400MF
14,82.23,89.49,0.4,14,0.8112734771519738,0.5793731444831849,0.6819969670066196,0.4694474043430863,0.49131967355154993,0.6245394258976233,0.49133289073550346,4.0,5.0,9.0,11.0,9.0,11.0,10.0,1.1158590994491733,9.0,RegNetY_400MF
9,85.65,89.24,0.4,9,0.17263459427178285,0.19052083210067394,0.2692572450838564,0.5604966452538656,0.5973865251390686,0.4898701370820362,0.5897285433173209,20.0,18.0,19.0,6.0,6.0,17.0,7.0,1.0872566622211048,10.0,RegNetY_400MF
8,91.43,88.8,0.4,8,0.37851495281817993,0.1533115489450836,0.4345828314445797,1.0,1.0,0.6331441737019219,1.0000000000000004,12.0,19.0,14.0,1.0,1.0,10.0,1.0,1.6331441737019219,2.0,RegNetY_400MF
6,96.04,87.91,0.46,6,0.9324149126206711,0.3753304290721644,0.7141747043077747,0.0,0.03158832783634613,0.7261470522398383,0.0,2.0,13.0,8.0,23.0,21.0,7.0,23.0,0.7577353800761845,20.0,RegNetY_400MF
3,90.32,87.78,0.46,3,0.6891031200864339,0.0,0.0,0.114923699458362,0.06088019929590327,0.6423676824576745,0.15063853003341032,6.0,23.0,23.0,21.0,20.0,9.0,21.0,0.7032478817535778,21.0,RegNetY_400MF
13,81.18,86.41,0.47,13,0.7217074761953217,0.6001584817776688,0.6760133269989843,0.9500608290099475,0.8953356104474082,0.9692344599151141,0.9573997596586223,5.0,3.0,10.0,2.0,2.0,2.0,2.0,1.8645700703625223,1.0,RegNetY_400MF
7,94.06,85.81,0.51,7,0.028019993866580606,0.3528591662473275,0.8110560117958969,0.545337641318985,0.45831186350995035,0.34351908935434494,0.5457553931900092,22.0,14.0,6.0,8.0,11.0,22.0,8.0,0.8018309528642953,19.0,RegNetY_400MF
10,94.69,85.39,0.54,10,0.45981684728983696,0.09786350663992494,0.1892006489395236,0.8824468184495293,0.8850400698349463,0.0,0.8791301578233752,10.0,21.0,21.0,4.0,3.0,23.0,4.0,0.8850400698349463,14.0,RegNetY_400MF
0,98.3,82.4,0.67,0,0.26500218492121785,0.04911244929216707,0.8373524872967779,0.8838072484426722,0.7903001020181093,0.4254363749490295,0.8907005455187571,18.0,22.0,4.0,3.0,4.0,19.0,3.0,1.2157364769671388,5.0,RegNetY_400MF
20,53.86,29.38,2.01,20,0.0,0.5841831180883759,0.017046944866081937,0.4291390026704356,0.36877523883455066,0.6213552303915719,0.3977691635199796,23.0,4.0,22.0,14.0,14.0,12.0,16.0,0.9901304692261226,13.0,RegNetY_400MF
17,94.79,28.38,2.49,17,1.0,1.0,0.35251302308015,0.32576449638622185,0.43135515941922753,1.0,0.2842335577993529,1.0,1.0,18.0,17.0,13.0,1.0,17.0,1.4313551594192275,3.0,RegNetY_400MF
15,95.14,27.63,2.49,15,0.3921216285663962,0.4029051700013042,0.825097582489044,0.4938424865230404,0.4534596108587421,0.7039797564333554,0.5015575579355982,11.0,12.0,5.0,9.0,12.0,8.0,9.0,1.1574393672920975,8.0,RegNetY_400MF
19,89.4,27.48,2.52,19,0.04217826721464979,0.45272289462502613,0.9966111834645441,0.4802773485462595,0.516968120271015,0.35247243041645504,0.47217131284834446,21.0,10.0,2.0,10.0,8.0,21.0,13.0,0.8694405506874701,15.0,RegNetY_400MF
16,62.64,25.96,2.75,16,0.5817868628282725,0.7639175157672042,0.40195278122193323,0.4392090001850595,0.4746664264315805,0.9054043394644538,0.4313353885648419,8.0,2.0,17.0,13.0,10.0,3.0,14.0,1.3800707658960343,4.0,RegNetY_400MF
18,44.48,22.3,3.08,18,0.33635681339465595,0.5173845012500067,0.23764744924787784,0.45738475443022786,0.5680874497934663,0.6110297434848206,0.4730918645459421,14.0,8.0,20.0,12.0,7.0,13.0,12.0,1.179117193278287,7.0,RegNetY_400MF
21,77.82,21.62,2.74,21,0.2761765998537884,0.4619991960094012,0.4490154376312908,0.6390181560452874,0.6914371364758796,0.39164591962251905,0.6431145661097148,16.0,9.0,13.0,5.0,5.0,20.0,5.0,1.0830830560983986,12.0,RegNetY_400MF
