,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
5,18.92,21.23,3.38,5,0.0,0.3489552063415431,0.4800620397840108,0.6899009364680881,0.5569485372414362,0.0,0.6617768881966881,1.0,20.0,10.0,5.0,3.0,23.0,4.0,0.5569485372414362,20.0,RegNetY_400MF
4,21.06,20.73,3.4,4,0.0,0.39459964887441856,0.0,0.6020756168591044,0.511325973892767,0.552352767244443,0.5777042709529603,1.0,18.0,23.0,7.0,7.0,16.0,7.0,1.0636787411372102,11.0,RegNetY_400MF
14,22.89,20.67,3.56,14,0.0,0.0,0.017492387257819098,0.3054927655496411,0.270946454941408,0.7812486931240485,0.29236019313157247,1.0,23.0,22.0,17.0,16.0,3.0,17.0,1.0521951480654566,12.0,RegNetY_400MF
1,21.06,20.1,3.46,1,0.0,0.9091549602974283,0.81151107747204,0.7091511369910104,0.5330375345920939,0.729332838231926,0.6387038552849791,1.0,2.0,4.0,4.0,4.0,6.0,5.0,1.2623703728240199,3.0,RegNetY_400MF
12,30.62,19.53,3.54,12,0.0,0.5612419410231269,0.6638940286524759,0.4628170233916127,0.3430270749184413,1.0,0.3925525758380781,1.0,14.0,6.0,11.0,12.0,1.0,11.0,1.3430270749184414,2.0,RegNetY_400MF
2,23.77,19.5,3.48,2,0.0,0.8917466546153037,0.7416124822658527,0.3487795259772053,0.1815175097666777,0.6257407368404984,0.3208252502420781,1.0,3.0,5.0,15.0,17.0,11.0,15.0,0.807258246607176,16.0,RegNetY_400MF
11,24.59,19.37,3.53,11,0.0,0.33026342593143454,0.4610531006936469,0.12238034225554939,0.1215855668948419,0.1500773843668881,0.09908633618297347,1.0,21.0,12.0,21.0,21.0,22.0,21.0,0.27166295126173,23.0,RegNetY_400MF
6,21.8,18.37,3.57,6,0.0,0.7719468093658861,0.3674295500332478,0.7164940706227596,0.5198369487219067,0.6117807383639473,0.6638462227534851,1.0,7.0,14.0,3.0,6.0,12.0,3.0,1.1316176870858539,7.0,RegNetY_400MF
3,23.74,18.0,3.64,3,0.0,0.6755020709161954,0.5441719160049193,0.07055847307933272,0.04115856491912573,0.594414475844161,0.047362451578471854,1.0,11.0,8.0,22.0,22.0,13.0,22.0,0.6355730407632867,19.0,RegNetY_400MF
22,15.8,17.93,3.56,22,0.0,0.49619652534488523,0.5253026510991868,0.40713033221080197,0.3178566561039553,0.5420249412848861,0.38132508506500673,1.0,16.0,9.0,12.0,13.0,17.0,12.0,0.8598815973888414,15.0,RegNetY_400MF
8,25.03,17.73,3.67,8,0.0,0.39996752300328353,0.16821211470780298,0.5979043432496072,0.5242627294991099,0.6706676487029526,0.5991184236656797,1.0,17.0,21.0,8.0,5.0,8.0,6.0,1.1949303782020624,5.0,RegNetY_400MF
7,23.37,17.6,3.72,7,0.0,0.558239635485279,0.9533918398849663,0.3826552756749948,0.2949247800728665,0.7363528316055081,0.3540085418111274,1.0,15.0,2.0,14.0,15.0,5.0,14.0,1.0312776116783746,13.0,RegNetY_400MF
13,18.33,17.5,3.58,13,0.0,0.20455755882426274,1.0,1.0,1.0,0.5733662601973251,1.0000000000000002,1.0,22.0,1.0,1.0,1.0,14.0,1.0,1.573366260197325,1.0,RegNetY_400MF
9,24.08,17.33,3.62,9,0.0,0.8483309440596258,0.8790113184852353,0.5552870342399401,0.3950525402394345,0.35260896957944254,0.520818140755511,1.0,4.0,3.0,10.0,10.0,21.0,10.0,0.747661509818877,17.0,RegNetY_400MF
10,20.15,17.13,3.59,10,0.0,0.7218575934381306,0.46426417062792014,0.0,0.0,0.3564790462163643,0.0,1.0,9.0,11.0,23.0,23.0,20.0,23.0,0.3564790462163643,22.0,RegNetY_400MF
0,25.79,17.07,3.65,0,0.0,0.6403132425388094,0.5959730917816167,0.25607419521731134,0.16161502499703428,0.9304069729532003,0.22154667354233015,1.0,13.0,7.0,18.0,18.0,2.0,18.0,1.0920219979502346,8.0,RegNetY_400MF
20,22.4,15.1,3.71,20,0.0,0.3653796706761341,0.2589410581116999,0.820404478419666,0.6819876230205957,0.5101717671652324,0.7946639985553523,1.0,19.0,17.0,2.0,2.0,18.0,2.0,1.192159390185828,6.0,RegNetY_400MF
19,24.94,15.0,3.83,19,0.0,0.6888087905101656,0.2485844999157172,0.5910578433604714,0.44546443379765244,0.7664476159752454,0.5234585092733772,1.0,10.0,18.0,9.0,8.0,4.0,9.0,1.2119120497728977,4.0,RegNetY_400MF
15,24.27,14.1,3.83,15,0.0,0.722295114620124,0.24483527968963706,0.17698448247724818,0.15329951419021037,0.5682380148169415,0.1665711941615,1.0,8.0,19.0,20.0,19.0,15.0,20.0,0.7215375290071518,18.0,RegNetY_400MF
21,20.78,13.77,3.78,21,0.0,0.6503508582070481,0.20635032712873258,0.40321362474509903,0.3714117106995979,0.6936568368517086,0.3771593051093036,1.0,12.0,20.0,13.0,11.0,7.0,13.0,1.0650685475513066,10.0,RegNetY_400MF
16,19.34,13.5,3.8,16,0.0,0.827677112928086,0.36138670432179465,0.21748073764657283,0.13484829659467468,0.35664884975522426,0.19604124829313085,1.0,5.0,15.0,19.0,20.0,19.0,19.0,0.49149714634989894,21.0,RegNetY_400MF
18,23.5,13.17,3.94,18,0.0,0.8009050998673501,0.3125164457752484,0.3480755503901578,0.2991388382676725,0.6511799763412043,0.3194355826010957,1.0,6.0,16.0,16.0,14.0,9.0,16.0,0.9503188146088768,14.0,RegNetY_400MF
17,16.41,13.17,3.84,17,0.0,1.0,0.4231677438625516,0.6099318494885115,0.4368510902568873,0.6416339322004347,0.5387590722973168,1.0,1.0,13.0,6.0,9.0,10.0,8.0,1.078485022457322,9.0,RegNetY_400MF
