,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
1,81.35,78.23,0.68,1,0.10969829271219655,0.4601856849420187,0.0,0.597239965833678,0.45285330400071344,0.43092574747478807,0.4970446649644935,22.0,17.0,23.0,8.0,14.0,19.0,12.0,0.8837790514755015,18.0,RegNetY_400MF
14,81.13,77.6,0.69,14,1.0,0.3713116465863209,0.6102606470973455,0.5879115958734227,0.47038981389956946,0.9110491182076998,0.6037994406296554,1.0,20.0,8.0,9.0,11.0,2.0,7.0,1.3814389321072693,3.0,RegNetY_400MF
12,87.26,76.82,0.74,12,0.0,0.36889781289232815,0.28710469565646657,0.6005476032226325,0.4907680582089158,0.4646400261380279,0.6561117077133991,23.0,21.0,18.0,7.0,9.0,17.0,6.0,0.9554080843469437,15.0,RegNetY_400MF
11,83.73,76.17,0.75,11,0.6161118041852216,0.0,0.752356318499938,0.6920556180404538,0.7610029759055277,0.6597887520326822,0.687279300475153,11.0,23.0,4.0,4.0,3.0,10.0,4.0,1.4207917279382098,2.0,RegNetY_400MF
2,90.48,75.61,0.81,2,0.3383151460842262,0.7920539491578893,0.5657735270437483,0.18365384115070071,0.02504081380284129,0.6600101215868222,0.07913144608968059,19.0,6.0,11.0,22.0,22.0,9.0,22.0,0.6850509353896634,22.0,RegNetY_400MF
22,83.04,75.01,0.79,22,0.7699400390716704,0.5382947653957331,0.5689747181493539,0.2774480090504059,0.1231952794101201,0.9040631553727678,0.26207020498858524,3.0,13.0,10.0,20.0,21.0,3.0,21.0,1.027258434782888,12.0,RegNetY_400MF
4,75.06,74.75,0.8,4,0.63031613587028,0.46688220359266097,0.7336686988662633,0.4677853152182814,0.469394122976615,0.4390411566267858,0.46843478790417326,9.0,16.0,5.0,16.0,12.0,18.0,14.0,0.9084352796034008,17.0,RegNetY_400MF
5,75.57,74.69,0.81,5,0.7504654886224493,0.9051848909568889,0.6602873315891113,0.5296519367534165,0.46604559288935765,0.7589371256349864,0.5201466898970231,4.0,4.0,7.0,14.0,13.0,6.0,10.0,1.224982718524344,8.0,RegNetY_400MF
20,84.07,73.38,0.83,20,0.6258447939976994,0.3515864977121623,0.3054159221420244,0.8103407622354242,0.7265558142815547,0.636437896369813,0.6621287264744371,10.0,22.0,17.0,3.0,4.0,11.0,5.0,1.3629937106513677,4.0,RegNetY_400MF
13,73.77,73.17,0.82,13,0.38636691364085607,0.5872340460286978,0.8086905016405657,0.38518201453684453,0.41214263391533823,0.8819261778112946,0.3204574181924582,17.0,11.0,3.0,18.0,16.0,4.0,19.0,1.2940688117266328,5.0,RegNetY_400MF
