,name,fisher,jacob_cov,aug,batch
0,festive_quetzal,0.09128175675868988,-15500290.644437285,0,0
1,humongous_gorilla,0.07255660742521286,-15501640.763561472,0,0
2,vengeful_gibbon,0.0606938973069191,-15500865.114572678,0,0
3,piquant_beaver,0.02129305712878704,-15500407.500387045,0,0
4,watchful_corgi,0.0002672597474884242,-15500639.891432507,0,0
5,mega_octopus,0.029399538412690163,-15500526.74399973,0,0
6,encouraging_crane,0.0010308523196727037,-15501041.948184444,0,0
7,enthusiastic_chachalaca,0.0694204643368721,-15500541.134835124,0,0
8,carmine_petrel,0.27885931730270386,-15500523.052296452,0,0
9,godlike_parakeet,0.006612380966544151,-15500397.781423297,0,0
10,hungry_pig,0.010332596488296986,-15500823.670665752,0,0
11,loud_rook,0.03971070051193237,-15500298.379165882,0,0
12,rebel_silkworm,0.5474202036857605,-15500634.138386456,0,0
13,terrestrial_goat,0.005399331916123629,-15500968.096056975,0,0
14,shapeless_orca,0.05832749977707863,-15500742.993470043,0,0
15,tested_dinosaur,0.0160486102104187,-15500917.853128433,0,0
16,speedy_cockle,0.004450778942555189,-15500821.22896388,0,0
17,convivial_frigatebird,0.001198938232846558,-15500792.928469282,0,0
18,glittering_giraffe,0.045655880123376846,-15500796.689222535,0,0
19,light_nuthatch,0.33059489727020264,-15500372.466830807,0,0
0,festive_quetzal,0.03309296444058418,-15500769.507529953,1,0
1,humongous_gorilla,0.02025836519896984,-15502433.071950901,1,0
2,vengeful_gibbon,0.017951948568224907,-15501016.16433428,1,0
3,piquant_beaver,0.0067479717545211315,-15500664.590708118,1,0
4,watchful_corgi,0.00018594955326989293,-15500709.332460875,1,0
5,mega_octopus,0.010358557105064392,-15500502.693265071,1,0
6,encouraging_crane,0.0006534041021950543,-15501004.382505275,1,0
7,enthusiastic_chachalaca,0.041082922369241714,-15500589.020043582,1,0
8,carmine_petrel,0.09729066491127014,-15501546.281751582,1,0
9,godlike_parakeet,0.0032583449501544237,-15500610.178115824,1,0
10,hungry_pig,0.005316227208822966,-15500757.725158025,1,0
11,loud_rook,0.01544877141714096,-15500708.369955499,1,0
12,rebel_silkworm,0.18396520614624023,-15500704.546160024,1,0
13,terrestrial_goat,0.0014359471388161182,-15501704.412035627,1,0
14,shapeless_orca,0.019187262281775475,-15500581.394222645,1,0
15,tested_dinosaur,0.005962572060525417,-15501023.063578112,1,0
16,speedy_cockle,0.0030705328099429607,-15502151.37135443,1,0
17,convivial_frigatebird,0.000853375531733036,-15500882.724961469,1,0
18,glittering_giraffe,0.01809569075703621,-15500669.521358144,1,0
19,light_nuthatch,0.10412878543138504,-15501076.619776292,1,0
