,name,fisher,jacob_cov,aug,batch
0,berserk_beetle,0.0017263850895687938,-940.1173430195574,0,0
1,statuesque_mule,0.0048276400193572044,-1032.223663930156,0,0
2,azure_oryx,0.01018255203962326,-1079.7671787095494,0,0
3,elegant_pony,0.1593303680419922,-974.1787714175421,0,0
4,ruby_moose,1.0950703620910645,-928.2388275377857,0,0
5,muscular_porpoise,19.1481876373291,-1063.3278430226571,0,0
6,aloof_tarantula,0.00025393726537004113,-927.4464467879092,0,0
7,towering_dragon,0.044416870921850204,-970.6570109931187,0,0
8,abstract_bullfinch,0.008084827102720737,-938.2724064406445,0,0
9,sweet_barracuda,0.014754567295312881,-959.6789005926981,0,0
10,spotted_emu,0.0005396189517341554,-983.5895608233702,0,0
11,brave_foxhound,0.7295051217079163,-1011.0033896863256,0,0
12,succinct_boa,0.0016508972039446235,-1123.6688215400104,0,0
13,refreshing_auk,0.04504639655351639,-1002.0501080924118,0,0
14,precious_grasshopper,0.4808492660522461,-956.2125681523296,0,0
15,glittering_chinchilla,0.1301463097333908,-946.8303124623277,0,0
16,tested_boobook,0.00031220295932143927,-988.8682916624743,0,0
17,strong_marten,0.007568197324872017,-939.8927306173194,0,0
18,true_frog,0.0029780350159853697,-955.605740357413,0,0
19,lilac_robin,0.00562395341694355,-948.2054087916297,0,0
0,berserk_beetle,0.0010372886899858713,-881.1547391150997,1,0
1,statuesque_mule,0.002024419605731964,-956.5098730121105,1,0
2,azure_oryx,0.004674448166042566,-960.2658847260432,1,0
3,elegant_pony,0.07716529816389084,-917.60252430018,1,0
4,ruby_moose,0.444111704826355,-886.2982613231227,1,0
5,muscular_porpoise,18.822525024414062,-934.5503669548066,1,0
6,aloof_tarantula,0.00020883054821752012,-937.5973736020031,1,0
7,towering_dragon,0.016374312341213226,-910.3556162858799,1,0
8,abstract_bullfinch,0.00374281732365489,-896.8570113626934,1,0
9,sweet_barracuda,0.009167591109871864,-894.6293604665119,1,0
10,spotted_emu,0.00048229272942990065,-928.5115681135787,1,0
11,brave_foxhound,0.49819332361221313,-949.5411681243625,1,0
12,succinct_boa,0.0006920109735801816,-1174.9767616211006,1,0
13,refreshing_auk,0.03159410133957863,-944.6830072945335,1,0
14,precious_grasshopper,0.3056049644947052,-901.1041213985743,1,0
15,glittering_chinchilla,0.04803038761019707,-915.9247292147243,1,0
16,tested_boobook,0.00017490664322394878,-923.4548362548393,1,0
17,strong_marten,0.004758491646498442,-893.7310844137683,1,0
18,true_frog,0.0015989714302122593,-899.8246766169043,1,0
19,lilac_robin,0.0025350877549499273,-906.2674690694848,1,0
0,berserk_beetle,0.0010602892143651843,-881.2660936115399,2,0
1,statuesque_mule,0.0021444952581077814,-928.4957087492157,2,0
2,azure_oryx,0.004108150023967028,-971.1465375925725,2,0
3,elegant_pony,0.06812852621078491,-923.9166846119044,2,0
4,ruby_moose,0.4888246953487396,-906.8466057672096,2,0
5,muscular_porpoise,12.392182350158691,-930.4323970638573,2,0
6,aloof_tarantula,0.00024130175006575882,-903.0197070297027,2,0
7,towering_dragon,0.019364602863788605,-908.3500763038379,2,0
8,abstract_bullfinch,0.004231709521263838,-882.2121607570042,2,0
9,sweet_barracuda,0.00714931869879365,-903.6193936359898,2,0
10,spotted_emu,0.00033457946847192943,-910.0599766522951,2,0
11,brave_foxhound,0.39958518743515015,-974.0191958509618,2,0
12,succinct_boa,0.0009610593551769853,-1075.8295852507445,2,0
13,refreshing_auk,0.028323175385594368,-916.2672474719591,2,0
14,precious_grasshopper,0.24135564267635345,-899.1223440225172,2,0
15,glittering_chinchilla,0.05737816169857979,-918.5309627921779,2,0
16,tested_boobook,0.0001887477992568165,-929.4662535207272,2,0
17,strong_marten,0.00461051007732749,-913.2069536558176,2,0
18,true_frog,0.0018177866004407406,-905.1385834396604,2,0
19,lilac_robin,0.0026251175440847874,-907.9832498194827,2,0
0,berserk_beetle,0.0013462149072438478,-921.569825584504,3,0
1,statuesque_mule,0.002374452305957675,-956.1119592295468,3,0
2,azure_oryx,0.004341491498053074,-960.8461990583319,3,0
3,elegant_pony,0.07879199832677841,-907.1817787546581,3,0
4,ruby_moose,0.48019155859947205,-893.5794880271005,3,0
5,muscular_porpoise,13.261977195739746,-934.5197921277355,3,0
6,aloof_tarantula,0.0002427174913464114,-885.241366152821,3,0
7,towering_dragon,0.020781386643648148,-902.3350784914492,3,0
8,abstract_bullfinch,0.004315617028623819,-914.8409552790722,3,0
9,sweet_barracuda,0.00794227421283722,-911.3298329925125,3,0
10,spotted_emu,0.0003784892032854259,-920.2792552075429,3,0
11,brave_foxhound,0.6393399238586426,-942.0808276177744,3,0
12,succinct_boa,0.00101703149266541,-1097.0853467375582,3,0
13,refreshing_auk,0.03078174777328968,-923.0672561109299,3,0
14,precious_grasshopper,0.2687930166721344,-914.4253563812724,3,0
