,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
8,69.28,71.6,0.66,14,0.0,0.026432121909131467,0.5776879148773584,0.27881871376519274,0.2671424513172088,0.15494866331731316,0.33985063460101084,16.0,14.0,11.0,12.0,12.0,11.0,12.0,0.422091114634522,14.0,RegNetY_400MF
7,69.39,70.69,0.67,13,0.11112726087389024,0.0,0.7033035839109014,0.007131248481240027,0.08040292588312747,0.04466363547510355,0.06547465477900505,14.0,16.0,6.0,15.0,15.0,15.0,15.0,0.12506656135823102,16.0,RegNetY_400MF
6,70.63,70.38,0.67,12,0.1227059356651381,0.1382506149470757,0.9760728163973951,0.2556234637693511,0.1863688743844346,0.10583746884783096,0.2662816196318294,13.0,12.0,2.0,13.0,14.0,13.0,13.0,0.2922063432322656,15.0,RegNetY_400MF
2,72.69,70.21,0.68,8,0.1803899224209049,0.15100737888739957,1.0,0.7126103775236714,0.6611026681045468,0.07509299772545575,0.7780866940425162,12.0,10.0,1.0,6.0,9.0,14.0,6.0,0.7361956658300025,11.0,RegNetY_400MF
3,71.23,69.94,0.7,9,0.3622782358385104,0.0018459836793809359,0.8532554125735516,0.6942526945826419,0.7463221408855741,0.10777208447212416,0.7517217481619782,9.0,15.0,4.0,7.0,7.0,12.0,7.0,0.8540942253576983,9.0,RegNetY_400MF
5,68.04,68.9,0.71,11,0.33104267309362445,0.13236320653498268,0.761990435999552,0.16149386485234607,0.2586188348714833,0.3435374038377432,0.11108998530393777,10.0,13.0,5.0,14.0,13.0,9.0,14.0,0.6021562387092265,12.0,RegNetY_400MF
12,69.37,67.57,0.75,18,0.8531105947462096,0.6973198213555065,0.9688628709787683,1.0000000000000002,1.0,0.8797526212889792,1.0000000000000002,3.0,6.0,3.0,1.0,1.0,3.0,1.0,1.8797526212889792,2.0,RegNetY_400MF
15,67.97,67.0,0.75,21,0.6817242114051343,0.7302400062064365,0.0,0.768202355692283,0.8131452301219108,0.8773015506705732,0.8486785069951523,5.0,4.0,16.0,5.0,5.0,4.0,5.0,1.6904467807924841,5.0,RegNetY_400MF
14,65.59,65.75,0.78,20,0.8312536795296728,0.6943062743301738,0.4700306393493859,0.8587416357798527,0.7932406058806932,0.8514150400234612,0.8822797282676145,4.0,7.0,12.0,2.0,6.0,7.0,3.0,1.6446556459041544,6.0,RegNetY_400MF
1,58.96,58.16,0.95,1,0.48686632162949994,0.16319403293470458,0.7015654174995626,0.4811509118905646,0.4275230247297964,0.34523670794128236,0.4712582163970731,8.0,9.0,7.0,10.0,11.0,8.0,11.0,0.7727597326710788,10.0,RegNetY_400MF
13,70.24,55.08,1.1,19,0.6131522988835618,0.7274186060936145,0.20327308912127423,0.0,0.0,0.8626191076816312,0.0,7.0,5.0,15.0,16.0,16.0,5.0,16.0,0.8626191076816312,8.0,RegNetY_400MF
4,73.34,55.0,1.11,10,0.058502549234175305,0.14131119656517654,0.40582359903295007,0.4760785747518066,0.43161024920033697,0.0,0.4815956209459735,15.0,11.0,13.0,11.0,10.0,16.0,10.0,0.43161024920033697,13.0,RegNetY_400MF
9,78.63,54.66,1.18,15,0.6677343083533778,0.7423470134510666,0.3496414186033404,0.8372624882164799,0.882911005972186,0.8563014547629351,0.8607309746482323,6.0,3.0,14.0,4.0,3.0,6.0,4.0,1.739212460735121,3.0,RegNetY_400MF
10,69.09,54.4,1.13,16,0.8992839013649032,0.9370943761558337,0.5916788475037273,0.8518346964803525,0.9653028768543234,0.9529678608130752,0.9062105754479315,2.0,2.0,10.0,3.0,2.0,2.0,2.0,1.9182707376673984,1.0,RegNetY_400MF
11,70.36,53.29,1.12,17,1.0,1.0,0.6615928715021112,0.6276531034495767,0.6914149118643557,1.0,0.6265730402038454,1.0,1.0,9.0,9.0,8.0,1.0,9.0,1.6914149118643556,4.0,RegNetY_400MF
0,64.24,51.81,1.13,0,0.2433538616888553,0.1693033101243131,0.6742302284336968,0.6472755266163939,0.8775321332736906,0.1864458738559378,0.7005363352716005,11.0,8.0,8.0,8.0,4.0,10.0,8.0,1.0639780071296285,7.0,RegNetY_400MF
