,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
11,87.15,92.47,0.31,11,0.6583222753783904,0.6121887638107069,0.4417706077485637,0.3749555100548383,0.42043910037636867,0.2522845155467337,0.29160513761129536,2.0,3.0,5.0,18.0,16.0,21.0,19.0,0.6727236159231024,21.0,RegNetY_400MF
12,91.27,92.17,0.32,12,0.4320995367059557,0.6051291174473619,0.17720906544435958,0.6997741126660055,0.6838609750275508,0.913148320061481,0.5683355432507051,13.0,4.0,17.0,7.0,6.0,5.0,8.0,1.5970092950890318,5.0,RegNetY_400MF
2,84.23,92.04,0.33,2,0.20154706517424437,0.12010598760053881,0.5399212765269732,1.0,0.6665745035690469,0.7603138595768542,1.0,22.0,18.0,3.0,1.0,8.0,10.0,1.0,1.426888363145901,9.0,RegNetY_400MF
1,81.73,91.92,0.32,1,0.4898889865884337,0.0,0.15563113455895822,0.0,0.0,0.4245351945544087,0.0,7.0,23.0,18.0,23.0,23.0,19.0,23.0,0.4245351945544087,22.0,RegNetY_400MF
5,73.51,90.89,0.35,5,0.6007265210507606,0.11588966143953883,0.3344098167993005,0.49195842859524097,0.34925727687800534,0.9929728138155269,0.47181372845618696,4.0,19.0,9.0,15.0,18.0,2.0,13.0,1.3422300906935323,11.0,RegNetY_400MF
4,73.59,90.83,0.35,4,0.45424772376788436,0.38694691122755387,0.49566967882457946,0.08824616546413022,0.08606657062599687,0.6691202572099257,0.05403688804449103,9.0,12.0,4.0,22.0,22.0,13.0,22.0,0.7551868278359226,19.0,RegNetY_400MF
22,81.31,90.12,0.36,22,0.44753573911892275,0.42199588229686924,0.3724449203333571,0.47670628058752795,0.3732435279128059,0.5289546157270593,0.45674503085528695,10.0,11.0,8.0,16.0,17.0,17.0,14.0,0.9021981436398652,16.0,RegNetY_400MF
14,82.23,89.49,0.4,14,0.3514659737966439,0.5683329119932097,0.31518422040041366,0.8111349324217079,0.7691986965272273,0.8422944439634819,0.6693942867153138,17.0,7.0,10.0,5.0,5.0,7.0,6.0,1.6114931404907091,4.0,RegNetY_400MF
9,85.65,89.24,0.4,9,0.2939911567810527,0.1940448628297986,0.2756469905869424,0.9676774192692639,0.9857660552450018,0.5346675374759684,0.8254602073691957,20.0,16.0,12.0,3.0,2.0,16.0,3.0,1.5204335927209702,7.0,RegNetY_400MF
8,91.43,88.8,0.4,8,0.4005188383639351,0.1767237014999381,0.05750459656357812,0.6027513245292244,0.6229576896377793,0.05078617137652941,0.48326127331578084,16.0,17.0,21.0,10.0,12.0,22.0,11.0,0.6737438610143087,20.0,RegNetY_400MF
6,96.04,87.91,0.46,6,0.5385810858435427,0.2632878699351835,0.2211923856177797,0.2329387416010722,0.1776635639367249,0.6923574958608754,0.16794323249540866,6.0,15.0,14.0,21.0,20.0,12.0,21.0,0.8700210597976002,17.0,RegNetY_400MF
3,90.32,87.78,0.46,3,0.4436994501853757,0.012296166811012199,0.18824926637118,0.31523043912515414,0.1535635684263591,0.0,0.3042447124773606,12.0,22.0,15.0,19.0,21.0,23.0,18.0,0.1535635684263591,23.0,RegNetY_400MF
13,81.18,86.41,0.47,13,0.22345212315972063,0.6019679238762308,0.17845999258119513,0.6943035626884884,0.6792598252495683,0.6926438448126646,0.5804245692101748,21.0,5.0,16.0,8.0,7.0,11.0,7.0,1.371903670062233,10.0,RegNetY_400MF
7,94.06,85.81,0.51,7,0.34917459091191905,0.32224562208574525,0.7259668602772936,0.5228876174037151,0.5168787072429121,0.8077761726959238,0.42330987421046595,18.0,14.0,2.0,14.0,14.0,8.0,16.0,1.3246548799388358,13.0,RegNetY_400MF
10,94.69,85.39,0.54,10,0.4116516726978654,0.09692291596817881,0.2649085783651027,0.5816855289296283,0.6572536833309222,0.28368986141148866,0.4822507619460872,15.0,20.0,13.0,12.0,9.0,20.0,12.0,0.9409435447424108,15.0,RegNetY_400MF
0,98.3,82.4,0.67,0,0.0,0.04890622264342426,0.01656213129369216,0.7940132119109697,0.7976509483830401,0.6342398377974803,0.6770579459351063,23.0,21.0,22.0,6.0,4.0,14.0,5.0,1.4318907861805203,8.0,RegNetY_400MF
20,53.86,29.38,2.01,20,0.4278802789816569,0.5942893640945925,0.14199801173293056,0.6415450092340125,0.6524355168770091,0.6305856431970085,0.5513728283311985,14.0,6.0,19.0,9.0,10.0,15.0,9.0,1.2830211600740176,14.0,RegNetY_400MF
17,94.79,28.38,2.49,17,0.3249759017078522,1.0,1.0,0.560223800451598,0.5727882740519415,0.9705338952487352,0.4262367613848199,19.0,1.0,1.0,13.0,13.0,3.0,15.0,1.543322169300677,6.0,RegNetY_400MF
15,95.14,27.63,2.49,15,0.44621880121401025,0.3796067011833628,0.401883039069465,0.4391454924003435,0.4682108602517684,0.8737816837108028,0.3270174067728926,11.0,13.0,6.0,17.0,15.0,6.0,17.0,1.3419925439625713,12.0,RegNetY_400MF
19,89.4,27.48,2.52,19,0.6145883455858807,0.433182415377658,0.310691771060949,0.2673860073651033,0.3190459658230931,0.4937449061693826,0.18510786528896905,3.0,10.0,11.0,20.0,19.0,18.0,20.0,0.8127908719924757,18.0,RegNetY_400MF
16,62.64,25.96,2.75,16,1.0,0.7388799095178342,0.3949456185184862,0.8557787409467106,0.9098836661128744,0.7685605806355511,0.7207081647082823,1.0,2.0,7.0,4.0,3.0,9.0,4.0,1.6784442467484255,2.0,RegNetY_400MF
18,44.48,22.3,3.08,18,0.5619702043500516,0.47044955714277137,0.12566138611253772,0.9829189560105531,1.0,0.9256956970615136,0.8520628872757743,5.0,9.0,20.0,2.0,1.0,4.0,2.0,1.9256956970615136,1.0,RegNetY_400MF
21,77.82,21.62,2.74,21,0.4704201357877613,0.4994784220297106,0.0,0.602360255147901,0.6394187618381377,1.0,0.511910330945931,8.0,8.0,23.0,11.0,11.0,1.0,10.0,1.6394187618381377,3.0,RegNetY_400MF
