,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
7,57.36,59.26,0.9,13,0.2830065488683373,0.2664333209778533,0.9985669545025955,0.1401875034047484,0.10847053980831256,0.31243465458114983,0.18423095483197982,14.0,14.0,2.0,14.0,14.0,13.0,14.0,0.4209051943894624,14.0,RegNetY_400MF
8,58.36,58.88,0.9,14,0.29681743293456053,0.5907286312287852,0.3912398860380251,1.0,1.0,0.4992826870224505,1.0,13.0,10.0,12.0,1.0,1.0,12.0,1.0,1.4992826870224505,3.0,RegNetY_400MF
5,61.45,58.32,0.91,11,0.4268031899474498,0.6480653659093605,0.7285238191003757,0.5997880740044033,0.37101687407257666,0.19086687566448646,0.6158510675877427,10.0,7.0,6.0,5.0,7.0,15.0,6.0,0.5618837497370631,13.0,RegNetY_400MF
6,64.13,57.84,0.92,12,0.0,0.0,1.0,0.05752142038625885,0.046203281743995905,0.30259695546712706,0.1071624636834223,16.0,16.0,1.0,15.0,15.0,14.0,15.0,0.34880023721112297,15.0,RegNetY_400MF
2,72.06,57.44,0.94,8,0.43530984077017765,0.8527467116464322,0.9058385058006206,0.5325747513991406,0.3502189269263165,0.6636078008734465,0.5237635131975655,9.0,5.0,4.0,7.0,8.0,8.0,7.0,1.013826727799763,8.0,RegNetY_400MF
3,63.54,56.51,0.94,9,0.5828527953846954,0.6305954009764037,0.6080327046733361,0.6744161067613361,0.6546883959102274,0.6373114078944937,0.7195798215135127,5.0,8.0,8.0,4.0,3.0,9.0,3.0,1.2919998038047211,6.0,RegNetY_400MF
14,55.11,56.34,0.94,20,0.34361681360173346,0.3244316707117605,0.6033836706004341,0.2755251025763279,0.18026305677518728,0.0,0.32049015131773584,11.0,13.0,9.0,12.0,11.0,16.0,11.0,0.18026305677518728,16.0,RegNetY_400MF
12,57.55,56.15,0.94,18,0.4794736877791501,0.872947490050592,0.9311384058998682,0.0,0.0,0.7668006936593521,0.0,8.0,4.0,3.0,16.0,16.0,5.0,16.0,0.7668006936593521,12.0,RegNetY_400MF
1,57.89,55.73,0.93,1,0.6705486271727934,0.17448606314360404,0.7804736339936061,0.4601724236842246,0.3242287743380401,0.9792529251070761,0.5020371276769977,3.0,15.0,5.0,8.0,9.0,3.0,8.0,1.3034816994451162,5.0,RegNetY_400MF
15,57.7,55.69,0.94,21,0.9063599327563137,1.0,0.06772307137931582,0.32362613284713126,0.22847204555302503,1.0,0.33920069339961545,2.0,1.0,15.0,10.0,10.0,1.0,10.0,1.228472045553025,7.0,RegNetY_400MF
9,57.93,52.42,0.98,15,0.6525646085631336,0.7846644077287692,0.2518787132260532,0.7242362637389128,0.6041218851335692,0.9792556837450661,0.6730546560529405,4.0,6.0,14.0,3.0,4.0,2.0,4.0,1.5833775688786353,1.0,RegNetY_400MF
13,56.63,52.37,0.98,19,0.5487252435753986,0.5311933326665894,0.25468488637990433,0.8036092019077197,0.8470901775152129,0.7328926820222819,0.88773392779223,6.0,11.0,13.0,2.0,2.0,6.0,2.0,1.5799828595374947,2.0,RegNetY_400MF
10,54.33,51.56,0.98,16,0.4974493981489072,0.9321251425357104,0.6783353835619025,0.5662520868395211,0.5436591869599334,0.8652803101582123,0.6188023708489563,7.0,3.0,7.0,6.0,5.0,4.0,5.0,1.4089394971181457,4.0,RegNetY_400MF
11,52.01,49.86,1.0,17,1.0000000000000004,0.993412155783858,0.0,0.3192562920953437,0.15477951773648013,0.7190737238623512,0.2987780210305422,1.0,2.0,16.0,11.0,12.0,7.0,12.0,0.8738532415988314,10.0,RegNetY_400MF
0,89.03,49.56,1.3,0,0.3331176707175265,0.5994347100911455,0.5160048290231218,0.43695061825407877,0.37561457640229656,0.535790399596447,0.4457809639529793,12.0,9.0,11.0,9.0,6.0,11.0,9.0,0.9114049759987436,9.0,RegNetY_400MF
4,79.8,48.94,1.2,10,0.23153418005378645,0.39978635424051845,0.5179496132096103,0.20723402347480535,0.1472252161176576,0.6303082771175958,0.23406881721743966,15.0,12.0,10.0,13.0,13.0,10.0,13.0,0.7775334932352534,11.0,RegNetY_400MF
