,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
16,49.94,39.65,1.55,16,0.5750290913670746,0.9874455451873829,0.7130426688234736,0.5159030621143932,0.6254044796111138,0.9999990795485474,0.4589074882821971,9.0,4.0,3.0,2.0,2.0,9.0,2.0,1.6254035591596612,1.0,RegNetY_400MF
2,42.51,39.45,1.63,2,0.466431883169093,0.9806123672676716,0.20470236789852275,0.0,0.0,0.9999989651610276,0.0,18.0,11.0,20.0,23.0,23.0,11.0,23.0,0.9999989651610276,23.0,RegNetY_400MF
19,52.1,39.35,1.57,19,1.0,0.9767815902260435,0.6851567304859585,0.18821598199634382,0.15503484098731668,0.9999994337647911,0.18172552130718445,1.0,13.0,4.0,16.0,17.0,4.0,16.0,1.1550342747521078,16.0,RegNetY_400MF
15,61.43,39.31,1.63,15,0.6162446727659936,0.9750198235513428,0.051067946734890624,0.26189360160916,0.29064483766418503,0.999998795484325,0.24072831647560222,5.0,14.0,22.0,12.0,10.0,16.0,11.0,1.29064363314851,9.0,RegNetY_400MF
1,35.33,38.77,1.57,1,0.5554820030297432,0.887057904476166,0.0,0.44956350260684075,0.4864595822491762,0.9997534602651722,0.425058536334157,12.0,20.0,23.0,4.0,6.0,22.0,3.0,1.4862130425143483,5.0,RegNetY_400MF
17,38.45,38.05,1.56,17,0.7896594533680399,0.9999999999999996,0.7823250221189098,0.17863732680201894,0.1688703187259487,1.0,0.13949486733563066,2.0,1.0,2.0,17.0,16.0,1.0,18.0,1.1688703187259488,15.0,RegNetY_400MF
4,54.89,38.02,1.92,4,0.28952793685306677,0.005145154244623473,0.33590412370612255,0.15274624211576238,0.08406346162079492,0.999939395840665,0.12514086084361997,20.0,21.0,17.0,19.0,20.0,20.0,19.0,1.08400285746146,19.0,RegNetY_400MF
5,55.92,37.66,1.92,5,0.5533290844274998,0.0,0.5205773540668082,0.17243145658598058,0.07370077692334354,0.9998741823699034,0.1568241303220934,13.0,22.0,11.0,18.0,21.0,21.0,17.0,1.0735749592932469,20.0,RegNetY_400MF
22,49.0,37.48,1.74,22,0.0,0.887057904476166,0.6124943048290352,1.0000000000000002,1.0,0.0,0.9999999999999998,23.0,20.0,8.0,1.0,1.0,23.0,1.0,1.0,22.0,RegNetY_400MF
6,57.43,36.73,1.73,6,0.6334404298442586,0.9719264823955762,0.6445081292978674,0.3570779948307943,0.371621197094697,0.999999250184883,0.31546116784033984,3.0,15.0,5.0,8.0,8.0,7.0,8.0,1.37162044727958,7.0,RegNetY_400MF
10,90.69,36.62,2.07,10,0.5632106177552991,0.9655689117404536,0.4861666798262908,0.22947139591375176,0.19835416947378315,0.9999988968870588,0.19209775164353493,10.0,19.0,15.0,14.0,14.0,14.0,15.0,1.198353066360842,13.0,RegNetY_400MF
3,83.28,36.32,2.15,3,0.49294998284029035,0.9685740538373149,0.5171382545557636,0.4431137909816967,0.40453521287039806,0.9999976869402284,0.4055631797181354,16.0,16.0,12.0,6.0,7.0,19.0,5.0,1.4045328998106266,6.0,RegNetY_400MF
9,49.01,36.19,1.61,9,0.2610961275960859,0.9839856855758051,0.2812434448413794,0.2602884251325659,0.2543388367334116,0.9999987581218359,0.22572210744576826,21.0,7.0,19.0,13.0,12.0,18.0,12.0,1.2543375948552475,11.0,RegNetY_400MF
7,88.01,36.06,2.06,7,0.5095908468327406,0.9681026024194144,0.6368926120419864,0.22190825143085213,0.1804360400947973,0.99999878947811,0.20254306566852098,15.0,18.0,6.0,15.0,15.0,17.0,14.0,1.1804348295729072,14.0,RegNetY_400MF
18,37.17,35.73,1.59,18,0.6242250565441996,0.9917122145846968,0.3212265944539804,0.3143779027473057,0.36471601495538986,0.9999998450714616,0.2703957713017109,4.0,2.0,18.0,9.0,9.0,2.0,9.0,1.3647158600268514,8.0,RegNetY_400MF
0,93.93,35.71,2.16,0,0.5866539198190286,0.9681235692702068,0.6043308168199621,0.06680558472241738,0.1004673698311912,0.9999989612019734,0.07092766842578047,8.0,17.0,9.0,21.0,19.0,12.0,21.0,1.1004663310331646,18.0,RegNetY_400MF
8,49.94,35.37,1.64,8,0.48934018348085084,0.9840449154318782,1.0,0.3971352791916456,0.5149880094812116,0.9999991742592271,0.3660552272157489,17.0,6.0,1.0,7.0,5.0,8.0,7.0,1.5149871837404387,4.0,RegNetY_400MF
21,37.28,35.27,1.6,21,0.5618982287497851,0.9910768311169025,0.08539379305832351,0.4437921380579397,0.5729007603169523,0.999998893703413,0.4033934884386434,11.0,3.0,21.0,5.0,3.0,15.0,6.0,1.5728996540203652,2.0,RegNetY_400MF
11,26.76,26.57,1.73,11,0.34235960568162804,0.9783298908092628,0.6129165112059008,0.2683131472867859,0.2307698081720866,0.9999989976296764,0.22066412001020086,19.0,12.0,7.0,11.0,13.0,10.0,13.0,1.230768805801763,12.0,RegNetY_400MF
12,27.2,26.51,1.73,12,0.550982153493528,0.9824770217749577,0.5097904440156092,0.4899392697597593,0.5398859200228041,0.999999555925779,0.4202417970240855,14.0,8.0,13.0,3.0,4.0,3.0,4.0,1.5398854759485832,3.0,RegNetY_400MF
14,24.12,24.46,1.75,14,0.5975115265054627,0.9813076851579132,0.5092022183758211,0.02936287585126962,0.00940281304113244,0.9999992663520666,0.009533772322004364,7.0,10.0,14.0,22.0,22.0,5.0,22.0,1.009402079393199,21.0,RegNetY_400MF
20,21.43,22.67,1.76,20,0.22354544486099082,0.9863532654794569,0.5989498565343059,0.13276362234244776,0.10505497809012787,0.9999992547138045,0.10209082051396434,22.0,5.0,10.0,20.0,18.0,6.0,20.0,1.1050542328039323,17.0,RegNetY_400MF
13,20.75,21.74,1.77,13,0.6142266045678637,0.9816283839285771,0.3661974266948252,0.2996805116763488,0.29007742173913775,0.9999989599654286,0.25326335116157317,6.0,9.0,16.0,10.0,11.0,13.0,10.0,1.2900763817045664,10.0,RegNetY_400MF
