,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
14,78.15,80.57,0.7,14,0.12546626264839733,0.6514061160668518,0.7892208887109011,0.6018871312205771,0.5617226599771221,0.8855924426843274,0.5850656129266723,18.0,4.0,2.0,7.0,8.0,2.0,7.0,1.4473151026614495,6.0,RegNetY_400MF
3,88.73,80.49,0.75,3,0.4469386382081779,0.06698241823923468,0.32249426017539895,0.0,0.0,0.7183547139364919,0.10352128477179745,10.0,21.0,13.0,23.0,23.0,7.0,21.0,0.7183547139364919,16.0,RegNetY_400MF
10,93.84,77.99,0.84,10,0.40892222432596004,0.1171928971832017,0.306874681909222,0.3180887411179869,0.4413366254309681,0.582706167511617,0.2934245850067243,12.0,20.0,15.0,10.0,9.0,11.0,12.0,1.024042792942585,11.0,RegNetY_400MF
7,96.71,77.79,0.88,7,0.4992704427494983,0.1858505488597899,0.37541382468794693,0.004270395249442505,0.06940257060335142,0.4935374679236588,0.050868045947178864,8.0,17.0,11.0,22.0,21.0,19.0,22.0,0.5629400385270102,22.0,RegNetY_400MF
13,78.65,77.59,0.79,13,0.19314789100913377,0.706743713814248,0.2314079143148624,0.010679574280180848,0.18863877754378244,0.743442644852621,0.0,15.0,2.0,19.0,21.0,17.0,5.0,23.0,0.9320814223964035,13.0,RegNetY_400MF
0,97.77,71.93,1.14,0,0.7577681024836156,0.030839583024956596,0.053881387623574695,0.717125403831115,0.6962434740965251,0.4742871153375461,0.7186557290432725,2.0,22.0,22.0,5.0,6.0,20.0,5.0,1.1705305894340712,9.0,RegNetY_400MF
21,79.64,25.91,2.63,21,0.440623824565038,0.5144858869271189,0.0,1.0,0.9956250184796258,0.5255412753688802,1.0,11.0,8.0,23.0,1.0,2.0,16.0,1.0,1.521166293848506,3.0,RegNetY_400MF
15,96.53,20.12,3.3,15,0.35924747526605194,0.3860086432816132,0.301549302607972,0.49152531432064706,0.6596980241912456,0.5353952322746238,0.478577821786605,13.0,11.0,16.0,8.0,7.0,14.0,9.0,1.1950932564658694,8.0,RegNetY_400MF
17,97.07,17.17,3.52,17,1.0000000000000002,1.0,0.22456145536331862,0.6757593268162507,0.7474056557646724,1.0,0.6421639765634817,1.0,1.0,20.0,6.0,5.0,1.0,6.0,1.7474056557646724,1.0,RegNetY_400MF
19,85.39,17.13,3.18,19,0.040267910928176054,0.3734301527180435,0.19416391741678915,0.8212704987698287,1.0,0.5117020665493328,0.8357169984004695,21.0,12.0,21.0,3.0,1.0,18.0,3.0,1.5117020665493328,4.0,RegNetY_400MF
20,78.94,17.03,3.06,20,0.4849803360796181,0.5986445334005026,0.31917187104722894,0.30421533579216176,0.4148812907885051,0.19305023426456103,0.2993924946107511,9.0,6.0,14.0,11.0,10.0,22.0,11.0,0.6079315250530661,20.0,RegNetY_400MF
16,88.11,16.89,3.27,16,0.5028192371690645,0.7011095426180844,0.37836684816211363,0.24798846500783833,0.4129682479831076,0.7892425773462577,0.22459269494058143,7.0,3.0,10.0,15.0,11.0,3.0,15.0,1.2022108253293653,7.0,RegNetY_400MF
18,78.69,13.73,3.4,18,0.5581815658039211,0.484164752111667,0.4690524475493004,0.27960545583516705,0.36898118366790467,0.5557668961574365,0.26821486982786835,6.0,10.0,7.0,12.0,12.0,12.0,13.0,0.9247480798253411,14.0,RegNetY_400MF
