,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
17,79.54,82.47,0.54,17,0.6709618182822628,1.0,0.9731043007011485,0.6964638615732777,0.7964884761257452,0.999999748591855,0.6790360284311032,10.0,1.0,4.0,8.0,7.0,2.0,8.0,1.7964882247176002,7.0,RegNetY_400MF
5,69.19,81.62,0.66,5,0.9833851929520956,0.01676538923132087,0.4201961105319656,0.016733232724014613,0.0,0.999421771654358,0.013737782602076809,2.0,20.0,18.0,21.0,23.0,19.0,22.0,0.999421771654358,22.0,RegNetY_400MF
16,87.84,81.47,0.58,16,0.9999999999999998,0.9922888455124088,0.0,0.23793497456185841,0.3396055927370675,0.9999981327839284,0.2032739664926999,1.0,2.0,23.0,18.0,16.0,13.0,18.0,1.3396037255209958,15.0,RegNetY_400MF
4,67.6,81.0,0.67,4,0.9385261250049932,0.8398965408261159,0.2639173784376609,0.12204903781303411,0.11828701846177136,0.998904367186138,0.10840548179018361,3.0,18.0,22.0,20.0,20.0,22.0,20.0,1.1171913856479092,19.0,RegNetY_400MF
19,93.28,80.74,0.63,19,0.5259936246282562,0.987388250277351,1.0,0.9649794496415227,0.9197777256672658,1.0000000000000002,0.8935579114598728,14.0,6.0,1.0,2.0,5.0,1.0,2.0,1.9197777256672661,5.0,RegNetY_400MF
15,96.24,80.58,0.66,15,0.75086680657155,0.9887300488583888,0.3423705937731367,0.5365343719225626,0.49203063606613895,0.9999996568231759,0.4980085627637765,9.0,4.0,20.0,12.0,14.0,4.0,12.0,1.4920302928893148,13.0,RegNetY_400MF
2,73.63,80.15,0.62,2,0.5989711060502663,0.033128872217399685,0.5255907282120387,0.8732488454050693,0.8178890724728992,0.9997132410230328,0.8456317603092285,11.0,19.0,12.0,5.0,6.0,18.0,7.0,1.817602313495932,6.0,RegNetY_400MF
1,69.62,80.03,0.65,1,0.5019305136784264,0.8398965408261159,0.5058138103397946,0.8533122019876984,0.7876590524513097,0.0,0.8489898116276811,16.0,18.0,14.0,6.0,8.0,23.0,6.0,0.7876590524513097,23.0,RegNetY_400MF
6,96.39,79.5,0.75,6,0.4742658995680522,0.9880687838061473,0.3729475229735887,0.294398097750844,0.2348434260273481,0.999999697093987,0.28989987589946953,18.0,5.0,19.0,16.0,17.0,3.0,16.0,1.234843123121335,16.0,RegNetY_400MF
10,98.47,79.22,0.75,10,0.8421728276208065,0.9808852981103469,0.4876138468209581,0.6595106705893778,0.7424366112956245,0.9999979060492215,0.6499859151632501,6.0,15.0,16.0,10.0,10.0,16.0,10.0,1.742434517344846,9.0,RegNetY_400MF
22,74.97,78.78,0.73,22,0.0,0.0,0.4873936698908574,0.0,0.006722256043645736,0.9991807095135418,0.0629203357548569,23.0,21.0,17.0,23.0,22.0,21.0,21.0,1.0059029655571874,21.0,RegNetY_400MF
7,98.78,78.2,0.81,7,0.7844867606344625,0.9810532712845736,0.5776897178884487,0.12393619824655122,0.14047853517917963,0.9999990106937126,0.12693163755983727,7.0,14.0,9.0,19.0,19.0,9.0,19.0,1.1404775458728922,18.0,RegNetY_400MF
3,86.05,78.09,0.8,3,0.4849094735049906,0.8398965408261159,0.50268914168362,1.0,0.9649089576741344,0.9992790224578316,1.0,17.0,18.0,15.0,1.0,2.0,20.0,1.0,1.9641879801319662,2.0,RegNetY_400MF
21,80.63,76.88,0.69,21,0.7803165235874372,0.9831344060996603,0.9266266814552988,0.3757988127529668,0.45962331661228617,0.9999990257520139,0.4000283739154167,8.0,10.0,5.0,15.0,15.0,8.0,14.0,1.4596223423643,14.0,RegNetY_400MF
18,82.12,76.88,0.69,18,0.5248759666215659,0.9901461927552999,0.7385778072824287,0.9123588676074288,0.9999999999999999,0.9999981154953581,0.8897671814976937,15.0,3.0,7.0,3.0,1.0,14.0,4.0,1.9999981154953579,1.0,RegNetY_400MF
0,99.14,76.75,0.89,0,0.39703126050664284,0.9822211426266545,0.9832745972567898,0.8899165331466325,0.9463338600779824,0.9999979724951392,0.8925605824728073,21.0,12.0,3.0,4.0,4.0,15.0,3.0,1.9463318325731216,4.0,RegNetY_400MF
9,90.09,76.12,0.75,9,0.8423582882503335,0.9846228077676784,0.5511647850366295,0.24823623802834272,0.2304881655420531,0.9999983939665079,0.23714953069135447,5.0,8.0,10.0,17.0,18.0,12.0,17.0,1.230486559508561,17.0,RegNetY_400MF
8,92.85,75.21,0.8,8,0.5826132410577889,0.9841189336306924,0.6476961768007307,0.6329333840927944,0.699958384053654,0.9999987944514204,0.626305164759597,12.0,9.0,8.0,11.0,11.0,10.0,11.0,1.6999571785050742,10.0,RegNetY_400MF
