,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
1,81.35,78.23,0.68,1,0.2759261445843251,0.5440241182665773,0.9060212881082316,0.6702683067543216,0.7739897873628434,0.5722423996339501,0.6757015760060887,12.0,11.0,5.0,6.0,3.0,9.0,6.0,1.3462321869967935,2.0,RegNetY_400MF
14,81.13,77.6,0.69,14,0.024708967367060186,0.20454102515464,0.7674713697177061,0.3076038053452419,0.31552773960974956,0.060270844666007406,0.31236949126212776,22.0,20.0,7.0,20.0,19.0,22.0,20.0,0.37579858427575696,21.0,RegNetY_400MF
12,87.26,76.82,0.74,12,0.47390277901501454,0.08486480915252059,0.6403324135153861,0.6090577568216298,0.6964454120698855,0.14002824970651773,0.6570838095071467,6.0,21.0,10.0,8.0,4.0,19.0,7.0,0.8364736617764033,16.0,RegNetY_400MF
11,83.73,76.17,0.75,11,0.25130328372750244,0.5082033077931669,0.8854814155404439,0.0,0.0,0.08136140573819262,0.0,15.0,13.0,6.0,23.0,23.0,20.0,23.0,0.08136140573819262,23.0,RegNetY_400MF
2,90.48,75.61,0.81,2,0.21166772694160363,1.0,0.5410592995179325,0.2730090670161469,0.19734777148841465,1.0,0.25940756422481304,18.0,1.0,11.0,22.0,22.0,1.0,22.0,1.1973477714884146,7.0,RegNetY_400MF
22,83.04,75.01,0.79,22,0.3915606566579761,0.6282281038747897,0.3755093114267549,1.0,1.0,0.6570149957781553,1.0,10.0,9.0,17.0,1.0,1.0,5.0,1.0,1.6570149957781553,1.0,RegNetY_400MF
4,75.06,74.75,0.8,4,0.250981111062889,0.018816622423571516,0.38252146489899697,0.7002459656645228,0.5537987731672687,0.5866334541109666,0.7480529560949853,16.0,22.0,16.0,2.0,10.0,7.0,3.0,1.1404322272782352,8.0,RegNetY_400MF
5,75.57,74.69,0.81,5,0.5066751264244251,0.0,1.0,0.6827287468809131,0.6274857723524838,0.4210884062579794,0.6805066568900267,5.0,23.0,1.0,5.0,7.0,12.0,5.0,1.0485741786104632,10.0,RegNetY_400MF
20,84.07,73.38,0.83,20,0.7046883156218677,0.6577622593019896,0.9612112131775192,0.4618145428386242,0.4364172881176529,0.7610254123976858,0.4639848239396205,3.0,8.0,3.0,14.0,14.0,3.0,14.0,1.1974427005153387,6.0,RegNetY_400MF
13,73.77,73.17,0.82,13,0.0,0.4791978414680216,0.08355502121489172,0.6876846226350137,0.7745240302384804,0.5362253170876272,0.7297776901202653,23.0,14.0,22.0,4.0,2.0,10.0,4.0,1.3107493473261076,3.0,RegNetY_400MF
9,83.14,70.45,0.91,9,0.27157757352414436,0.7724446141824615,0.26764740153290084,0.4325168507847872,0.3450423459130876,0.0,0.42557201166304415,13.0,6.0,21.0,16.0,18.0,23.0,17.0,0.3450423459130876,22.0,RegNetY_400MF
