,train_acc,test_acc,test_loss,aug,epe_nas,nwot,plain,snip,fisher,jacob_cov,grad_norm,rank_epe_nas,rank_nwot,rank_plain,rank_snip,rank_fisher,rank_jacob_cov,rank_grad_norm,fisher_jacob,rank_fisher_jacob,model
5,18.92,21.23,3.38,5,0.0,0.0,0.2275776048830051,0.6715736718830347,1.0,0.0,0.6885635502981473,1.0,23.0,14.0,6.0,1.0,23.0,6.0,1.0,22.0,RegNetY_400MF
4,21.06,20.73,3.4,4,0.0,0.9821110252370313,0.8330879933626142,0.1696909702768572,0.08544224081528456,0.9977459082510376,0.2116665772126729,1.0,22.0,3.0,21.0,17.0,6.0,20.0,1.0831881490663222,16.0,RegNetY_400MF
14,22.89,20.67,3.56,14,0.0,0.9946092049314532,0.14434269580516246,0.24458170272307145,0.10484766246434907,0.9988903949931554,0.2527501413404709,1.0,18.0,18.0,19.0,16.0,3.0,19.0,1.1037380574575044,15.0,RegNetY_400MF
1,21.06,20.1,3.46,1,0.0,0.9961555068522414,0.10776255980203686,0.4723383885864416,0.16693612330705548,0.9959132216553481,0.4793843946844225,1.0,16.0,20.0,9.0,11.0,17.0,9.0,1.1628493449624036,10.0,RegNetY_400MF
12,30.62,19.53,3.54,12,0.0,0.9929120808857959,0.29479682391218015,0.9032332865187003,0.4638028128534452,0.9975748259790255,0.8742838860104509,1.0,20.0,12.0,4.0,4.0,7.0,4.0,1.4613776388324706,3.0,RegNetY_400MF
2,23.77,19.5,3.48,2,0.0,0.9984431774100826,0.4044762600561679,0.5018980858213573,0.2240653407698069,0.9969327560986168,0.5000035086195402,1.0,4.0,9.0,8.0,7.0,15.0,8.0,1.2209980968684238,6.0,RegNetY_400MF
11,24.59,19.37,3.53,11,0.0,0.9932658768428895,0.16676535907769513,0.40950440543318267,0.1592346732623386,0.9971500205967122,0.3950821291972335,1.0,19.0,16.0,11.0,12.0,12.0,11.0,1.1563846938590507,11.0,RegNetY_400MF
6,21.8,18.37,3.57,6,0.0,0.9973871580939409,0.22043367320260038,0.27962023179070683,0.07603134155763575,0.9969835507885492,0.2899851291428026,1.0,11.0,15.0,17.0,20.0,14.0,16.0,1.0730148923461849,18.0,RegNetY_400MF
3,23.74,18.0,3.64,3,0.0,0.9977796454213581,0.7622984509459053,0.2923768230178443,0.08104229677480435,0.9972994457774974,0.2857269926066748,1.0,8.0,5.0,16.0,18.0,10.0,17.0,1.0783417425523019,17.0,RegNetY_400MF
22,15.8,17.93,3.56,22,0.0,0.9997783130619404,0.28496067767194877,0.35817595048110173,0.1296826790915961,0.9972309779980457,0.3685205516915435,1.0,2.0,13.0,15.0,15.0,11.0,12.0,1.1269136570896419,14.0,RegNetY_400MF
